pedido_id,linea_id,fecha,cliente_id,vendedor_id,canal_venta,sku,cantidad,precio_unitario,descuento_pct
PED-010430,PED-010430-1,2026-08-06,CLI-00370,VEN-004,Equipo comercial,SKU-00110,2,2479.05,0
PED-010430,PED-010430-2,2026-08-06,CLI-00370,VEN-004,Equipo comercial,SKU-00051,1,574.42,0
PED-010431,PED-010431-1,2026-08-06,CLI-00384,VEN-003,Equipo comercial,SKU-00093,1,480.52,0
PED-010431,PED-010431-2,2026-08-06,CLI-00384,VEN-003,Equipo comercial,SKU-00013,3,2610.96,0
PED-010432,PED-010432-1,2026-08-06,CLI-00494,,Marketplace,SKU-00039,2,1418.81,0
PED-010432,PED-010432-2,2026-08-06,CLI-00494,,Marketplace,SKU-00152,5,578.8,0.05
PED-010432,PED-010432-3,2026-08-06,CLI-00494,,Marketplace,SKU-00110,1,2721.32,0
PED-010433,PED-010433-1,2026-08-06,CLI-00212,,Marketplace,SKU-00103,4,2339.97,0
PED-010434,PED-010434-1,2026-08-06,CLI-00263,VEN-011,Equipo comercial,SKU-00077,4,1453.5,0
PED-010434,PED-010434-2,2026-08-06,CLI-00263,VEN-011,Equipo comercial,SKU-00101,2,818.94,0
PED-010434,PED-010434-3,2026-08-06,CLI-00263,VEN-011,Equipo comercial,SKU-00083,1,179.65,0
PED-010435,PED-010435-1,2026-08-06,CLI-00113,VEN-009,Equipo comercial,SKU-00007,2,1300.51,0
PED-010435,PED-010435-2,2026-08-06,CLI-00113,VEN-009,Equipo comercial,SKU-00042,2,1633.55,0.05
PED-010436,PED-010436-1,2026-08-06,CLI-00261,VEN-009,Equipo comercial,SKU-00101,1,837.84,0.15
PED-010436,PED-010436-2,2026-08-06,CLI-00261,VEN-009,Equipo comercial,SKU-00139,1,158.79,0
PED-010437,PED-010437-1,2026-08-06,CLI-00093,VEN-009,Equipo comercial,SKU-00129,3,284.54,0
PED-010438,PED-010438-1,2026-08-06,CLI-00268,,Marketplace,SKU-00090,3,1467.96,0.05
PED-010439,PED-010439-1,2026-08-06,CLI-00034,VEN-002,Equipo comercial,SKU-00146,4,390.31,0
PED-010439,PED-010439-2,2026-08-06,CLI-00034,VEN-002,Equipo comercial,SKU-00013,2,2407.61,0
PED-010439,PED-010439-3,2026-08-06,CLI-00034,VEN-002,Equipo comercial,SKU-00118,2,292.77,0
PED-010440,PED-010440-1,2026-08-06,CLI-00014,VEN-008,Equipo comercial,SKU-00072,3,453.19,0
PED-010441,PED-010441-1,2026-08-06,CLI-00188,VEN-006,Equipo comercial,SKU-00152,1,529.18,0
PED-010442,PED-010442-1,2026-08-06,CLI-00129,,Marketplace,SKU-00032,1,841.2,0.1
PED-010442,PED-010442-2,2026-08-06,CLI-00129,,Marketplace,SKU-00045,3,1065.39,0
PED-010443,PED-010443-1,2026-08-06,CLI-00260,VEN-007,Equipo comercial,SKU-00004,1,522.69,0.15
PED-010444,PED-010444-1,2026-08-06,CLI-00035,VEN-003,Equipo comercial,SKU-00010,2,695.05,0.05
PED-010445,PED-010445-1,2026-08-06,CLI-00269,,Marketplace,SKU-00146,1,386.37,0.05
PED-010445,PED-010445-2,2026-08-06,CLI-00269,,Marketplace,SKU-00051,1,588.52,0.1
PED-010446,PED-010446-1,2026-08-06,CLI-00038,VEN-001,Equipo comercial,SKU-00013,2,2537.49,0
PED-010447,PED-010447-1,2026-08-06,CLI-00281,VEN-002,Equipo comercial,SKU-00123,1,415.31,0
PED-010447,PED-010447-2,2026-08-06,CLI-00281,VEN-002,Equipo comercial,SKU-00115,2,128.17,0
PED-010448,PED-010448-1,2026-08-06,CLI-00244,VEN-007,Equipo comercial,SKU-00131,1,106.27,0
PED-010449,PED-010449-1,2026-08-06,CLI-00110,VEN-007,Equipo comercial,SKU-00045,2,1057.01,0
PED-010449,PED-010449-2,2026-08-06,CLI-00110,VEN-007,Equipo comercial,SKU-00097,5,2002.72,0.1
PED-010449,PED-010449-3,2026-08-06,CLI-00110,VEN-007,Equipo comercial,SKU-00049,3,1533.14,0.05
PED-010450,PED-010450-1,2026-08-06,CLI-00385,VEN-003,Equipo comercial,SKU-00051,4,586.19,0
PED-010450,PED-010450-2,2026-08-06,CLI-00385,VEN-003,Equipo comercial,SKU-00081,3,505.33,0.05
PED-010450,PED-010450-3,2026-08-06,CLI-00385,VEN-003,Equipo comercial,SKU-00038,2,617.52,0.05
PED-010451,PED-010451-1,2026-08-06,CLI-00001,,E-commerce,SKU-00012,3,696.92,0
PED-010452,PED-010452-1,2026-08-06,CLI-00311,VEN-004,Equipo comercial,SKU-00101,1,822.26,0
PED-010453,PED-010453-1,2026-08-06,CLI-00289,VEN-007,Equipo comercial,SKU-00084,1,979.37,0
PED-010454,PED-010454-1,2026-08-06,CLI-00333,VEN-012,Equipo comercial,SKU-00093,2,513.95,0
PED-010455,PED-010455-1,2026-08-06,CLI-00357,,E-commerce,SKU-00048,2,557.03,0
PED-010455,PED-010455-2,2026-08-06,CLI-00357,,E-commerce,SKU-00010,2,746.58,0.05
PED-010455,PED-010455-3,2026-08-06,CLI-00357,,E-commerce,SKU-00022,1,649.04,0
PED-010455,PED-010455-4,2026-08-06,CLI-00357,,E-commerce,SKU-00101,1,814.85,0
PED-010456,PED-010456-1,2026-08-07,CLI-00159,VEN-011,Equipo comercial,SKU-00091,1,876.18,0
PED-010457,PED-010457-1,2026-08-07,CLI-00034,VEN-009,Equipo comercial,SKU-00018,1,820.76,0
PED-010458,PED-010458-1,2026-08-07,CLI-00278,VEN-002,Equipo comercial,SKU-00145,1,441.33,0
PED-010459,PED-010459-1,2026-08-07,CLI-00466,VEN-001,Equipo comercial,SKU-00032,1,812.46,0
PED-010459,PED-010459-2,2026-08-07,CLI-00466,VEN-001,Equipo comercial,SKU-00081,1,508.41,0
PED-010460,PED-010460-1,2026-08-07,CLI-00165,VEN-010,Equipo comercial,SKU-00103,1,2527.61,0
PED-010460,PED-010460-2,2026-08-07,CLI-00165,VEN-010,Equipo comercial,SKU-00149,2,63.13,0
PED-010460,PED-010460-3,2026-08-07,CLI-00165,VEN-010,Equipo comercial,SKU-00054,4,429.35,0.05
PED-010461,PED-010461-1,2026-08-07,CLI-00359,,Marketplace,SKU-00118,6,293.93,0
PED-010462,PED-010462-1,2026-08-07,CLI-00019,,Marketplace,SKU-00059,1,402.87,0
PED-010463,PED-010463-1,2026-08-07,CLI-00179,VEN-011,Equipo comercial,SKU-00058,1,148.72,0.1
PED-010464,PED-010464-1,2026-08-07,CLI-00098,VEN-009,Equipo comercial,SKU-00122,1,223.93,0.05
PED-010464,PED-010464-2,2026-08-07,CLI-00098,VEN-009,Equipo comercial,SKU-00004,1,522.68,0
PED-010464,PED-010464-3,2026-08-07,CLI-00098,VEN-009,Equipo comercial,SKU-00059,1,401.12,0
PED-010464,PED-010464-4,2026-08-07,CLI-00098,VEN-009,Equipo comercial,SKU-00067,5,197.35,0
PED-010465,PED-010465-1,2026-08-07,CLI-00198,VEN-011,Equipo comercial,SKU-00012,5,673.65,0
PED-010466,PED-010466-1,2026-08-07,CLI-00254,VEN-007,Equipo comercial,SKU-00033,3,1128.75,0
PED-010467,PED-010467-1,2026-08-07,CLI-00482,,Marketplace,SKU-00077,4,1483.11,0
PED-010467,PED-010467-2,2026-08-07,CLI-00482,,Marketplace,SKU-00047,1,1303.91,0
PED-010467,PED-010467-3,2026-08-07,CLI-00482,,Marketplace,SKU-00119,2,803.44,0
PED-010467,PED-010467-4,2026-08-07,CLI-00482,,Marketplace,SKU-00133,4,230.45,0
PED-010468,PED-010468-1,2026-08-07,CLI-00284,VEN-006,Equipo comercial,SKU-00065,3,203.95,0
PED-010469,PED-010469-1,2026-08-07,CLI-00143,,Marketplace,SKU-00099,3,1878.78,0
PED-010470,PED-010470-1,2026-08-07,CLI-00361,,E-commerce,SKU-00050,1,526.12,0.1
PED-010470,PED-010470-2,2026-08-07,CLI-00361,,E-commerce,SKU-00108,1,290.18,0
PED-010470,PED-010470-3,2026-08-07,CLI-00361,,E-commerce,SKU-00054,2,420.95,0
PED-010471,PED-010471-1,2026-08-07,CLI-00190,VEN-010,Equipo comercial,SKU-00127,6,710.99,0.05
PED-010472,PED-010472-1,2026-08-07,CLI-00486,VEN-010,Equipo comercial,SKU-00015,1,905.72,0
PED-010473,PED-010473-1,2026-08-07,CLI-00035,VEN-007,Equipo comercial,SKU-00137,4,546.77,0.05
PED-010473,PED-010473-2,2026-08-07,CLI-00035,VEN-007,Equipo comercial,SKU-00110,1,2590.02,0
PED-010474,PED-010474-1,2026-08-07,CLI-00293,,Marketplace,SKU-00106,1,693.29,0
PED-010475,PED-010475-1,2026-08-07,CLI-00162,VEN-006,Equipo comercial,SKU-00067,2,208.01,0.1
PED-010476,PED-010476-1,2026-08-07,CLI-00173,,Marketplace,SKU-00128,2,523.88,0
PED-010477,PED-010477-1,2026-08-07,CLI-00135,,E-commerce,SKU-00118,2,262.66,0.05
PED-010478,PED-010478-1,2026-08-07,CLI-00198,VEN-002,Equipo comercial,SKU-00023,3,340.56,0
PED-010479,PED-010479-1,2026-08-07,CLI-00016,,E-commerce,SKU-00014,3,250.69,0
PED-010479,PED-010479-2,2026-08-07,CLI-00016,,E-commerce,SKU-00089,3,1258.06,0.05
PED-010479,PED-010479-3,2026-08-07,CLI-00016,,E-commerce,SKU-00090,4,1465.32,0.05
PED-010480,PED-010480-1,2026-08-07,CLI-00243,VEN-003,Equipo comercial,SKU-00086,3,1378.52,0.05
PED-010481,PED-010481-1,2026-08-07,CLI-00189,,E-commerce,SKU-00044,5,1558.1,0.05
PED-010482,PED-010482-1,2026-08-07,CLI-00275,VEN-006,Equipo comercial,SKU-00058,2,140.13,0
PED-010482,PED-010482-2,2026-08-07,CLI-00275,VEN-006,Equipo comercial,SKU-00054,1,443.72,0.05
PED-010482,PED-010482-3,2026-08-07,CLI-00275,VEN-006,Equipo comercial,SKU-00049,1,1339.83,0
PED-010482,PED-010482-4,2026-08-07,CLI-00275,VEN-006,Equipo comercial,SKU-00105,1,1607.71,0
PED-010483,PED-010483-1,2026-08-07,CLI-00294,,E-commerce,SKU-00012,6,674.45,0
PED-010484,PED-010484-1,2026-08-07,CLI-00426,VEN-010,Equipo comercial,SKU-00044,4,1603.64,0
PED-010484,PED-010484-2,2026-08-07,CLI-00426,VEN-010,Equipo comercial,SKU-00115,2,114.51,0
PED-010485,PED-010485-1,2026-08-07,CLI-00002,,Marketplace,SKU-00007,1,1290.09,0
PED-010485,PED-010485-2,2026-08-07,CLI-00002,,Marketplace,SKU-00106,1,670.25,0
PED-010486,PED-010486-1,2026-08-08,CLI-00431,,E-commerce,SKU-00115,1,124.78,0
PED-010487,PED-010487-1,2026-08-08,CLI-00248,VEN-002,Equipo comercial,SKU-00011,2,510.36,0
PED-010487,PED-010487-2,2026-08-08,CLI-00248,VEN-002,Equipo comercial,SKU-00012,2,676.91,0
PED-010488,PED-010488-1,2026-08-08,CLI-00193,VEN-009,Equipo comercial,SKU-00099,1,1915.24,0
PED-010489,PED-010489-1,2026-08-08,CLI-00281,VEN-008,Equipo comercial,SKU-00139,3,175.44,0
PED-010489,PED-010489-2,2026-08-08,CLI-00281,VEN-008,Equipo comercial,SKU-00033,1,1178.08,0
PED-010489,PED-010489-3,2026-08-08,CLI-00281,VEN-008,Equipo comercial,SKU-00084,2,1007.7,0
PED-010490,PED-010490-1,2026-08-08,CLI-00347,VEN-009,Equipo comercial,SKU-00122,1,230.36,0
PED-010491,PED-010491-1,2026-08-08,CLI-00255,VEN-003,Equipo comercial,SKU-00147,1,283.11,0
PED-010491,PED-010491-2,2026-08-08,CLI-00255,VEN-003,Equipo comercial,SKU-00093,2,480.03,0
PED-010492,PED-010492-1,2026-08-08,CLI-00281,VEN-003,Equipo comercial,SKU-00079,2,1401.51,0
PED-010492,PED-010492-2,2026-08-08,CLI-00281,VEN-003,Equipo comercial,SKU-00128,4,534.74,0
PED-010492,PED-010492-3,2026-08-08,CLI-00281,VEN-003,Equipo comercial,SKU-00115,1,121.46,0.05
PED-010492,PED-010492-4,2026-08-08,CLI-00281,VEN-003,Equipo comercial,SKU-00110,1,2378.98,0.1
PED-010493,PED-010493-1,2026-08-08,CLI-00161,VEN-002,Equipo comercial,SKU-00136,4,241.54,0
PED-010493,PED-010493-2,2026-08-08,CLI-00161,VEN-002,Equipo comercial,SKU-00100,4,2115.04,0.05
PED-010494,PED-010494-1,2026-08-08,CLI-00017,VEN-002,Equipo comercial,SKU-00029,2,506.29,0
PED-010494,PED-010494-2,2026-08-08,CLI-00017,VEN-002,Equipo comercial,SKU-00019,1,2417.08,0.05
PED-010494,PED-010494-3,2026-08-08,CLI-00017,VEN-002,Equipo comercial,SKU-00041,1,1598.34,0
PED-010494,PED-010494-4,2026-08-08,CLI-00017,VEN-002,Equipo comercial,SKU-00039,2,1509.35,0.1
PED-010495,PED-010495-1,2026-08-08,CLI-00419,VEN-007,Equipo comercial,SKU-00074,2,416.89,0.05
PED-010496,PED-010496-1,2026-08-08,CLI-00353,VEN-004,Equipo comercial,SKU-00032,1,817.27,0
PED-010497,PED-010497-1,2026-08-08,CLI-00493,VEN-007,Equipo comercial,SKU-00049,4,1544.65,0
PED-010498,PED-010498-1,2026-08-09,CLI-00052,VEN-001,Equipo comercial,SKU-00086,1,1397.68,0
PED-010499,PED-010499-1,2026-08-09,CLI-00174,VEN-012,Equipo comercial,SKU-00091,3,850.89,0.1
PED-010500,PED-010500-1,2026-08-09,CLI-00130,VEN-005,Equipo comercial,SKU-00145,3,438.62,0
PED-010500,PED-010500-2,2026-08-09,CLI-00130,VEN-005,Equipo comercial,SKU-00083,4,188.6,0
PED-010500,PED-010500-3,2026-08-09,CLI-00130,VEN-005,Equipo comercial,SKU-00140,6,164.64,0
PED-010501,PED-010501-1,2026-08-09,CLI-00100,VEN-003,Equipo comercial,SKU-00050,2,540.23,0
PED-010502,PED-010502-1,2026-08-09,CLI-00055,VEN-002,Equipo comercial,SKU-00035,4,751.62,0.05
PED-010503,PED-010503-1,2026-08-09,CLI-00474,,E-commerce,SKU-00128,1,527.62,0
PED-010504,PED-010504-1,2026-08-09,CLI-00102,,E-commerce,SKU-00147,2,285.43,0
PED-010505,PED-010505-1,2026-08-09,CLI-00266,,E-commerce,SKU-00110,5,2459.35,0
PED-010505,PED-010505-2,2026-08-09,CLI-00266,,E-commerce,SKU-00079,3,1397.52,0
PED-010506,PED-010506-1,2026-08-09,CLI-00137,,E-commerce,SKU-00109,1,1686.03,0
PED-010507,PED-010507-1,2026-08-09,CLI-00502,VEN-003,Equipo comercial,SKU-00002,2,3060.25,0
PED-010508,PED-010508-1,2026-08-09,CLI-00077,VEN-009,Equipo comercial,SKU-00051,1,562.01,0
PED-010509,PED-010509-1,2026-08-09,CLI-00012,,Marketplace,SKU-00123,1,442.42,0
PED-010509,PED-010509-2,2026-08-09,CLI-00012,,Marketplace,SKU-00101,2,815.78,0
PED-010510,PED-010510-1,2026-08-09,CLI-00034,VEN-001,Equipo comercial,SKU-00011,1,521.48,0.1
PED-010510,PED-010510-2,2026-08-09,CLI-00034,VEN-001,Equipo comercial,SKU-00007,1,1342.66,0
PED-010511,PED-010511-1,2026-08-10,CLI-00044,VEN-011,Equipo comercial,SKU-00015,1,923.96,0
PED-010512,PED-010512-1,2026-08-10,CLI-00019,,E-commerce,SKU-00041,6,1601.76,0
PED-010512,PED-010512-2,2026-08-10,CLI-00019,,E-commerce,SKU-00067,2,217.21,0.1
PED-010512,PED-010512-3,2026-08-10,CLI-00019,,E-commerce,SKU-00150,5,552.45,0
PED-010513,PED-010513-1,2026-08-10,CLI-00183,VEN-010,Equipo comercial,SKU-00137,1,537.89,0.05
PED-010514,PED-010514-1,2026-08-10,CLI-00487,VEN-001,Equipo comercial,SKU-00133,2,231.97,0
PED-010515,PED-010515-1,2026-08-10,CLI-00467,VEN-004,Equipo comercial,SKU-00068,1,320.93,0
PED-010516,PED-010516-1,2026-08-10,CLI-00265,VEN-006,Equipo comercial,SKU-00130,1,424.79,0
PED-010517,PED-010517-1,2026-08-10,CLI-00064,,Marketplace,SKU-00144,4,110.14,0
PED-010517,PED-010517-2,2026-08-10,CLI-00064,,Marketplace,SKU-00103,1,2246.66,0
PED-010517,PED-010517-3,2026-08-10,CLI-00064,,Marketplace,SKU-00131,1,107.11,0
PED-010518,PED-010518-1,2026-08-10,CLI-00239,,E-commerce,SKU-00077,5,1448.26,0
PED-010519,PED-010519-1,2026-08-10,CLI-00338,VEN-007,Equipo comercial,SKU-00049,4,1422.11,0.15
PED-010519,PED-010519-2,2026-08-10,CLI-00338,VEN-007,Equipo comercial,SKU-00047,1,1286.99,0
PED-010519,PED-010519-3,2026-08-10,CLI-00338,VEN-007,Equipo comercial,SKU-00152,2,581.83,0
PED-010520,PED-010520-1,2026-08-10,CLI-00086,,Marketplace,SKU-00050,5,480.27,0.1
PED-010521,PED-010521-1,2026-08-10,CLI-00110,,Marketplace,SKU-00029,1,499.51,0.15
PED-010522,PED-010522-1,2026-08-10,CLI-00447,VEN-008,Equipo comercial,SKU-00081,4,516.41,0.05
PED-010523,PED-010523-1,2026-08-10,CLI-00335,VEN-004,Equipo comercial,SKU-00128,1,562.12,0
PED-010524,PED-010524-1,2026-08-10,CLI-00248,VEN-004,Equipo comercial,SKU-00049,2,1614.44,0.05
PED-010524,PED-010524-2,2026-08-10,CLI-00248,VEN-004,Equipo comercial,SKU-00138,3,449.42,0
PED-010525,PED-010525-1,2026-08-10,CLI-00158,,Marketplace,SKU-00059,4,425.21,0.1
PED-010525,PED-010525-2,2026-08-10,CLI-00158,,Marketplace,SKU-00133,3,229.79,0
PED-010526,PED-010526-1,2026-08-10,CLI-00359,VEN-002,Equipo comercial,SKU-00089,1,1352.68,0
PED-010527,PED-010527-1,2026-08-10,CLI-00040,VEN-010,Equipo comercial,SKU-00119,1,888.51,0
PED-010528,PED-010528-1,2026-08-10,CLI-00176,,E-commerce,SKU-00110,1,2646.04,0.05
PED-010528,PED-010528-2,2026-08-10,CLI-00176,,E-commerce,SKU-00100,4,2247.7,0
PED-010529,PED-010529-1,2026-08-10,CLI-00178,VEN-006,Equipo comercial,SKU-00139,3,169.0,0
PED-010530,PED-010530-1,2026-08-10,CLI-00194,,Marketplace,SKU-00133,6,229.57,0
PED-010531,PED-010531-1,2026-08-10,CLI-00492,VEN-006,Equipo comercial,SKU-00083,3,187.53,0.05
PED-010532,PED-010532-1,2026-08-10,CLI-00503,VEN-001,Equipo comercial,SKU-00146,1,365.18,0
PED-010533,PED-010533-1,2026-08-11,CLI-00105,,E-commerce,SKU-00115,2,114.49,0.05
PED-010533,PED-010533-2,2026-08-11,CLI-00105,,E-commerce,SKU-00077,1,1385.59,0.1
PED-010533,PED-010533-3,2026-08-11,CLI-00105,,E-commerce,SKU-00119,1,899.45,0.1
PED-010534,PED-010534-1,2026-08-11,CLI-00324,VEN-001,Equipo comercial,SKU-00142,1,508.17,0
PED-010534,PED-010534-2,2026-08-11,CLI-00324,VEN-001,Equipo comercial,SKU-00139,5,158.47,0
PED-010534,PED-010534-3,2026-08-11,CLI-00324,VEN-001,Equipo comercial,SKU-00045,1,1157.19,0
PED-010535,PED-010535-1,2026-08-11,CLI-00135,VEN-005,Equipo comercial,SKU-00137,5,569.78,0
PED-010536,PED-010536-1,2026-08-11,CLI-00160,VEN-010,Equipo comercial,SKU-00040,2,649.88,0
PED-010536,PED-010536-2,2026-08-11,CLI-00160,VEN-010,Equipo comercial,SKU-00137,3,530.07,0
PED-010536,PED-010536-3,2026-08-11,CLI-00160,VEN-010,Equipo comercial,SKU-00139,3,173.62,0
PED-010537,PED-010537-1,2026-08-11,CLI-00427,,E-commerce,SKU-00131,1,105.33,0
PED-010538,PED-010538-1,2026-08-11,CLI-00276,VEN-011,Equipo comercial,SKU-00078,2,907.9,0
PED-010539,PED-010539-1,2026-08-11,CLI-00390,VEN-005,Equipo comercial,SKU-00022,4,614.15,0.1
PED-010539,PED-010539-2,2026-08-11,CLI-00390,VEN-005,Equipo comercial,SKU-00133,1,207.9,0
PED-010540,PED-010540-1,2026-08-11,CLI-00067,,E-commerce,SKU-00060,3,448.21,0
PED-010540,PED-010540-2,2026-08-11,CLI-00067,,E-commerce,SKU-00041,2,1567.56,0.05
PED-010541,PED-010541-1,2026-08-11,CLI-00355,VEN-009,Equipo comercial,SKU-00038,1,627.94,0
PED-010542,PED-010542-1,2026-08-11,CLI-00231,,Marketplace,SKU-00129,1,282.52,0
PED-010543,PED-010543-1,2026-08-11,CLI-00100,VEN-011,Equipo comercial,SKU-00142,2,508.7,0
PED-010544,PED-010544-1,2026-08-11,CLI-00100,VEN-002,Equipo comercial,SKU-00123,3,440.04,0
PED-010544,PED-010544-2,2026-08-11,CLI-00100,VEN-002,Equipo comercial,SKU-00145,2,456.2,0.15
PED-010544,PED-010544-3,2026-08-11,CLI-00100,VEN-002,Equipo comercial,SKU-00086,2,1332.88,0.1
PED-010545,PED-010545-1,2026-08-11,CLI-00446,,Marketplace,SKU-00067,5,206.1,0.05
PED-010545,PED-010545-2,2026-08-11,CLI-00446,,Marketplace,SKU-00100,3,2131.58,0
PED-010545,PED-010545-3,2026-08-11,CLI-00446,,Marketplace,SKU-00040,1,707.08,0
PED-010545,PED-010545-4,2026-08-11,CLI-00446,,Marketplace,SKU-00019,2,2428.98,0.05
PED-010546,PED-010546-1,2026-08-11,CLI-00188,VEN-008,Equipo comercial,SKU-00118,4,293.81,0
PED-010546,PED-010546-2,2026-08-11,CLI-00188,VEN-008,Equipo comercial,SKU-00032,1,787.84,0.05
PED-010547,PED-010547-1,2026-08-11,CLI-00269,,E-commerce,SKU-00149,4,58.6,0
PED-010547,PED-010547-2,2026-08-11,CLI-00269,,E-commerce,SKU-00060,4,426.47,0.05
PED-010547,PED-010547-3,2026-08-11,CLI-00269,,E-commerce,SKU-00144,1,103.31,0
PED-010548,PED-010548-1,2026-08-11,CLI-00033,VEN-005,Equipo comercial,SKU-00003,1,2884.48,0
PED-010548,PED-010548-2,2026-08-11,CLI-00033,VEN-005,Equipo comercial,SKU-00115,2,119.49,0
PED-010549,PED-010549-1,2026-08-11,CLI-00317,VEN-008,Equipo comercial,SKU-00051,2,590.22,0
PED-010550,PED-010550-1,2026-08-11,CLI-00507,VEN-008,Equipo comercial,SKU-00029,2,514.29,0
PED-010551,PED-010551-1,2026-08-11,CLI-00315,VEN-011,Equipo comercial,SKU-00011,1,532.27,0.1
PED-010552,PED-010552-1,2026-08-11,CLI-00226,VEN-011,Equipo comercial,SKU-00144,1,108.84,0
PED-010553,PED-010553-1,2026-08-11,CLI-00051,VEN-012,Equipo comercial,SKU-00060,1,408.78,0
PED-010553,PED-010553-2,2026-08-11,CLI-00051,VEN-012,Equipo comercial,SKU-00045,1,1129.94,0
PED-010554,PED-010554-1,2026-08-11,CLI-00043,VEN-008,Equipo comercial,SKU-00147,2,267.26,0
PED-010555,PED-010555-1,2026-08-11,CLI-00164,VEN-003,Equipo comercial,SKU-00104,1,234.79,0
PED-010555,PED-010555-2,2026-08-11,CLI-00164,VEN-003,Equipo comercial,SKU-00105,5,1719.79,0
PED-010556,PED-010556-1,2026-08-11,CLI-00375,VEN-004,Equipo comercial,SKU-00140,1,162.73,0
PED-010557,PED-010557-1,2026-08-11,CLI-00056,VEN-004,Equipo comercial,SKU-00146,4,392.87,0.1
PED-010558,PED-010558-1,2026-08-11,CLI-00381,VEN-010,Equipo comercial,SKU-00127,2,693.19,0
PED-010559,PED-010559-1,2026-08-12,CLI-00124,VEN-007,Equipo comercial,SKU-00144,3,103.24,0
PED-010559,PED-010559-2,2026-08-12,CLI-00124,VEN-007,Equipo comercial,SKU-00051,6,572.19,0
PED-010559,PED-010559-3,2026-08-12,CLI-00124,VEN-007,Equipo comercial,SKU-00050,4,517.4,0
PED-010559,PED-010559-4,2026-08-12,CLI-00124,VEN-007,Equipo comercial,SKU-00136,2,237.5,0
PED-010560,PED-010560-1,2026-08-12,CLI-00329,VEN-008,Equipo comercial,SKU-00082,4,948.28,0
PED-010561,PED-010561-1,2026-08-12,CLI-00200,VEN-007,Equipo comercial,SKU-00074,2,455.0,0
PED-010561,PED-010561-2,2026-08-12,CLI-00200,VEN-007,Equipo comercial,SKU-00090,5,1452.16,0.15
PED-010562,PED-010562-1,2026-08-12,CLI-00459,VEN-009,Equipo comercial,SKU-00073,3,53.78,0.05
PED-010562,PED-010562-2,2026-08-12,CLI-00459,VEN-009,Equipo comercial,SKU-00037,1,1055.18,0
PED-010562,PED-010562-3,2026-08-12,CLI-00459,VEN-009,Equipo comercial,SKU-00058,2,149.12,0.1
PED-010563,PED-010563-1,2026-08-12,CLI-00177,VEN-001,Equipo comercial,SKU-00042,1,1613.4,0.05
PED-010564,PED-010564-1,2026-08-12,CLI-00432,,E-commerce,SKU-00091,2,838.15,0
PED-010564,PED-010564-2,2026-08-12,CLI-00432,,E-commerce,SKU-00138,1,461.1,0.05
PED-010564,PED-010564-3,2026-08-12,CLI-00432,,E-commerce,SKU-00149,2,58.81,0
PED-010565,PED-010565-1,2026-08-12,CLI-00193,VEN-004,Equipo comercial,SKU-00128,5,556.66,0
PED-010566,PED-010566-1,2026-08-12,CLI-00429,VEN-003,Equipo comercial,SKU-00086,3,1368.52,0
PED-010567,PED-010567-1,2026-08-12,CLI-00442,VEN-007,Equipo comercial,SKU-00074,1,461.33,0
PED-010567,PED-010567-2,2026-08-12,CLI-00442,VEN-007,Equipo comercial,SKU-00137,2,559.28,0
PED-010567,PED-010567-3,2026-08-12,CLI-00442,VEN-007,Equipo comercial,SKU-00100,1,2026.97,0
PED-010567,PED-010567-4,2026-08-12,CLI-00442,VEN-007,Equipo comercial,SKU-00011,1,544.72,0.05
PED-010568,PED-010568-1,2026-08-12,CLI-00198,,E-commerce,SKU-00077,4,1433.4,0.1
PED-010569,PED-010569-1,2026-08-12,CLI-00278,VEN-008,Equipo comercial,SKU-00043,2,767.78,0.05
PED-010570,PED-010570-1,2026-08-12,CLI-00142,,E-commerce,SKU-00142,2,515.42,0
PED-010570,PED-010570-2,2026-08-12,CLI-00142,,E-commerce,SKU-00101,1,827.46,0
PED-010570,PED-010570-3,2026-08-12,CLI-00142,,E-commerce,SKU-00100,1,2193.37,0.1
PED-010571,PED-010571-1,2026-08-12,CLI-00218,,Marketplace,SKU-00137,2,567.43,0
PED-010571,PED-010571-2,2026-08-12,CLI-00218,,Marketplace,SKU-00004,3,523.31,0.05
PED-010572,PED-010572-1,2026-08-12,CLI-00202,,E-commerce,SKU-00101,3,851.62,0
PED-010573,PED-010573-1,2026-08-12,CLI-00094,,Marketplace,SKU-00002,1,2895.05,0
PED-010574,PED-010574-1,2026-08-12,CLI-00074,VEN-009,Equipo comercial,SKU-00033,1,1192.61,0
PED-010575,PED-010575-1,2026-08-12,CLI-00121,VEN-010,Equipo comercial,SKU-00115,2,127.77,0
PED-010576,PED-010576-1,2026-08-12,CLI-00239,VEN-005,Equipo comercial,SKU-00011,2,527.43,0.05
PED-010576,PED-010576-2,2026-08-12,CLI-00239,VEN-005,Equipo comercial,SKU-00013,1,2423.89,0.15
PED-010577,PED-010577-1,2026-08-12,CLI-00346,VEN-002,Equipo comercial,SKU-00096,2,1476.54,0.05
PED-010578,PED-010578-1,2026-08-12,CLI-00497,VEN-001,Equipo comercial,SKU-00118,3,286.76,0
PED-010578,PED-010578-2,2026-08-12,CLI-00497,VEN-001,Equipo comercial,SKU-00084,4,916.79,0
PED-010579,PED-010579-1,2026-08-12,CLI-00488,VEN-011,Equipo comercial,SKU-00143,1,45.81,0
PED-010580,PED-010580-1,2026-08-12,CLI-00446,,E-commerce,SKU-00131,2,108.56,0
