cliente_id,mes,gasto_mensual_mxn
CLI-00260,2025-07,857.88
CLI-00260,2025-08,859.21
CLI-00260,2025-09,871.79
CLI-00260,2025-10,847.53
CLI-00260,2025-11,854.73
CLI-00260,2025-12,848.60
CLI-00260,2026-01,847.59
CLI-00260,2026-02,856.06
CLI-00260,2026-03,854.98
CLI-00260,2026-04,864.43
CLI-00260,2026-05,862.68
CLI-00260,2026-06,857.87
CLI-00260,2026-07,879.50
CLI-00260,2026-08,847.20
CLI-00325,2025-01,2325.65
CLI-00325,2025-02,2324.24
CLI-00325,2025-03,2240.99
CLI-00325,2025-04,2289.37
CLI-00325,2025-05,2260.07
CLI-00325,2025-06,2257.56
CLI-00325,2025-07,2285.57
CLI-00325,2025-08,2329.47
CLI-00325,2025-09,2258.79
CLI-00325,2025-10,2275.92
CLI-00325,2025-11,2286.47
CLI-00325,2025-12,2313.06
CLI-00325,2026-01,2273.15
CLI-00325,2026-02,2311.14
CLI-00325,2026-03,2324.68
CLI-00325,2026-04,2297.73
CLI-00325,2026-05,2320.29
CLI-00325,2026-06,2278.17
CLI-00325,2026-07,2242.98
CLI-00325,2026-08,2313.88
CLI-00220,2025-07,1012.42
CLI-00220,2025-08,1008.42
CLI-00220,2025-09,1021.08
CLI-00220,2025-10,1019.52
CLI-00220,2025-11,994.75
CLI-00220,2025-12,1012.60
CLI-00220,2026-01,996.35
CLI-00220,2026-02,990.66
CLI-00220,2026-03,1008.76
CLI-00220,2026-04,1014.14
CLI-00220,2026-05,1020.25
CLI-00220,2026-06,1025.05
CLI-00220,2026-07,1007.26
CLI-00220,2026-08,1017.54
CLI-00382,2025-01,1045.79
CLI-00382,2025-02,1057.69
CLI-00382,2025-03,1068.85
CLI-00382,2025-04,1048.88
CLI-00382,2025-05,1069.22
CLI-00382,2025-06,1061.59
CLI-00382,2025-07,1060.38
CLI-00382,2025-08,1053.50
CLI-00382,2025-09,1058.00
CLI-00382,2025-10,1073.30
CLI-00382,2025-11,1083.08
CLI-00382,2025-12,1051.66
CLI-00382,2026-01,1081.49
CLI-00382,2026-02,1042.92
CLI-00382,2026-03,1059.02
CLI-00382,2026-04,1062.78
CLI-00382,2026-05,1051.17
CLI-00382,2026-06,1051.31
CLI-00382,2026-07,1072.62
CLI-00382,2026-08,1080.35
CLI-00028,2025-01,768.56
CLI-00028,2025-02,747.57
CLI-00028,2025-03,762.53
CLI-00028,2025-04,753.62
CLI-00028,2025-05,746.37
CLI-00028,2025-06,766.86
CLI-00028,2025-07,761.23
CLI-00028,2025-08,747.33
CLI-00028,2025-09,759.73
CLI-00028,2025-10,749.15
CLI-00028,2025-11,763.94
CLI-00028,2025-12,743.68
CLI-00028,2026-01,741.03
CLI-00028,2026-02,751.36
CLI-00028,2026-03,765.98
CLI-00028,2026-04,765.49
CLI-00028,2026-05,759.12
CLI-00028,2026-06,762.57
CLI-00028,2026-07,754.77
CLI-00028,2026-08,743.00
CLI-00189,2025-01,963.19
CLI-00189,2025-02,945.07
CLI-00189,2025-03,971.86
CLI-00189,2025-04,971.50
CLI-00189,2025-05,956.95
CLI-00189,2025-06,951.65
CLI-00189,2025-07,938.54
CLI-00189,2025-08,943.12
CLI-00189,2025-09,953.48
CLI-00189,2025-10,953.72
CLI-00189,2025-11,969.81
CLI-00189,2025-12,954.09
CLI-00189,2026-01,957.00
CLI-00189,2026-02,962.15
CLI-00189,2026-03,957.23
CLI-00189,2026-04,954.74
CLI-00189,2026-05,941.79
CLI-00189,2026-06,938.60
CLI-00189,2026-07,969.53
CLI-00189,2026-08,953.13
CLI-00334,2025-01,944.93
CLI-00334,2025-02,955.94
CLI-00334,2025-03,942.35
CLI-00334,2025-04,937.31
CLI-00172,2025-01,862.60
CLI-00172,2025-02,868.04
CLI-00172,2025-03,867.04
CLI-00172,2025-04,870.42
CLI-00172,2025-05,846.63
CLI-00172,2025-06,866.26
CLI-00172,2025-07,849.14
CLI-00172,2025-08,871.45
CLI-00172,2025-09,862.23
CLI-00172,2025-10,840.52
CLI-00172,2025-11,862.41
CLI-00172,2025-12,855.18
CLI-00172,2026-01,839.17
CLI-00172,2026-02,845.88
CLI-00172,2026-03,859.80
CLI-00172,2026-04,856.39
CLI-00172,2026-05,866.69
CLI-00172,2026-06,857.29
CLI-00172,2026-07,838.89
CLI-00172,2026-08,866.98
CLI-00204,2025-01,504.84
CLI-00204,2025-02,516.19
CLI-00204,2025-03,500.21
CLI-00204,2025-04,498.41
CLI-00204,2025-05,513.19
CLI-00204,2025-06,506.29
CLI-00204,2025-07,503.89
CLI-00204,2025-08,497.59
CLI-00204,2025-09,506.60
CLI-00204,2025-10,517.07
CLI-00204,2025-11,503.75
CLI-00204,2025-12,508.10
CLI-00204,2026-01,502.91
CLI-00204,2026-02,503.18
CLI-00204,2026-03,512.16
CLI-00204,2026-04,512.13
CLI-00204,2026-05,509.99
CLI-00204,2026-06,504.71
CLI-00204,2026-07,513.79
CLI-00204,2026-08,508.77
CLI-00235,2025-01,588.46
CLI-00235,2025-02,595.38
CLI-00235,2025-03,593.98
CLI-00235,2025-04,585.89
CLI-00235,2025-05,581.80
CLI-00235,2025-06,581.04
CLI-00235,2025-07,586.04
CLI-00235,2025-08,579.09
CLI-00235,2025-09,597.16
CLI-00235,2025-10,579.85
CLI-00235,2025-11,577.61
CLI-00235,2025-12,591.90
CLI-00235,2026-01,595.42
CLI-00235,2026-02,599.99
CLI-00235,2026-03,590.40
CLI-00235,2026-04,599.00
CLI-00235,2026-05,600.32
CLI-00235,2026-06,582.89
CLI-00235,2026-07,598.01
CLI-00235,2026-08,590.20
CLI-00431,2025-01,967.30
CLI-00431,2025-02,955.69
CLI-00431,2025-03,935.12
CLI-00431,2025-04,940.78
CLI-00431,2025-05,943.73
CLI-00431,2025-06,957.09
CLI-00431,2025-07,937.13
CLI-00431,2025-08,966.39
CLI-00431,2025-09,956.66
CLI-00431,2025-10,956.56
CLI-00431,2025-11,970.87
CLI-00431,2025-12,962.88
CLI-00431,2026-01,944.37
CLI-00431,2026-02,957.48
CLI-00431,2026-03,946.35
CLI-00431,2026-04,960.19
CLI-00431,2026-05,958.62
CLI-00431,2026-06,939.92
CLI-00431,2026-07,939.48
CLI-00431,2026-08,960.50
CLI-00317,2025-02,400.77
CLI-00317,2025-03,402.74
CLI-00317,2025-04,402.54
CLI-00317,2025-05,405.21
CLI-00317,2025-06,407.64
CLI-00317,2025-07,405.21
CLI-00317,2025-08,408.42
CLI-00317,2025-09,401.38
CLI-00317,2025-10,401.82
CLI-00317,2025-11,407.28
CLI-00317,2025-12,407.06
CLI-00317,2026-01,398.14
CLI-00317,2026-02,403.48
CLI-00317,2026-03,398.01
CLI-00317,2026-04,408.31
CLI-00317,2026-05,408.00
CLI-00317,2026-06,398.82
CLI-00317,2026-07,409.24
CLI-00317,2026-08,398.36
CLI-00216,2025-01,488.02
CLI-00216,2025-02,498.81
CLI-00216,2025-03,496.38
CLI-00216,2025-04,493.97
CLI-00216,2025-05,484.12
CLI-00216,2025-06,490.10
CLI-00216,2025-07,487.23
CLI-00216,2025-08,487.28
CLI-00216,2025-09,485.20
CLI-00216,2025-10,492.38
CLI-00216,2025-11,499.45
CLI-00216,2025-12,488.90
CLI-00216,2026-01,486.27
CLI-00216,2026-02,483.99
CLI-00216,2026-03,495.00
CLI-00216,2026-04,490.81
CLI-00216,2026-05,484.94
CLI-00216,2026-06,490.73
CLI-00216,2026-07,484.38
CLI-00216,2026-08,495.13
CLI-00357,2025-05,1546.58
CLI-00357,2025-06,1524.02
CLI-00357,2025-07,1549.49
CLI-00357,2025-08,1533.10
CLI-00357,2025-09,1543.35
CLI-00357,2025-10,1538.24
CLI-00357,2025-11,1531.74
CLI-00357,2025-12,1550.55
CLI-00357,2026-01,1521.12
CLI-00357,2026-02,1565.30
CLI-00357,2026-03,1543.29
CLI-00357,2026-04,1506.73
CLI-00357,2026-05,1521.36
CLI-00357,2026-06,1538.93
CLI-00357,2026-07,1535.89
CLI-00357,2026-08,1558.43
CLI-00115,2025-01,1065.45
CLI-00115,2025-02,1074.41
CLI-00115,2025-03,1074.84
CLI-00115,2025-04,1059.44
CLI-00115,2025-05,1075.13
CLI-00115,2025-06,1075.42
CLI-00115,2025-07,1079.68
CLI-00115,2025-08,1051.86
CLI-00115,2025-09,1046.58
CLI-00115,2025-10,1079.25
CLI-00115,2025-11,1058.74
CLI-00115,2025-12,1078.86
CLI-00115,2026-01,1048.58
CLI-00115,2026-02,1046.26
CLI-00115,2026-03,1055.28
CLI-00115,2026-04,1068.50
CLI-00115,2026-05,1061.57
CLI-00115,2026-06,1060.77
CLI-00115,2026-07,1068.86
CLI-00115,2026-08,1045.32
CLI-00035,2025-01,499.79
CLI-00035,2025-02,511.48
CLI-00035,2025-03,506.27
CLI-00035,2025-04,508.03
CLI-00035,2025-05,507.80
CLI-00035,2025-06,495.81
CLI-00035,2025-07,513.53
CLI-00035,2025-08,506.88
CLI-00035,2025-09,497.20
CLI-00035,2025-10,507.13
CLI-00035,2025-11,507.87
CLI-00035,2025-12,504.61
CLI-00035,2026-01,499.58
CLI-00035,2026-02,502.34
CLI-00035,2026-03,501.97
CLI-00035,2026-04,501.33
CLI-00035,2026-05,513.77
CLI-00035,2026-06,512.99
CLI-00035,2026-07,499.53
CLI-00035,2026-08,503.39
CLI-00161,2025-01,395.17
CLI-00161,2025-02,387.24
CLI-00161,2025-03,399.54
CLI-00161,2025-04,399.87
CLI-00161,2025-05,391.38
CLI-00161,2025-06,385.00
CLI-00161,2025-07,387.13
CLI-00161,2025-08,390.27
CLI-00161,2025-09,390.20
CLI-00161,2025-10,397.06
CLI-00161,2025-11,398.40
CLI-00161,2025-12,392.11
CLI-00161,2026-01,396.61
CLI-00161,2026-02,387.23
CLI-00161,2026-03,392.35
CLI-00161,2026-04,397.67
CLI-00161,2026-05,395.55
CLI-00161,2026-06,390.06
CLI-00161,2026-07,389.92
CLI-00161,2026-08,386.47
CLI-00404,2025-01,405.86
CLI-00404,2025-02,407.23
CLI-00404,2025-03,399.07
CLI-00404,2025-04,409.34
CLI-00404,2025-05,402.93
CLI-00404,2025-06,400.66
CLI-00404,2025-07,402.98
CLI-00404,2025-08,403.55
CLI-00404,2025-09,404.09
CLI-00404,2025-10,400.79
CLI-00404,2025-11,410.36
CLI-00404,2025-12,408.16
CLI-00404,2026-01,402.09
CLI-00404,2026-02,401.67
CLI-00404,2026-03,399.66
CLI-00404,2026-04,400.66
CLI-00404,2026-05,402.64
CLI-00404,2026-06,398.72
CLI-00404,2026-07,404.33
CLI-00404,2026-08,408.92
CLI-00109,2025-01,931.27
CLI-00109,2025-02,907.10
CLI-00109,2025-03,910.37
CLI-00109,2025-04,905.20
CLI-00109,2025-05,918.16
CLI-00109,2025-06,906.88
CLI-00109,2025-07,924.45
CLI-00109,2025-08,911.13
CLI-00109,2025-09,896.55
CLI-00109,2025-10,899.79
CLI-00109,2025-11,895.38
CLI-00109,2025-12,901.47
CLI-00109,2026-01,906.59
CLI-00109,2026-02,907.69
CLI-00109,2026-03,911.00
CLI-00109,2026-04,927.26
CLI-00109,2026-05,900.05
CLI-00109,2026-06,922.99
CLI-00109,2026-07,922.92
CLI-00109,2026-08,930.64
CLI-00170,2025-01,455.85
CLI-00170,2025-02,454.56
CLI-00170,2025-03,446.91
CLI-00170,2025-04,447.54
CLI-00170,2025-05,443.45
CLI-00170,2025-06,457.27
CLI-00170,2025-07,445.25
CLI-00170,2025-08,448.75
CLI-00170,2025-09,456.33
CLI-00170,2025-10,443.49
CLI-00170,2025-11,454.90
CLI-00170,2025-12,450.10
CLI-00170,2026-01,441.20
CLI-00170,2026-02,451.43
CLI-00170,2026-03,443.91
CLI-00170,2026-04,450.56
CLI-00170,2026-05,456.68
CLI-00170,2026-06,456.69
CLI-00170,2026-07,441.04
CLI-00170,2026-08,443.06
CLI-00500,2025-01,510.86
CLI-00500,2025-02,505.61
CLI-00500,2025-03,515.48
CLI-00500,2025-04,507.03
CLI-00500,2025-05,501.62
CLI-00500,2025-06,518.78
CLI-00500,2025-07,516.52
CLI-00500,2025-08,514.18
CLI-00500,2025-09,508.92
CLI-00500,2025-10,507.46
CLI-00500,2025-11,515.91
CLI-00500,2025-12,505.84
CLI-00500,2026-01,512.45
CLI-00500,2026-02,505.49
CLI-00500,2026-03,511.20
CLI-00500,2026-04,510.28
CLI-00500,2026-05,513.33
CLI-00500,2026-06,511.18
CLI-00500,2026-07,511.42
CLI-00500,2026-08,504.36
CLI-00047,2025-01,1840.44
CLI-00047,2025-02,1779.62
CLI-00047,2025-03,1790.81
CLI-00047,2025-04,1817.72
CLI-00047,2025-05,1816.70
CLI-00047,2025-06,1795.37
CLI-00047,2025-07,1817.35
CLI-00047,2025-08,1837.13
CLI-00047,2025-09,1779.90
CLI-00047,2025-10,1828.28
CLI-00047,2025-11,1785.22
CLI-00047,2025-12,1829.28
CLI-00047,2026-01,1796.92
CLI-00047,2026-02,1823.32
CLI-00047,2026-03,1813.86
CLI-00047,2026-04,1826.35
CLI-00047,2026-05,1822.43
CLI-00433,2025-01,2437.02
CLI-00433,2025-02,2469.77
CLI-00433,2025-03,2475.02
CLI-00433,2025-04,2454.00
CLI-00433,2025-05,2439.48
CLI-00433,2025-06,2480.37
CLI-00433,2025-07,2481.53
CLI-00433,2025-08,2483.27
CLI-00433,2025-09,2474.48
CLI-00433,2025-10,2457.71
CLI-00433,2025-11,2415.11
CLI-00433,2025-12,2468.84
CLI-00433,2026-01,2451.99
CLI-00433,2026-02,2423.50
CLI-00433,2026-03,2495.40
CLI-00433,2026-04,2446.79
CLI-00433,2026-05,2430.33
CLI-00433,2026-06,2477.23
CLI-00433,2026-07,2470.24
CLI-00433,2026-08,2496.66
CLI-00029,2025-01,533.07
CLI-00029,2025-02,537.71
CLI-00029,2025-03,539.90
CLI-00029,2025-04,540.64
CLI-00029,2025-05,542.98
CLI-00029,2025-06,534.90
CLI-00029,2025-07,545.55
CLI-00029,2025-08,545.80
CLI-00029,2025-09,540.28
CLI-00029,2025-10,534.13
CLI-00029,2025-11,541.17
CLI-00029,2025-12,532.62
CLI-00029,2026-01,540.39
CLI-00029,2026-02,541.06
CLI-00029,2026-03,544.64
CLI-00029,2026-04,548.54
CLI-00029,2026-05,535.29
CLI-00029,2026-06,540.08
CLI-00029,2026-07,528.90
CLI-00029,2026-08,543.98
CLI-00341,2025-01,940.58
CLI-00341,2025-02,935.78
CLI-00341,2025-03,956.22
CLI-00341,2025-04,938.20
CLI-00341,2025-05,931.15
CLI-00341,2025-06,956.46
CLI-00341,2025-07,952.65
CLI-00341,2025-08,956.54
CLI-00341,2025-09,952.33
CLI-00341,2025-10,961.14
CLI-00341,2025-11,948.93
CLI-00341,2025-12,948.36
CLI-00341,2026-01,960.17
CLI-00341,2026-02,963.16
CLI-00341,2026-03,954.30
CLI-00341,2026-04,951.59
CLI-00341,2026-05,935.06
CLI-00341,2026-06,961.86
CLI-00341,2026-07,963.47
CLI-00341,2026-08,951.95
CLI-00347,2025-01,513.99
CLI-00347,2025-02,515.15
CLI-00347,2025-03,507.17
CLI-00347,2025-04,496.82
CLI-00347,2025-05,514.45
CLI-00347,2025-06,503.16
CLI-00347,2025-07,502.19
CLI-00347,2025-08,502.83
CLI-00347,2025-09,515.27
CLI-00347,2025-10,499.39
CLI-00347,2025-11,497.89
CLI-00347,2025-12,509.46
CLI-00347,2026-01,511.05
CLI-00347,2026-02,509.42
CLI-00347,2026-03,498.51
CLI-00347,2026-04,513.70
CLI-00347,2026-05,502.86
CLI-00347,2026-06,511.66
CLI-00347,2026-07,497.02
CLI-00347,2026-08,516.23
CLI-00275,2025-01,2243.76
CLI-00275,2025-02,2225.59
CLI-00275,2025-03,2247.64
CLI-00275,2025-04,2198.51
CLI-00275,2025-05,2261.15
CLI-00275,2025-06,2210.39
CLI-00275,2025-07,2243.50
CLI-00275,2025-08,2226.02
CLI-00275,2025-09,2285.13
CLI-00275,2025-10,2215.98
CLI-00275,2025-11,2262.98
CLI-00275,2025-12,2215.50
CLI-00275,2026-01,2268.10
CLI-00275,2026-02,2240.92
CLI-00275,2026-03,2232.91
CLI-00275,2026-04,2286.05
CLI-00275,2026-05,2226.41
CLI-00275,2026-06,2250.87
CLI-00275,2026-07,2270.04
CLI-00275,2026-08,2219.93
CLI-00088,2025-01,420.03
CLI-00088,2025-02,419.28
CLI-00088,2025-03,418.04
CLI-00088,2025-04,421.96
CLI-00088,2025-05,429.54
CLI-00088,2025-06,424.00
CLI-00088,2025-07,423.24
CLI-00088,2025-08,416.54
CLI-00088,2025-09,427.48
CLI-00088,2025-10,422.96
CLI-00088,2025-11,429.56
CLI-00088,2025-12,417.68
CLI-00088,2026-01,421.04
CLI-00088,2026-02,421.71
CLI-00088,2026-03,420.92
CLI-00088,2026-04,419.86
CLI-00088,2026-05,431.02
CLI-00088,2026-06,428.17
CLI-00088,2026-07,430.71
CLI-00088,2026-08,432.46
CLI-00501,2025-01,767.63
CLI-00501,2025-02,778.74
CLI-00501,2025-03,780.23
CLI-00501,2025-04,773.70
CLI-00501,2025-05,760.35
CLI-00501,2025-06,784.51
CLI-00501,2025-07,789.83
CLI-00501,2025-08,762.61
CLI-00501,2025-09,783.95
CLI-00501,2025-10,785.44
CLI-00501,2025-11,770.39
CLI-00501,2025-12,789.50
CLI-00501,2026-01,788.07
CLI-00501,2026-02,763.77
CLI-00501,2026-03,767.45
CLI-00501,2026-04,781.12
CLI-00501,2026-05,781.84
CLI-00501,2026-06,770.48
CLI-00501,2026-07,782.85
CLI-00501,2026-08,789.39
CLI-00052,2025-01,493.17
CLI-00052,2025-02,480.82
CLI-00052,2025-03,490.91
CLI-00052,2025-04,487.12
CLI-00052,2025-05,494.35
CLI-00052,2025-06,488.46
CLI-00052,2025-07,480.46
CLI-00052,2025-08,476.85
CLI-00052,2025-09,493.70
CLI-00052,2025-10,482.75
CLI-00052,2025-11,491.67
CLI-00052,2025-12,495.07
CLI-00052,2026-01,480.53
CLI-00052,2026-02,494.55
CLI-00052,2026-03,489.50
CLI-00052,2026-04,480.79
CLI-00052,2026-05,486.22
CLI-00052,2026-06,485.89
CLI-00052,2026-07,483.39
CLI-00052,2026-08,481.94
CLI-00043,2025-01,450.94
CLI-00043,2025-02,455.68
CLI-00043,2025-03,453.65
CLI-00043,2025-04,455.40
CLI-00043,2025-05,462.00
CLI-00043,2025-06,455.99
CLI-00043,2025-07,455.11
CLI-00043,2025-08,456.37
CLI-00043,2025-09,446.61
CLI-00043,2025-10,460.45
CLI-00043,2025-11,455.39
CLI-00043,2025-12,450.47
CLI-00043,2026-01,453.68
CLI-00043,2026-02,445.80
CLI-00043,2026-03,450.84
CLI-00043,2026-04,451.47
CLI-00043,2026-05,448.18
CLI-00043,2026-06,460.05
CLI-00043,2026-07,462.57
CLI-00043,2026-08,455.49
CLI-00131,2025-01,519.38
CLI-00131,2025-02,525.11
CLI-00131,2025-03,535.22
CLI-00131,2025-04,530.42
CLI-00131,2025-05,540.29
CLI-00131,2025-06,533.65
CLI-00131,2025-07,540.10
CLI-00131,2025-08,522.43
CLI-00131,2025-09,537.15
CLI-00131,2025-10,520.65
CLI-00131,2025-11,525.82
CLI-00131,2025-12,528.77
CLI-00131,2026-01,537.23
CLI-00131,2026-02,524.08
CLI-00131,2026-03,536.68
CLI-00131,2026-04,529.18
CLI-00131,2026-05,531.93
CLI-00131,2026-06,529.56
CLI-00131,2026-07,532.46
CLI-00131,2026-08,536.93
CLI-00290,2025-01,466.12
CLI-00290,2025-02,457.54
CLI-00290,2025-03,470.14
CLI-00290,2025-04,468.63
CLI-00290,2025-05,474.20
CLI-00290,2025-06,467.16
CLI-00290,2025-07,462.54
CLI-00290,2025-08,473.33
CLI-00290,2025-09,457.38
CLI-00290,2025-10,464.49
CLI-00290,2025-11,466.37
CLI-00290,2025-12,463.83
CLI-00290,2026-01,457.79
CLI-00290,2026-02,462.25
CLI-00290,2026-03,472.69
CLI-00290,2026-04,461.36
CLI-00290,2026-05,468.80
CLI-00290,2026-06,461.52
CLI-00290,2026-07,474.21
CLI-00290,2026-08,462.65
CLI-00367,2025-01,975.56
CLI-00367,2025-02,963.54
CLI-00367,2025-03,967.79
CLI-00367,2025-04,973.34
CLI-00367,2025-05,987.32
CLI-00367,2025-06,979.56
CLI-00367,2025-07,951.84
CLI-00367,2025-08,956.75
CLI-00367,2025-09,969.48
CLI-00367,2025-10,979.75
CLI-00367,2025-11,982.23
CLI-00367,2025-12,985.63
CLI-00367,2026-01,956.49
CLI-00367,2026-02,965.19
CLI-00367,2026-03,954.53
CLI-00367,2026-04,960.26
CLI-00367,2026-05,971.78
CLI-00367,2026-06,974.69
CLI-00367,2026-07,954.07
CLI-00367,2026-08,959.17
CLI-00333,2025-01,452.90
CLI-00333,2025-02,450.52
CLI-00333,2025-03,457.48
CLI-00333,2025-04,461.96
CLI-00333,2025-05,454.50
CLI-00333,2025-06,453.33
CLI-00333,2025-07,463.57
CLI-00333,2025-08,455.56
CLI-00333,2025-09,465.01
CLI-00333,2025-10,448.82
CLI-00333,2025-11,459.17
CLI-00333,2025-12,451.96
CLI-00333,2026-01,456.83
CLI-00333,2026-02,449.77
CLI-00333,2026-03,456.32
CLI-00333,2026-04,451.11
CLI-00333,2026-05,447.88
CLI-00333,2026-06,448.84
CLI-00333,2026-07,464.19
CLI-00333,2026-08,457.22
CLI-00054,2025-01,537.25
CLI-00054,2025-02,543.36
CLI-00054,2025-03,532.49
CLI-00054,2025-04,528.80
CLI-00054,2025-05,532.06
CLI-00054,2025-06,538.26
CLI-00054,2025-07,538.23
CLI-00054,2025-08,548.38
CLI-00054,2025-09,533.47
CLI-00054,2025-10,529.39
CLI-00054,2025-11,545.33
CLI-00054,2025-12,532.18
CLI-00054,2026-01,540.94
CLI-00054,2026-02,542.09
CLI-00054,2026-03,535.66
CLI-00054,2026-04,527.19
CLI-00054,2026-05,539.04
CLI-00054,2026-06,530.75
CLI-00054,2026-07,537.73
CLI-00054,2026-08,545.34
CLI-00376,2025-01,1062.69
CLI-00376,2025-02,1062.16
CLI-00376,2025-03,1069.74
CLI-00376,2025-04,1071.91
CLI-00376,2025-05,1068.53
CLI-00376,2025-06,1050.34
CLI-00376,2025-07,1077.28
CLI-00376,2025-08,1067.83
CLI-00376,2025-09,1073.31
CLI-00376,2025-10,1044.27
CLI-00376,2025-11,1052.32
CLI-00376,2025-12,1053.92
CLI-00376,2026-01,1072.38
CLI-00376,2026-02,1082.52
CLI-00376,2026-03,1064.87
CLI-00376,2026-04,1063.54
CLI-00376,2026-05,1050.16
CLI-00376,2026-06,1047.10
CLI-00376,2026-07,1076.29
CLI-00376,2026-08,1063.41
CLI-00241,2025-01,1416.72
CLI-00241,2025-02,1404.82
CLI-00241,2025-03,1409.47
CLI-00241,2025-04,1413.93
CLI-00241,2025-05,1435.98
CLI-00241,2025-06,1436.22
CLI-00241,2025-07,1433.36
CLI-00241,2025-08,1424.11
CLI-00241,2025-09,1384.33
CLI-00241,2025-10,1388.38
CLI-00241,2025-11,1423.43
CLI-00241,2025-12,1425.97
CLI-00241,2026-01,1421.84
CLI-00241,2026-02,1396.24
CLI-00241,2026-03,1416.18
CLI-00241,2026-04,1432.27
CLI-00241,2026-05,1390.84
CLI-00241,2026-06,1400.86
CLI-00241,2026-07,1416.95
CLI-00241,2026-08,1392.56
CLI-00340,2025-01,372.64
CLI-00340,2025-02,385.08
CLI-00340,2025-03,373.62
CLI-00340,2025-04,372.87
CLI-00340,2025-05,385.51
CLI-00340,2025-06,381.79
CLI-00340,2025-07,382.82
CLI-00340,2025-08,372.59
CLI-00340,2025-09,373.39
CLI-00340,2025-10,381.36
CLI-00340,2025-11,379.62
CLI-00340,2025-12,384.81
CLI-00340,2026-01,372.52
CLI-00340,2026-02,372.24
CLI-00340,2026-03,380.23
CLI-00340,2026-04,383.35
CLI-00340,2026-05,377.40
CLI-00340,2026-06,373.22
CLI-00340,2026-07,383.34
CLI-00340,2026-08,371.54
CLI-00046,2025-01,899.89
CLI-00046,2025-02,923.07
CLI-00046,2025-03,923.47
CLI-00046,2025-04,912.81
CLI-00046,2025-05,904.28
CLI-00046,2025-06,914.61
CLI-00046,2025-07,929.04
CLI-00046,2025-08,911.01
CLI-00046,2025-09,927.82
CLI-00046,2025-10,898.67
CLI-00046,2025-11,907.49
CLI-00046,2025-12,902.59
CLI-00046,2026-01,909.66
CLI-00046,2026-02,910.60
CLI-00046,2026-03,926.70
CLI-00046,2026-04,908.34
CLI-00046,2026-05,918.74
CLI-00046,2026-06,925.17
CLI-00046,2026-07,925.75
CLI-00046,2026-08,930.67
CLI-00281,2025-03,1851.94
CLI-00281,2025-04,1883.37
CLI-00281,2025-05,1838.28
CLI-00281,2025-06,1832.39
CLI-00281,2025-07,1853.52
CLI-00281,2025-08,1884.51
CLI-00281,2025-09,1833.31
CLI-00281,2025-10,1829.62
CLI-00281,2025-11,1889.46
CLI-00281,2025-12,1874.10
CLI-00281,2026-01,1874.95
CLI-00281,2026-02,1878.36
CLI-00281,2026-03,1869.12
CLI-00281,2026-04,1864.47
CLI-00281,2026-05,1826.44
CLI-00281,2026-06,1840.35
CLI-00281,2026-07,1830.13
CLI-00281,2026-08,1849.73
CLI-00264,2025-01,474.36
CLI-00264,2025-02,471.22
CLI-00264,2025-03,470.85
CLI-00264,2025-04,480.01
CLI-00264,2025-05,478.07
CLI-00264,2025-06,467.31
CLI-00264,2025-07,481.68
CLI-00264,2025-08,467.79
CLI-00264,2025-09,466.23
CLI-00264,2025-10,478.55
CLI-00264,2025-11,478.76
CLI-00264,2025-12,475.41
CLI-00264,2026-01,481.02
CLI-00264,2026-02,480.80
CLI-00264,2026-03,477.24
CLI-00264,2026-04,474.10
CLI-00264,2026-05,467.41
CLI-00264,2026-06,478.10
CLI-00264,2026-07,478.77
CLI-00264,2026-08,466.32
CLI-00448,2025-01,494.67
CLI-00448,2025-02,503.00
CLI-00448,2025-03,493.85
CLI-00448,2025-04,500.76
CLI-00448,2025-05,486.33
CLI-00448,2025-06,489.80
CLI-00448,2025-07,503.80
CLI-00448,2025-08,490.90
CLI-00448,2025-09,486.09
CLI-00448,2025-10,490.76
CLI-00448,2025-11,502.65
CLI-00448,2025-12,500.79
CLI-00448,2026-01,497.16
CLI-00448,2026-02,502.80
CLI-00448,2026-03,492.76
CLI-00448,2026-04,490.50
CLI-00448,2026-05,499.23
CLI-00448,2026-06,494.74
CLI-00448,2026-07,496.68
CLI-00448,2026-08,493.65
CLI-00023,2025-01,579.58
CLI-00023,2025-02,581.93
CLI-00023,2025-03,565.13
CLI-00023,2025-04,565.04
CLI-00023,2025-05,572.07
CLI-00023,2025-06,565.04
CLI-00023,2025-07,575.08
CLI-00023,2025-08,560.44
CLI-00023,2025-09,563.43
CLI-00023,2025-10,578.25
CLI-00023,2025-11,574.63
CLI-00023,2025-12,577.74
CLI-00023,2026-01,567.53
CLI-00023,2026-02,563.55
CLI-00023,2026-03,569.61
CLI-00023,2026-04,565.46
CLI-00023,2026-05,562.03
CLI-00023,2026-06,563.82
CLI-00023,2026-07,563.81
CLI-00023,2026-08,573.31
CLI-00169,2025-01,756.37
CLI-00169,2025-02,768.77
CLI-00169,2025-03,746.98
CLI-00169,2025-04,773.17
CLI-00169,2025-05,748.53
CLI-00169,2025-06,761.40
CLI-00169,2025-07,773.45
CLI-00169,2025-08,755.75
CLI-00169,2025-09,759.88
CLI-00169,2025-10,770.09
CLI-00169,2025-11,746.79
CLI-00169,2025-12,761.83
CLI-00169,2026-01,748.23
CLI-00169,2026-02,757.60
CLI-00169,2026-03,768.77
CLI-00169,2026-04,771.74
CLI-00169,2026-05,763.64
CLI-00169,2026-06,752.52
CLI-00169,2026-07,749.91
