fecha,equipo,vendedor,linea_producto,monto_mxn
2026-04-20,Occidente,OCC-04,Servicios,12735.97
2026-04-20,Occidente,OCC-01,Software,8439.43
2026-04-20,Occidente,OCC-03,Soporte,8427.6
2026-04-20,Occidente,OCC-01,Software,16901.56
2026-04-20,Sureste,SUR-05,Servicios,771.62
2026-04-20,Sureste,SUR-02,Software,2043.88
2026-04-20,Sureste,SUR-03,Servicios,4238.84
2026-04-20,Sureste,SUR-04,Servicios,2682.18
2026-04-20,Sureste,SUR-04,Soporte,2475.61
2026-04-20,Sureste,SUR-05,Soporte,11805.13
2026-04-21,Centro,CEN-05,Servicios,12042.39
2026-04-21,Centro,CEN-03,Hardware,18884.36
2026-04-21,Centro,CEN-03,Software,19253.48
2026-04-21,Centro,CEN-05,Servicios,42882.46
2026-04-21,Centro,CEN-02,Software,8036.43
2026-04-21,Centro,CEN-05,Software,500.0
2026-04-21,Centro,CEN-03,Software,10741.42
2026-04-21,Centro,CEN-03,Software,17323.52
2026-04-21,Centro,CEN-01,Hardware,4349.04
2026-04-21,Centro,CEN-01,Servicios,18017.24
2026-04-21,Centro,CEN-05,Software,23301.78
2026-04-21,Centro,CEN-01,Hardware,15725.88
2026-04-21,Norte,NOR-03,Software,5748.3
2026-04-21,Norte,NOR-02,Servicios,9368.98
2026-04-21,Norte,NOR-02,Soporte,10859.56
2026-04-21,Norte,NOR-05,Hardware,8634.36
2026-04-21,Norte,NOR-04,Hardware,7313.17
2026-04-21,Norte,NOR-01,Software,4626.29
2026-04-21,Occidente,OCC-04,Servicios,5776.4
2026-04-21,Occidente,OCC-02,Software,19781.73
2026-04-21,Occidente,OCC-04,Software,17969.36
2026-04-21,Occidente,OCC-05,Software,8107.08
2026-04-21,Occidente,OCC-04,Soporte,17172.16
2026-04-21,Occidente,OCC-02,Servicios,4645.93
2026-04-21,Occidente,OCC-05,Software,2786.45
2026-04-21,Sureste,SUR-03,Software,14853.93
2026-04-21,Sureste,SUR-05,Soporte,7386.04
2026-04-21,Sureste,SUR-02,Hardware,7079.74
2026-04-21,Sureste,SUR-03,Software,11510.91
2026-04-21,Sureste,SUR-04,Soporte,8187.54
2026-04-21,Sureste,SUR-05,Servicios,7895.2
2026-04-22,Centro,CEN-03,Soporte,19882.47
2026-04-22,Centro,CEN-01,Servicios,4030.61
2026-04-22,Centro,CEN-05,Software,2278.73
2026-04-22,Centro,CEN-04,Software,8513.34
2026-04-22,Norte,NOR-02,Servicios,10382.4
2026-04-22,Norte,NOR-02,Servicios,9543.3
2026-04-22,Norte,NOR-03,Servicios,13454.08
2026-04-22,Norte,NOR-05,Software,6724.33
2026-04-22,Norte,NOR-01,Hardware,3524.16
2026-04-22,Occidente,OCC-01,Software,26678.8
2026-04-22,Occidente,OCC-05,Software,25320.64
2026-04-22,Occidente,OCC-04,Servicios,1520.03
2026-04-22,Occidente,OCC-05,Hardware,10512.57
2026-04-22,Sureste,SUR-05,Servicios,6215.22
2026-04-22,Sureste,SUR-03,Servicios,8739.19
2026-04-22,Sureste,SUR-02,Servicios,8826.66
2026-04-22,Sureste,SUR-05,Software,20953.48
2026-04-22,Sureste,SUR-01,Software,18332.39
2026-04-23,Centro,CEN-05,Soporte,21611.55
2026-04-23,Centro,CEN-02,Servicios,11098.22
2026-04-23,Centro,CEN-03,Software,16070.46
2026-04-23,Centro,CEN-02,Servicios,4849.19
2026-04-23,Norte,NOR-02,Soporte,3082.88
2026-04-23,Norte,NOR-05,Software,9564.61
2026-04-23,Occidente,OCC-05,Hardware,12892.0
2026-04-23,Occidente,OCC-02,Servicios,35634.09
2026-04-23,Occidente,OCC-01,Servicios,5546.6
2026-04-23,Occidente,OCC-01,Hardware,7840.42
2026-04-23,Sureste,SUR-03,Servicios,7989.05
2026-04-23,Sureste,SUR-04,Servicios,10546.71
2026-04-23,Sureste,SUR-05,Software,9506.11
2026-04-24,Centro,CEN-02,Software,15942.79
2026-04-24,Centro,CEN-02,Soporte,9165.2
2026-04-24,Centro,CEN-04,Software,2525.56
2026-04-24,Centro,CEN-05,Servicios,32483.8
2026-04-24,Centro,CEN-02,Software,30078.62
2026-04-24,Centro,CEN-01,Software,3890.35
2026-04-24,Centro,CEN-03,Software,15744.47
2026-04-24,Centro,CEN-01,Hardware,30476.06
2026-04-24,Centro,CEN-01,Servicios,7499.85
2026-04-24,Centro,CEN-05,Software,8693.0
2026-04-24,Norte,NOR-02,Software,9542.43
2026-04-24,Norte,NOR-04,Software,15859.8
2026-04-24,Norte,NOR-05,Servicios,5169.45
2026-04-24,Norte,NOR-05,Software,7147.94
2026-04-24,Norte,NOR-01,Servicios,7015.2
2026-04-24,Occidente,OCC-04,Hardware,3555.3
2026-04-24,Occidente,OCC-04,Servicios,9026.4
2026-04-24,Sureste,SUR-05,Servicios,3220.54
2026-04-24,Sureste,SUR-01,Servicios,6954.47
2026-04-24,Sureste,SUR-04,Servicios,4375.14
2026-04-24,Sureste,SUR-02,Software,905.78
2026-04-27,Centro,CEN-02,Servicios,12358.89
2026-04-27,Centro,CEN-02,Software,9962.47
2026-04-27,Centro,CEN-05,Servicios,11720.05
2026-04-27,Centro,CEN-01,Servicios,7715.23
2026-04-27,Centro,CEN-01,Servicios,13090.41
2026-04-27,Norte,NOR-04,Hardware,7175.96
2026-04-27,Norte,NOR-04,Servicios,3531.36
2026-04-27,Occidente,OCC-05,Hardware,9691.92
2026-04-27,Occidente,OCC-05,Soporte,15380.08
2026-04-27,Occidente,OCC-01,Servicios,8752.97
2026-04-27,Occidente,OCC-04,Software,8526.18
2026-04-27,Occidente,OCC-04,Software,3230.73
2026-04-27,Occidente,OCC-04,Software,6659.79
2026-04-27,Sureste,SUR-03,Software,12163.83
2026-04-27,Sureste,SUR-02,Software,6450.49
2026-04-27,Sureste,SUR-02,Hardware,15328.84
2026-04-27,Sureste,SUR-03,Hardware,9448.83
2026-04-27,Sureste,SUR-03,Software,16414.36
2026-04-27,Sureste,SUR-04,Servicios,16522.14
2026-04-28,Centro,CEN-04,Software,2700.81
2026-04-28,Centro,CEN-03,Hardware,5311.21
2026-04-28,Centro,CEN-05,Software,14758.6
2026-04-28,Norte,NOR-05,Software,10685.33
2026-04-28,Norte,NOR-05,Software,4703.32
2026-04-28,Norte,NOR-03,Software,2933.5
2026-04-28,Occidente,OCC-05,Software,2178.58
2026-04-28,Occidente,OCC-04,Hardware,23404.11
2026-04-28,Occidente,OCC-04,Servicios,15892.88
2026-04-28,Occidente,OCC-04,Software,4639.83
2026-04-28,Occidente,OCC-04,Servicios,9783.86
2026-04-28,Occidente,OCC-05,Servicios,28885.28
2026-04-28,Sureste,SUR-02,Servicios,17718.82
2026-04-28,Sureste,SUR-01,Servicios,6963.45
2026-04-28,Sureste,SUR-01,Software,27688.42
2026-04-28,Sureste,SUR-01,Soporte,5760.77
2026-04-28,Sureste,SUR-03,Software,8962.19
2026-04-29,Centro,CEN-03,Servicios,26845.26
2026-04-29,Centro,CEN-05,Servicios,14913.82
2026-04-29,Centro,CEN-02,Hardware,2733.76
2026-04-29,Centro,CEN-05,Servicios,9833.51
2026-04-29,Norte,NOR-01,Soporte,3096.44
2026-04-29,Norte,NOR-03,Servicios,5148.05
2026-04-29,Norte,NOR-02,Soporte,18322.4
2026-04-29,Norte,NOR-03,Software,5405.66
2026-04-29,Norte,NOR-02,Hardware,20182.45
2026-04-29,Norte,NOR-01,Software,4826.34
2026-04-29,Norte,NOR-01,Hardware,3044.67
2026-04-29,Occidente,OCC-05,Hardware,27865.87
2026-04-29,Occidente,OCC-04,Hardware,8177.44
2026-04-29,Occidente,OCC-04,Software,9770.36
2026-04-29,Occidente,OCC-02,Hardware,23325.02
2026-04-29,Occidente,OCC-05,Hardware,1696.85
2026-04-29,Sureste,SUR-03,Servicios,5813.88
2026-04-30,Centro,CEN-05,Servicios,23616.2
2026-04-30,Centro,CEN-03,Software,24498.46
2026-04-30,Centro,CEN-05,Servicios,16763.32
2026-04-30,Centro,CEN-02,Hardware,10111.8
2026-04-30,Centro,CEN-03,Hardware,13987.49
2026-04-30,Centro,CEN-01,Servicios,500.0
2026-04-30,Centro,CEN-04,Soporte,3727.84
2026-04-30,Centro,CEN-05,Software,11392.1
2026-04-30,Centro,CEN-02,Software,13712.94
2026-04-30,Centro,CEN-04,Software,18799.22
2026-04-30,Centro,CEN-03,Software,7531.34
2026-04-30,Centro,CEN-05,Hardware,6143.59
2026-04-30,Centro,CEN-01,Hardware,5716.36
2026-04-30,Norte,NOR-01,Software,4665.73
2026-04-30,Occidente,OCC-01,Hardware,12056.52
2026-04-30,Occidente,OCC-04,Servicios,11775.43
2026-04-30,Occidente,OCC-02,Servicios,8368.04
2026-04-30,Occidente,OCC-03,Software,13828.73
2026-04-30,Occidente,OCC-03,Soporte,17325.07
2026-04-30,Sureste,SUR-03,Hardware,9407.28
2026-04-30,Sureste,SUR-05,Software,8727.12
2026-04-30,Sureste,SUR-04,Soporte,21935.96
2026-05-01,Centro,CEN-02,Software,8241.21
2026-05-01,Centro,CEN-03,Software,15500.39
2026-05-01,Centro,CEN-05,Software,12191.66
2026-05-01,Centro,CEN-04,Software,25925.32
2026-05-01,Centro,CEN-01,Hardware,9056.37
2026-05-01,Centro,CEN-05,Software,24853.26
2026-05-01,Centro,CEN-04,Servicios,5656.72
2026-05-01,Norte,NOR-02,Servicios,3924.52
2026-05-01,Norte,NOR-05,Servicios,14161.87
2026-05-01,Norte,NOR-05,Hardware,5584.74
2026-05-01,Norte,NOR-04,Servicios,9464.64
2026-05-01,Norte,NOR-04,Servicios,32722.77
2026-05-01,Norte,NOR-05,Hardware,3124.27
2026-05-01,Occidente,OCC-05,Hardware,13228.57
2026-05-01,Occidente,OCC-03,Software,5369.99
2026-05-01,Occidente,OCC-03,Servicios,16426.8
2026-05-01,Occidente,OCC-01,Software,9921.62
2026-05-01,Occidente,OCC-04,Servicios,11280.23
2026-05-01,Sureste,SUR-01,Hardware,5181.63
2026-05-01,Sureste,SUR-01,Servicios,14907.43
2026-05-01,Sureste,SUR-03,Servicios,3137.53
2026-05-01,Sureste,SUR-01,Servicios,502.54
2026-05-04,Centro,CEN-02,Hardware,7617.81
2026-05-04,Centro,CEN-04,Software,4002.62
2026-05-04,Centro,CEN-03,Hardware,14860.34
2026-05-04,Centro,CEN-04,Servicios,7322.56
2026-05-04,Centro,CEN-02,Hardware,19204.51
2026-05-04,Centro,CEN-02,Software,37526.92
2026-05-04,Norte,NOR-01,Software,13625.73
2026-05-04,Occidente,OCC-01,Servicios,10740.51
2026-05-04,Occidente,OCC-03,Software,23987.4
2026-05-04,Occidente,OCC-04,Software,7453.6
2026-05-04,Occidente,OCC-01,Software,8317.21
2026-05-04,Occidente,OCC-05,Software,11069.2
2026-05-04,Occidente,OCC-05,Software,15336.73
2026-05-04,Occidente,OCC-02,Software,23196.46
2026-05-04,Occidente,OCC-04,Soporte,5270.15
2026-05-04,Occidente,OCC-03,Software,9705.01
2026-05-04,Sureste,SUR-02,Software,4703.42
2026-05-04,Sureste,SUR-04,Hardware,6996.4
2026-05-04,Sureste,SUR-05,Software,8111.43
2026-05-04,Sureste,SUR-03,Software,4287.63
2026-05-05,Centro,CEN-04,Soporte,27877.88
2026-05-05,Centro,CEN-04,Hardware,11284.92
2026-05-05,Centro,CEN-05,Soporte,18939.44
2026-05-05,Centro,CEN-05,Hardware,15030.02
2026-05-05,Centro,CEN-01,Software,29606.81
2026-05-05,Centro,CEN-01,Hardware,5142.46
2026-05-05,Norte,NOR-04,Software,6510.49
2026-05-05,Occidente,OCC-05,Software,4849.69
2026-05-05,Occidente,OCC-04,Software,13952.82
2026-05-05,Occidente,OCC-01,Software,9517.64
2026-05-05,Occidente,OCC-03,Servicios,4729.66
2026-05-05,Occidente,OCC-03,Servicios,9500.44
2026-05-05,Sureste,SUR-03,Soporte,2989.63
2026-05-05,Sureste,SUR-02,Servicios,5364.82
2026-05-05,Sureste,SUR-03,Servicios,9225.91
2026-05-06,Centro,CEN-04,Software,3804.45
2026-05-06,Centro,CEN-05,Software,3735.61
2026-05-06,Norte,NOR-02,Software,13082.96
2026-05-06,Norte,NOR-04,Software,22282.56
2026-05-06,Norte,NOR-04,Servicios,7783.67
2026-05-06,Norte,NOR-02,Software,6663.85
2026-05-06,Norte,NOR-01,Hardware,7163.16
2026-05-06,Norte,NOR-01,Software,5270.35
2026-05-06,Norte,NOR-05,Software,1576.16
2026-05-06,Norte,NOR-02,Software,3459.15
2026-05-06,Occidente,OCC-01,Software,4776.93
2026-05-06,Occidente,OCC-02,Software,12621.14
2026-05-06,Occidente,OCC-01,Servicios,22902.0
2026-05-06,Occidente,OCC-01,Hardware,9788.52
2026-05-06,Occidente,OCC-03,Servicios,5569.84
2026-05-06,Sureste,SUR-04,Software,4332.52
2026-05-06,Sureste,SUR-01,Servicios,3597.73
2026-05-06,Sureste,SUR-01,Software,15166.74
2026-05-06,Sureste,SUR-03,Soporte,8569.26
2026-05-06,Sureste,SUR-02,Soporte,10961.18
2026-05-06,Sureste,SUR-05,Software,13817.53
2026-05-07,Centro,CEN-03,Servicios,15869.09
2026-05-07,Centro,CEN-05,Servicios,23920.9
2026-05-07,Centro,CEN-05,Soporte,19938.66
2026-05-07,Centro,CEN-05,Hardware,9755.95
2026-05-07,Norte,NOR-04,Servicios,12857.26
2026-05-07,Norte,NOR-05,Servicios,3540.25
2026-05-07,Norte,NOR-05,Servicios,3149.01
2026-05-07,Occidente,OCC-03,Software,7658.05
2026-05-07,Occidente,OCC-03,Hardware,11324.15
2026-05-07,Occidente,OCC-02,Software,4902.67
2026-05-07,Occidente,OCC-04,Software,7595.52
2026-05-07,Occidente,OCC-04,Hardware,4219.31
2026-05-07,Sureste,SUR-01,Software,6166.56
2026-05-07,Sureste,SUR-01,Software,12741.67
2026-05-08,Centro,CEN-03,Hardware,8719.44
2026-05-08,Centro,CEN-05,Hardware,14649.86
2026-05-08,Centro,CEN-01,Software,4877.05
2026-05-08,Centro,CEN-04,Hardware,13693.62
2026-05-08,Norte,NOR-01,Servicios,11079.65
2026-05-08,Norte,NOR-05,Hardware,15286.36
2026-05-08,Norte,NOR-02,Software,7834.8
2026-05-08,Norte,NOR-04,Software,3509.67
2026-05-08,Norte,NOR-01,Software,10049.99
2026-05-08,Norte,NOR-04,Hardware,2442.85
2026-05-08,Norte,NOR-03,Soporte,11806.73
2026-05-08,Occidente,OCC-03,Servicios,3119.2
2026-05-08,Occidente,OCC-04,Software,24907.55
2026-05-08,Occidente,OCC-02,Software,2504.85
2026-05-08,Occidente,OCC-02,Servicios,7646.06
2026-05-08,Sureste,SUR-05,Software,6868.36
2026-05-11,Centro,CEN-01,Servicios,9026.34
2026-05-11,Centro,CEN-02,Software,9503.14
2026-05-11,Centro,CEN-05,Hardware,11955.25
2026-05-11,Centro,CEN-03,Hardware,14711.72
2026-05-11,Centro,CEN-04,Servicios,11778.89
2026-05-11,Centro,CEN-05,Servicios,8466.91
2026-05-11,Norte,NOR-04,Hardware,6378.52
2026-05-11,Norte,NOR-03,Servicios,10827.3
2026-05-11,Norte,NOR-02,Hardware,4791.69
2026-05-11,Norte,NOR-03,Software,10155.04
2026-05-11,Norte,NOR-01,Software,15974.93
2026-05-11,Norte,NOR-05,Servicios,9293.47
2026-05-11,Norte,NOR-01,Servicios,13186.7
2026-05-11,Sureste,SUR-02,Servicios,6337.79
2026-05-11,Sureste,SUR-02,Hardware,6047.2
2026-05-11,Sureste,SUR-02,Hardware,1203.96
2026-05-11,Sureste,SUR-05,Software,9942.97
2026-05-12,Centro,CEN-02,Hardware,5414.85
2026-05-12,Centro,CEN-04,Hardware,14474.13
2026-05-12,Centro,CEN-05,Servicios,7714.36
2026-05-12,Norte,NOR-03,Soporte,2859.07
2026-05-12,Norte,NOR-04,Servicios,7404.87
2026-05-12,Norte,NOR-05,Servicios,9693.89
2026-05-12,Norte,NOR-03,Servicios,15182.79
2026-05-12,Norte,NOR-01,Servicios,4734.37
2026-05-12,Norte,NOR-05,Software,6198.32
2026-05-12,Norte,NOR-04,Servicios,3224.39
2026-05-12,Norte,NOR-01,Servicios,6782.41
2026-05-12,Norte,NOR-02,Hardware,4587.61
2026-05-12,Occidente,OCC-04,Servicios,6092.15
2026-05-12,Occidente,OCC-02,Soporte,5740.09
2026-05-12,Occidente,OCC-02,Hardware,12009.17
2026-05-12,Occidente,OCC-04,Servicios,711.31
2026-05-12,Occidente,OCC-03,Servicios,5478.4
2026-05-12,Occidente,OCC-04,Software,13625.85
2026-05-12,Occidente,OCC-01,Soporte,8567.05
2026-05-12,Sureste,SUR-04,Software,8210.97
2026-05-12,Sureste,SUR-01,Hardware,5427.28
2026-05-12,Sureste,SUR-03,Servicios,6593.43
2026-05-12,Sureste,SUR-05,Software,4729.65
2026-05-12,Sureste,SUR-02,Hardware,5448.91
2026-05-12,Sureste,SUR-05,Servicios,6308.32
2026-05-13,Centro,CEN-01,Soporte,12369.49
2026-05-13,Norte,NOR-02,Servicios,9708.76
2026-05-13,Norte,NOR-05,Servicios,14509.52
2026-05-13,Norte,NOR-02,Software,7441.48
2026-05-13,Norte,NOR-02,Software,8401.78
2026-05-13,Norte,NOR-02,Software,14014.32
2026-05-13,Norte,NOR-05,Hardware,11226.92
2026-05-13,Occidente,OCC-03,Software,7010.44
2026-05-13,Occidente,OCC-03,Software,2136.64
2026-05-13,Occidente,OCC-04,Servicios,12921.79
2026-05-13,Occidente,OCC-01,Software,23060.67
2026-05-13,Sureste,SUR-01,Software,4234.69
2026-05-13,Sureste,SUR-02,Software,6534.66
2026-05-13,Sureste,SUR-04,Software,7731.83
2026-05-13,Sureste,SUR-01,Servicios,12561.46
2026-05-13,Sureste,SUR-03,Software,15230.12
2026-05-14,Centro,CEN-02,Software,16179.57
2026-05-14,Centro,CEN-05,Hardware,9406.89
2026-05-14,Centro,CEN-01,Software,17845.22
2026-05-14,Centro,CEN-04,Hardware,3672.48
2026-05-14,Norte,NOR-05,Hardware,21872.68
2026-05-14,Norte,NOR-03,Hardware,2404.26
2026-05-14,Norte,NOR-05,Software,6390.48
2026-05-14,Occidente,OCC-04,Servicios,12267.14
2026-05-14,Occidente,OCC-01,Servicios,1578.28
2026-05-14,Occidente,OCC-02,Software,4117.62
2026-05-14,Occidente,OCC-05,Hardware,5176.34
2026-05-14,Occidente,OCC-02,Servicios,5788.75
2026-05-14,Occidente,OCC-02,Software,7083.99
2026-05-14,Occidente,OCC-04,Software,29724.01
2026-05-14,Sureste,SUR-05,Hardware,1679.62
2026-05-15,Centro,CEN-03,Hardware,21936.33
2026-05-15,Centro,CEN-05,Servicios,27268.63
2026-05-15,Centro,CEN-01,Software,20571.83
2026-05-15,Centro,CEN-02,Hardware,11956.16
2026-05-15,Centro,CEN-02,Soporte,37127.53
2026-05-15,Centro,CEN-05,Servicios,14875.66
2026-05-15,Norte,NOR-04,Hardware,14742.04
2026-05-15,Norte,NOR-02,Software,6415.77
2026-05-15,Norte,NOR-04,Hardware,7679.23
2026-05-15,Norte,NOR-01,Servicios,12448.46
2026-05-15,Norte,NOR-03,Software,7124.81
2026-05-15,Norte,NOR-05,Hardware,16693.29
2026-05-15,Occidente,OCC-04,Hardware,19907.48
2026-05-15,Occidente,OCC-02,Software,34956.33
2026-05-15,Occidente,OCC-04,Soporte,6836.54
2026-05-15,Sureste,SUR-03,Soporte,12878.16
2026-05-15,Sureste,SUR-04,Software,2226.39
2026-05-15,Sureste,SUR-03,Software,5297.17
2026-05-15,Sureste,SUR-01,Software,6988.67
2026-05-15,Sureste,SUR-05,Servicios,6630.71
2026-05-15,Sureste,SUR-04,Hardware,5250.68
2026-05-15,Sureste,SUR-05,Software,7865.81
2026-05-15,Sureste,SUR-02,Hardware,1670.94
2026-05-18,Centro,CEN-01,Servicios,8197.93
2026-05-18,Centro,CEN-04,Soporte,6565.92
2026-05-18,Centro,CEN-01,Soporte,2721.6
2026-05-18,Centro,CEN-02,Servicios,9151.57
2026-05-18,Norte,NOR-05,Software,10874.65
2026-05-18,Norte,NOR-04,Hardware,12084.24
2026-05-18,Norte,NOR-01,Software,20162.45
2026-05-18,Norte,NOR-01,Software,2527.79
2026-05-18,Norte,NOR-01,Software,2703.86
2026-05-18,Occidente,OCC-04,Hardware,13322.85
2026-05-18,Occidente,OCC-01,Software,13975.37
2026-05-18,Occidente,OCC-05,Software,31400.72
2026-05-18,Sureste,SUR-04,Software,9274.88
2026-05-18,Sureste,SUR-01,Software,9363.84
2026-05-18,Sureste,SUR-04,Software,1466.45
2026-05-18,Sureste,SUR-04,Servicios,4151.1
2026-05-18,Sureste,SUR-03,Servicios,7314.18
2026-05-19,Centro,CEN-04,Software,8419.45
2026-05-19,Centro,CEN-03,Servicios,42410.15
2026-05-19,Centro,CEN-05,Soporte,23405.15
2026-05-19,Centro,CEN-03,Servicios,19943.51
2026-05-19,Centro,CEN-01,Software,2786.25
2026-05-19,Centro,CEN-02,Software,19179.88
2026-05-19,Norte,NOR-05,Servicios,5884.72
2026-05-19,Norte,NOR-03,Servicios,7768.05
2026-05-19,Occidente,OCC-03,Soporte,7439.84
2026-05-19,Occidente,OCC-01,Servicios,13923.86
2026-05-19,Occidente,OCC-05,Software,4812.94
2026-05-19,Occidente,OCC-02,Servicios,8065.72
2026-05-19,Occidente,OCC-02,Software,5988.0
2026-05-19,Occidente,OCC-02,Software,6740.65
2026-05-19,Occidente,OCC-03,Servicios,5466.55
2026-05-19,Sureste,SUR-01,Software,9590.24
2026-05-19,Sureste,SUR-01,Servicios,3598.04
2026-05-19,Sureste,SUR-04,Soporte,12667.94
2026-05-19,Sureste,SUR-03,Hardware,5359.8
2026-05-19,Sureste,SUR-03,Hardware,12100.91
2026-05-20,Centro,CEN-04,Hardware,12647.36
2026-05-20,Centro,CEN-04,Software,16601.57
2026-05-20,Centro,CEN-02,Software,17179.17
2026-05-20,Centro,CEN-05,Servicios,10842.58
2026-05-20,Centro,CEN-03,Servicios,35206.78
2026-05-20,Norte,NOR-03,Soporte,21842.21
2026-05-20,Norte,NOR-05,Software,7990.2
2026-05-20,Norte,NOR-02,Servicios,8740.62
2026-05-20,Norte,NOR-02,Soporte,12950.69
2026-05-20,Occidente,OCC-02,Software,7467.34
2026-05-20,Occidente,OCC-03,Servicios,6807.06
2026-05-20,Occidente,OCC-03,Servicios,11356.71
2026-05-20,Occidente,OCC-05,Software,12316.69
2026-05-20,Occidente,OCC-04,Software,27545.44
2026-05-20,Occidente,OCC-01,Software,14180.34
2026-05-20,Occidente,OCC-05,Software,10906.93
2026-05-20,Sureste,SUR-04,Servicios,4302.73
2026-05-20,Sureste,SUR-04,Servicios,2500.27
2026-05-20,Sureste,SUR-04,Software,27573.74
2026-05-20,Sureste,SUR-05,Hardware,13244.15
2026-05-20,Sureste,SUR-01,Software,16350.18
2026-05-20,Sureste,SUR-01,Servicios,4733.61
2026-05-20,Sureste,SUR-01,Hardware,8391.95
2026-05-21,Centro,CEN-05,Hardware,13404.68
2026-05-21,Centro,CEN-03,Soporte,20297.5
2026-05-21,Centro,CEN-03,Software,5000.01
2026-05-21,Centro,CEN-03,Servicios,8640.5
2026-05-21,Centro,CEN-01,Software,31366.94
2026-05-21,Centro,CEN-01,Software,2131.81
2026-05-21,Centro,CEN-02,Soporte,7746.72
2026-05-21,Centro,CEN-04,Soporte,13710.61
2026-05-21,Norte,NOR-05,Software,6992.42
2026-05-21,Norte,NOR-03,Software,4196.3
2026-05-21,Norte,NOR-02,Soporte,10047.63
2026-05-21,Norte,NOR-01,Servicios,13399.25
2026-05-21,Norte,NOR-02,Hardware,3045.38
2026-05-21,Occidente,OCC-02,Software,13724.29
2026-05-21,Occidente,OCC-03,Servicios,21961.39
2026-05-21,Occidente,OCC-05,Servicios,12653.93
2026-05-21,Occidente,OCC-05,Software,5763.78
2026-05-21,Occidente,OCC-04,Servicios,8162.9
2026-05-21,Sureste,SUR-03,Hardware,12460.94
2026-05-21,Sureste,SUR-05,Hardware,16847.72
2026-05-21,Sureste,SUR-01,Software,3414.74
2026-05-21,Sureste,SUR-02,Hardware,16252.75
2026-05-21,Sureste,SUR-05,Hardware,6056.66
2026-05-22,Centro,CEN-01,Hardware,24693.87
2026-05-22,Centro,CEN-03,Software,7171.38
2026-05-22,Centro,CEN-02,Software,2228.88
2026-05-22,Centro,CEN-02,Servicios,4816.78
2026-05-22,Centro,CEN-03,Hardware,9691.03
2026-05-22,Centro,CEN-02,Software,7924.69
2026-05-22,Norte,NOR-05,Software,6227.28
2026-05-22,Norte,NOR-04,Hardware,2367.08
2026-05-22,Norte,NOR-02,Hardware,5571.32
2026-05-22,Norte,NOR-05,Software,7987.11
2026-05-22,Norte,NOR-03,Software,8291.01
2026-05-22,Occidente,OCC-02,Servicios,13188.16
2026-05-22,Occidente,OCC-04,Soporte,11945.36
2026-05-22,Occidente,OCC-02,Hardware,4684.74
2026-05-22,Occidente,OCC-03,Hardware,5333.17
2026-05-22,Sureste,SUR-01,Hardware,11138.1
2026-05-22,Sureste,SUR-02,Servicios,560.62
2026-05-22,Sureste,SUR-01,Hardware,8324.06
2026-05-22,Sureste,SUR-05,Software,4268.73
2026-05-22,Sureste,SUR-04,Servicios,1027.9
2026-05-25,Centro,CEN-05,Software,26482.03
2026-05-25,Centro,CEN-02,Software,2733.52
2026-05-25,Centro,CEN-01,Software,29066.52
2026-05-25,Centro,CEN-01,Servicios,13465.04
2026-05-25,Centro,CEN-05,Hardware,9158.08
2026-05-25,Centro,CEN-01,Hardware,8962.05
2026-05-25,Norte,NOR-02,Servicios,5275.55
2026-05-25,Norte,NOR-04,Servicios,28158.7
2026-05-25,Occidente,OCC-04,Servicios,3115.9
2026-05-25,Occidente,OCC-02,Software,5934.15
2026-05-25,Occidente,OCC-02,Software,8163.33
2026-05-25,Occidente,OCC-02,Soporte,9050.95
2026-05-25,Sureste,SUR-01,Hardware,16723.91
2026-05-25,Sureste,SUR-02,Hardware,3302.1
2026-05-25,Sureste,SUR-02,Software,10489.48
2026-05-25,Sureste,SUR-04,Software,4923.79
2026-05-25,Sureste,SUR-03,Servicios,10401.32
2026-05-25,Sureste,SUR-03,Servicios,2240.22
2026-05-25,Sureste,SUR-02,Software,10764.7
2026-05-26,Centro,CEN-05,Servicios,6139.54
2026-05-26,Centro,CEN-04,Hardware,24728.5
2026-05-26,Centro,CEN-05,Servicios,14848.73
2026-05-26,Centro,CEN-03,Software,12579.68
2026-05-26,Centro,CEN-03,Servicios,20451.01
2026-05-26,Norte,NOR-02,Hardware,8814.05
2026-05-26,Norte,NOR-05,Software,5902.16
2026-05-26,Norte,NOR-01,Software,9661.11
2026-05-26,Norte,NOR-03,Hardware,5204.11
2026-05-26,Norte,NOR-05,Soporte,8794.34
2026-05-26,Norte,NOR-03,Hardware,11782.38
2026-05-26,Norte,NOR-05,Software,3860.28
2026-05-26,Norte,NOR-01,Software,19367.28
2026-05-26,Norte,NOR-01,Software,16298.64
2026-05-26,Norte,NOR-04,Software,11726.68
2026-05-26,Norte,NOR-02,Hardware,14966.36
2026-05-26,Occidente,OCC-01,Software,15715.84
2026-05-26,Occidente,OCC-02,Software,1769.12
2026-05-26,Sureste,SUR-04,Hardware,7314.5
2026-05-26,Sureste,SUR-05,Hardware,2488.85
2026-05-27,Centro,CEN-03,Soporte,2861.18
2026-05-27,Centro,CEN-05,Software,17942.85
2026-05-27,Centro,CEN-03,Hardware,8819.2
2026-05-27,Centro,CEN-03,Servicios,31941.11
2026-05-27,Centro,CEN-04,Hardware,32101.82
2026-05-27,Centro,CEN-04,Servicios,13430.38
2026-05-27,Centro,CEN-05,Soporte,14518.6
2026-05-27,Norte,NOR-02,Soporte,13719.5
2026-05-27,Norte,NOR-02,Software,3346.65
