evento_id,oportunidad_id,etapa,fecha_evento,vendedor_id
EVO-010186,OPP-004295,calificado,2026-07-04,VEN-008
EVO-010187,OPP-004252,contactado,2026-07-05,VEN-007
EVO-010188,OPP-004269,contactado,2026-07-05,VEN-004
EVO-010189,OPP-004274,calificado,2026-07-05,VEN-002
EVO-010190,OPP-004290,calificado,2026-07-05,VEN-012
EVO-010191,OPP-004294,contactado,2026-07-05,VEN-003
EVO-010192,OPP-004296,contactado,2026-07-05,VEN-003
EVO-010193,OPP-004296,calificado,2026-07-05,VEN-003
EVO-010194,OPP-004303,contactado,2026-07-05,VEN-002
EVO-010195,OPP-004252,calificado,2026-07-06,VEN-007
EVO-010196,OPP-004254,contactado,2026-07-06,VEN-009
EVO-010197,OPP-004261,calificado,2026-07-06,VEN-002
EVO-010198,OPP-004264,contactado,2026-07-06,VEN-003
EVO-010199,OPP-004274,propuesta,2026-07-06,VEN-002
EVO-010200,OPP-004285,calificado,2026-07-06,VEN-002
EVO-010201,OPP-004290,propuesta,2026-07-06,VEN-012
EVO-010202,OPP-004294,calificado,2026-07-06,VEN-003
EVO-010203,OPP-004308,lead,2026-07-06,VEN-006
EVO-010204,OPP-004312,lead,2026-07-06,VEN-012
EVO-010205,OPP-004317,lead,2026-07-06,VEN-008
EVO-010206,OPP-004324,lead,2026-07-06,VEN-006
EVO-010207,OPP-004328,lead,2026-07-06,VEN-001
EVO-010208,OPP-004328,contactado,2026-07-06,VEN-001
EVO-010209,OPP-004336,lead,2026-07-06,VEN-001
EVO-010210,OPP-004340,lead,2026-07-06,VEN-001
EVO-010211,OPP-004349,lead,2026-07-06,VEN-006
EVO-010212,OPP-004350,lead,2026-07-06,VEN-001
EVO-010213,OPP-004285,propuesta,2026-07-07,VEN-002
EVO-010214,OPP-004303,calificado,2026-07-07,VEN-002
EVO-010215,OPP-004311,lead,2026-07-07,VEN-006
EVO-010216,OPP-004313,lead,2026-07-07,VEN-009
EVO-010217,OPP-004315,lead,2026-07-07,VEN-001
EVO-010218,OPP-004323,lead,2026-07-07,VEN-003
EVO-010219,OPP-004324,contactado,2026-07-07,VEN-006
EVO-010220,OPP-004326,lead,2026-07-07,VEN-009
EVO-010221,OPP-004331,lead,2026-07-07,VEN-009
EVO-010222,OPP-004331,contactado,2026-07-07,VEN-009
EVO-010223,OPP-004336,contactado,2026-07-07,VEN-001
EVO-010224,OPP-004336,calificado,2026-07-07,VEN-001
EVO-010225,OPP-004341,lead,2026-07-07,VEN-002
EVO-010226,OPP-004347,lead,2026-07-07,VEN-010
EVO-010227,OPP-004348,lead,2026-07-07,VEN-007
EVO-010228,OPP-004304,lead,2026-07-08,VEN-011
EVO-010229,OPP-004304,contactado,2026-07-08,VEN-011
EVO-010230,OPP-004309,lead,2026-07-08,VEN-008
EVO-010231,OPP-004310,lead,2026-07-08,VEN-011
EVO-010232,OPP-004315,contactado,2026-07-08,VEN-001
EVO-010233,OPP-004315,calificado,2026-07-08,VEN-001
EVO-010234,OPP-004316,lead,2026-07-08,VEN-002
EVO-010235,OPP-004317,contactado,2026-07-08,VEN-008
EVO-010236,OPP-004327,lead,2026-07-08,VEN-001
EVO-010237,OPP-004332,lead,2026-07-08,VEN-001
EVO-010238,OPP-004332,contactado,2026-07-08,VEN-001
EVO-010239,OPP-004334,lead,2026-07-08,VEN-009
EVO-010240,OPP-004338,lead,2026-07-08,VEN-003
EVO-010241,OPP-004338,contactado,2026-07-08,VEN-003
EVO-010242,OPP-004344,lead,2026-07-08,VEN-010
EVO-010243,OPP-004344,contactado,2026-07-08,VEN-010
EVO-010244,OPP-004346,lead,2026-07-08,VEN-007
EVO-010245,OPP-004351,lead,2026-07-08,VEN-002
EVO-010246,OPP-004305,lead,2026-07-09,VEN-010
EVO-010247,OPP-004307,lead,2026-07-09,VEN-008
EVO-010248,OPP-004313,contactado,2026-07-09,VEN-009
EVO-010249,OPP-004313,calificado,2026-07-09,VEN-009
EVO-010250,OPP-004318,lead,2026-07-09,VEN-006
EVO-010251,OPP-004319,lead,2026-07-09,VEN-005
EVO-010252,OPP-004323,contactado,2026-07-09,VEN-003
EVO-010253,OPP-004329,lead,2026-07-09,VEN-009
EVO-010254,OPP-004330,lead,2026-07-09,VEN-001
EVO-010255,OPP-004342,lead,2026-07-09,VEN-005
EVO-010256,OPP-004345,lead,2026-07-09,VEN-006
EVO-010257,OPP-004352,lead,2026-07-09,VEN-011
EVO-010258,OPP-004353,lead,2026-07-09,VEN-011
EVO-010259,OPP-004355,lead,2026-07-09,VEN-004
EVO-010260,OPP-004355,contactado,2026-07-09,VEN-004
EVO-010261,OPP-004285,cierre,2026-07-10,VEN-002
EVO-010262,OPP-004306,lead,2026-07-10,VEN-001
EVO-010263,OPP-004311,contactado,2026-07-10,VEN-006
EVO-010264,OPP-004313,propuesta,2026-07-10,VEN-009
EVO-010265,OPP-004314,lead,2026-07-10,VEN-010
EVO-010266,OPP-004319,contactado,2026-07-10,VEN-005
EVO-010267,OPP-004320,lead,2026-07-10,VEN-012
EVO-010268,OPP-004321,lead,2026-07-10,VEN-009
EVO-010269,OPP-004322,lead,2026-07-10,VEN-005
EVO-010270,OPP-004325,lead,2026-07-10,VEN-011
EVO-010271,OPP-004326,contactado,2026-07-10,VEN-009
EVO-010272,OPP-004327,contactado,2026-07-10,VEN-001
EVO-010273,OPP-004329,contactado,2026-07-10,VEN-009
EVO-010274,OPP-004333,lead,2026-07-10,VEN-002
EVO-010275,OPP-004335,lead,2026-07-10,VEN-001
EVO-010276,OPP-004335,contactado,2026-07-10,VEN-001
EVO-010277,OPP-004337,lead,2026-07-10,VEN-005
EVO-010278,OPP-004339,lead,2026-07-10,VEN-001
EVO-010279,OPP-004343,lead,2026-07-10,VEN-008
EVO-010280,OPP-004344,calificado,2026-07-10,VEN-010
EVO-010281,OPP-004345,contactado,2026-07-10,VEN-006
EVO-010282,OPP-004347,contactado,2026-07-10,VEN-010
EVO-010283,OPP-004353,contactado,2026-07-10,VEN-011
EVO-010284,OPP-004354,lead,2026-07-10,VEN-011
EVO-010285,OPP-004356,lead,2026-07-10,VEN-007
EVO-010286,OPP-004356,contactado,2026-07-10,VEN-007
EVO-010287,OPP-004307,contactado,2026-07-11,VEN-008
EVO-010288,OPP-004309,contactado,2026-07-11,VEN-008
EVO-010289,OPP-004310,contactado,2026-07-11,VEN-011
EVO-010290,OPP-004316,contactado,2026-07-11,VEN-002
EVO-010291,OPP-004322,contactado,2026-07-11,VEN-005
EVO-010292,OPP-004323,calificado,2026-07-11,VEN-003
EVO-010293,OPP-004326,calificado,2026-07-11,VEN-009
EVO-010294,OPP-004332,calificado,2026-07-11,VEN-001
EVO-010295,OPP-004332,propuesta,2026-07-11,VEN-001
EVO-010296,OPP-004334,contactado,2026-07-11,VEN-009
EVO-010297,OPP-004342,contactado,2026-07-11,VEN-005
EVO-010298,OPP-004347,calificado,2026-07-11,VEN-010
EVO-010299,OPP-004305,contactado,2026-07-12,VEN-010
EVO-010300,OPP-004307,calificado,2026-07-12,VEN-008
EVO-010301,OPP-004314,contactado,2026-07-12,VEN-010
EVO-010302,OPP-004314,calificado,2026-07-12,VEN-010
EVO-010303,OPP-004318,contactado,2026-07-12,VEN-006
EVO-010304,OPP-004319,calificado,2026-07-12,VEN-005
EVO-010305,OPP-004319,propuesta,2026-07-12,VEN-005
EVO-010306,OPP-004329,calificado,2026-07-12,VEN-009
EVO-010307,OPP-004339,contactado,2026-07-12,VEN-001
EVO-010308,OPP-004339,calificado,2026-07-12,VEN-001
EVO-010309,OPP-004344,propuesta,2026-07-12,VEN-010
EVO-010310,OPP-004306,contactado,2026-07-13,VEN-001
EVO-010311,OPP-004323,propuesta,2026-07-13,VEN-003
EVO-010312,OPP-004327,calificado,2026-07-13,VEN-001
EVO-010313,OPP-004334,calificado,2026-07-13,VEN-009
EVO-010314,OPP-004343,contactado,2026-07-13,VEN-008
EVO-010315,OPP-004360,lead,2026-07-13,VEN-011
EVO-010316,OPP-004361,lead,2026-07-13,VEN-001
EVO-010317,OPP-004362,lead,2026-07-13,VEN-002
EVO-010318,OPP-004369,lead,2026-07-13,VEN-011
EVO-010319,OPP-004373,lead,2026-07-13,VEN-009
EVO-010320,OPP-004381,lead,2026-07-13,VEN-004
EVO-010321,OPP-004383,lead,2026-07-13,VEN-011
EVO-010322,OPP-004384,lead,2026-07-13,VEN-002
EVO-010323,OPP-004387,lead,2026-07-13,VEN-012
EVO-010324,OPP-004387,contactado,2026-07-13,VEN-012
EVO-010325,OPP-004390,lead,2026-07-13,VEN-001
EVO-010326,OPP-004395,lead,2026-07-13,VEN-003
EVO-010327,OPP-004396,lead,2026-07-13,VEN-012
EVO-010328,OPP-004398,lead,2026-07-13,VEN-009
EVO-010329,OPP-004401,lead,2026-07-13,VEN-004
EVO-010330,OPP-004344,cierre,2026-07-14,VEN-010
EVO-010331,OPP-004358,lead,2026-07-14,VEN-005
EVO-010332,OPP-004362,contactado,2026-07-14,VEN-002
EVO-010333,OPP-004365,lead,2026-07-14,VEN-009
EVO-010334,OPP-004370,lead,2026-07-14,VEN-010
EVO-010335,OPP-004378,lead,2026-07-14,VEN-011
EVO-010336,OPP-004379,lead,2026-07-14,VEN-012
EVO-010337,OPP-004379,contactado,2026-07-14,VEN-012
EVO-010338,OPP-004379,calificado,2026-07-14,VEN-012
EVO-010339,OPP-004379,propuesta,2026-07-14,VEN-012
EVO-010340,OPP-004383,contactado,2026-07-14,VEN-011
EVO-010341,OPP-004384,contactado,2026-07-14,VEN-002
EVO-010342,OPP-004391,lead,2026-07-14,VEN-009
EVO-010343,OPP-004392,lead,2026-07-14,VEN-008
EVO-010344,OPP-004396,contactado,2026-07-14,VEN-012
EVO-010345,OPP-004305,calificado,2026-07-15,VEN-010
EVO-010346,OPP-004318,calificado,2026-07-15,VEN-006
EVO-010347,OPP-004343,calificado,2026-07-15,VEN-008
EVO-010348,OPP-004359,lead,2026-07-15,VEN-003
EVO-010349,OPP-004366,lead,2026-07-15,VEN-005
EVO-010350,OPP-004373,contactado,2026-07-15,VEN-009
EVO-010351,OPP-004375,lead,2026-07-15,VEN-009
EVO-010352,OPP-004384,calificado,2026-07-15,VEN-002
EVO-010353,OPP-004388,lead,2026-07-15,VEN-012
EVO-010354,OPP-004389,lead,2026-07-15,VEN-009
EVO-010355,OPP-004395,contactado,2026-07-15,VEN-003
EVO-010356,OPP-004399,lead,2026-07-15,VEN-012
EVO-010357,OPP-004399,contactado,2026-07-15,VEN-012
EVO-010358,OPP-004401,contactado,2026-07-15,VEN-004
EVO-010359,OPP-004402,lead,2026-07-15,VEN-004
EVO-010360,OPP-004402,contactado,2026-07-15,VEN-004
EVO-010361,OPP-004363,lead,2026-07-16,VEN-008
EVO-010362,OPP-004369,contactado,2026-07-16,VEN-011
EVO-010363,OPP-004370,contactado,2026-07-16,VEN-010
EVO-010364,OPP-004371,lead,2026-07-16,VEN-009
EVO-010365,OPP-004380,lead,2026-07-16,VEN-009
EVO-010366,OPP-004389,contactado,2026-07-16,VEN-009
EVO-010367,OPP-004390,contactado,2026-07-16,VEN-001
EVO-010368,OPP-004391,contactado,2026-07-16,VEN-009
EVO-010369,OPP-004392,contactado,2026-07-16,VEN-008
EVO-010370,OPP-004393,lead,2026-07-16,VEN-002
EVO-010371,OPP-004395,calificado,2026-07-16,VEN-003
EVO-010372,OPP-004397,lead,2026-07-16,VEN-004
EVO-010373,OPP-004401,calificado,2026-07-16,VEN-004
EVO-010374,OPP-004401,propuesta,2026-07-16,VEN-004
EVO-010375,OPP-004401,cierre,2026-07-16,VEN-004
EVO-010376,OPP-004403,lead,2026-07-16,VEN-012
EVO-010377,OPP-004404,lead,2026-07-16,VEN-011
EVO-010378,OPP-004404,contactado,2026-07-16,VEN-011
EVO-010379,OPP-004357,lead,2026-07-17,VEN-001
EVO-010380,OPP-004358,contactado,2026-07-17,VEN-005
EVO-010381,OPP-004364,lead,2026-07-17,VEN-005
EVO-010382,OPP-004367,lead,2026-07-17,VEN-002
EVO-010383,OPP-004368,lead,2026-07-17,VEN-010
EVO-010384,OPP-004368,contactado,2026-07-17,VEN-010
EVO-010385,OPP-004369,calificado,2026-07-17,VEN-011
EVO-010386,OPP-004370,calificado,2026-07-17,VEN-010
EVO-010387,OPP-004372,lead,2026-07-17,VEN-001
EVO-010388,OPP-004374,lead,2026-07-17,VEN-011
EVO-010389,OPP-004375,contactado,2026-07-17,VEN-009
EVO-010390,OPP-004376,lead,2026-07-17,VEN-005
EVO-010391,OPP-004377,lead,2026-07-17,VEN-010
EVO-010392,OPP-004378,contactado,2026-07-17,VEN-011
EVO-010393,OPP-004382,lead,2026-07-17,VEN-008
EVO-010394,OPP-004385,lead,2026-07-17,VEN-009
EVO-010395,OPP-004385,contactado,2026-07-17,VEN-009
EVO-010396,OPP-004386,lead,2026-07-17,VEN-003
EVO-010397,OPP-004388,contactado,2026-07-17,VEN-012
EVO-010398,OPP-004391,calificado,2026-07-17,VEN-009
EVO-010399,OPP-004394,lead,2026-07-17,VEN-011
EVO-010400,OPP-004400,lead,2026-07-17,VEN-003
EVO-010401,OPP-004318,propuesta,2026-07-18,VEN-006
EVO-010402,OPP-004373,calificado,2026-07-18,VEN-009
EVO-010403,OPP-004374,contactado,2026-07-18,VEN-011
EVO-010404,OPP-004376,contactado,2026-07-18,VEN-005
EVO-010405,OPP-004380,contactado,2026-07-18,VEN-009
EVO-010406,OPP-004386,contactado,2026-07-18,VEN-003
EVO-010407,OPP-004386,calificado,2026-07-18,VEN-003
EVO-010408,OPP-004393,contactado,2026-07-18,VEN-002
EVO-010409,OPP-004367,contactado,2026-07-19,VEN-002
EVO-010410,OPP-004367,calificado,2026-07-19,VEN-002
EVO-010411,OPP-004368,calificado,2026-07-19,VEN-010
EVO-010412,OPP-004370,propuesta,2026-07-19,VEN-010
EVO-010413,OPP-004371,contactado,2026-07-19,VEN-009
EVO-010414,OPP-004382,contactado,2026-07-19,VEN-008
EVO-010415,OPP-004385,calificado,2026-07-19,VEN-009
EVO-010416,OPP-004389,calificado,2026-07-19,VEN-009
EVO-010417,OPP-004390,calificado,2026-07-19,VEN-001
EVO-010418,OPP-004394,contactado,2026-07-19,VEN-011
EVO-010419,OPP-004403,contactado,2026-07-19,VEN-012
EVO-010420,OPP-004403,calificado,2026-07-19,VEN-012
EVO-010421,OPP-004357,contactado,2026-07-20,VEN-001
EVO-010422,OPP-004374,calificado,2026-07-20,VEN-011
EVO-010423,OPP-004376,calificado,2026-07-20,VEN-005
EVO-010424,OPP-004380,calificado,2026-07-20,VEN-009
EVO-010425,OPP-004385,propuesta,2026-07-20,VEN-009
EVO-010426,OPP-004405,lead,2026-07-20,VEN-001
EVO-010427,OPP-004409,lead,2026-07-20,VEN-004
EVO-010428,OPP-004412,lead,2026-07-20,VEN-010
EVO-010429,OPP-004413,lead,2026-07-20,VEN-006
EVO-010430,OPP-004413,contactado,2026-07-20,VEN-006
EVO-010431,OPP-004415,lead,2026-07-20,VEN-005
EVO-010432,OPP-004424,lead,2026-07-20,VEN-009
EVO-010433,OPP-004427,lead,2026-07-20,VEN-007
EVO-010434,OPP-004431,lead,2026-07-20,VEN-010
EVO-010435,OPP-004436,lead,2026-07-20,VEN-012
EVO-010436,OPP-004448,lead,2026-07-20,VEN-009
EVO-010437,OPP-004451,lead,2026-07-20,VEN-007
EVO-010438,OPP-004457,lead,2026-07-20,VEN-001
EVO-010439,OPP-004459,lead,2026-07-20,VEN-003
EVO-010440,OPP-004405,contactado,2026-07-21,VEN-001
EVO-010441,OPP-004406,lead,2026-07-21,VEN-008
EVO-010442,OPP-004407,lead,2026-07-21,VEN-003
EVO-010443,OPP-004409,contactado,2026-07-21,VEN-004
EVO-010444,OPP-004409,calificado,2026-07-21,VEN-004
EVO-010445,OPP-004412,contactado,2026-07-21,VEN-010
EVO-010446,OPP-004414,lead,2026-07-21,VEN-007
EVO-010447,OPP-004421,lead,2026-07-21,VEN-009
EVO-010448,OPP-004426,lead,2026-07-21,VEN-007
EVO-010449,OPP-004435,lead,2026-07-21,VEN-002
EVO-010450,OPP-004449,lead,2026-07-21,VEN-009
EVO-010451,OPP-004455,lead,2026-07-21,VEN-006
EVO-010452,OPP-004459,contactado,2026-07-21,VEN-003
EVO-010453,OPP-004459,calificado,2026-07-21,VEN-003
EVO-010454,OPP-004370,cierre,2026-07-22,VEN-010
EVO-010455,OPP-004371,calificado,2026-07-22,VEN-009
EVO-010456,OPP-004380,propuesta,2026-07-22,VEN-009
EVO-010457,OPP-004385,cierre,2026-07-22,VEN-009
EVO-010458,OPP-004405,calificado,2026-07-22,VEN-001
EVO-010459,OPP-004407,contactado,2026-07-22,VEN-003
EVO-010460,OPP-004410,lead,2026-07-22,VEN-009
EVO-010461,OPP-004411,lead,2026-07-22,VEN-002
EVO-010462,OPP-004412,calificado,2026-07-22,VEN-010
EVO-010463,OPP-004414,contactado,2026-07-22,VEN-007
EVO-010464,OPP-004416,lead,2026-07-22,VEN-012
EVO-010465,OPP-004424,contactado,2026-07-22,VEN-009
EVO-010466,OPP-004425,lead,2026-07-22,VEN-007
EVO-010467,OPP-004425,contactado,2026-07-22,VEN-007
EVO-010468,OPP-004425,calificado,2026-07-22,VEN-007
EVO-010469,OPP-004433,lead,2026-07-22,VEN-001
EVO-010470,OPP-004434,lead,2026-07-22,VEN-004
EVO-010471,OPP-004434,contactado,2026-07-22,VEN-004
EVO-010472,OPP-004441,lead,2026-07-22,VEN-003
EVO-010473,OPP-004443,lead,2026-07-22,VEN-006
EVO-010474,OPP-004444,lead,2026-07-22,VEN-004
EVO-010475,OPP-004445,lead,2026-07-22,VEN-012
EVO-010476,OPP-004446,lead,2026-07-22,VEN-002
EVO-010477,OPP-004447,lead,2026-07-22,VEN-001
EVO-010478,OPP-004448,contactado,2026-07-22,VEN-009
EVO-010479,OPP-004450,lead,2026-07-22,VEN-008
EVO-010480,OPP-004455,contactado,2026-07-22,VEN-006
EVO-010481,OPP-004458,lead,2026-07-22,VEN-012
EVO-010482,OPP-004406,contactado,2026-07-23,VEN-008
EVO-010483,OPP-004414,calificado,2026-07-23,VEN-007
EVO-010484,OPP-004416,contactado,2026-07-23,VEN-012
EVO-010485,OPP-004418,lead,2026-07-23,VEN-008
EVO-010486,OPP-004421,contactado,2026-07-23,VEN-009
EVO-010487,OPP-004422,lead,2026-07-23,VEN-011
EVO-010488,OPP-004423,lead,2026-07-23,VEN-001
EVO-010489,OPP-004428,lead,2026-07-23,VEN-007
EVO-010490,OPP-004428,contactado,2026-07-23,VEN-007
EVO-010491,OPP-004429,lead,2026-07-23,VEN-003
EVO-010492,OPP-004432,lead,2026-07-23,VEN-001
EVO-010493,OPP-004438,lead,2026-07-23,VEN-006
EVO-010494,OPP-004439,lead,2026-07-23,VEN-002
EVO-010495,OPP-004439,contactado,2026-07-23,VEN-002
EVO-010496,OPP-004442,lead,2026-07-23,VEN-010
EVO-010497,OPP-004448,calificado,2026-07-23,VEN-009
EVO-010498,OPP-004452,lead,2026-07-23,VEN-002
EVO-010499,OPP-004452,contactado,2026-07-23,VEN-002
EVO-010500,OPP-004452,calificado,2026-07-23,VEN-002
EVO-010501,OPP-004454,lead,2026-07-23,VEN-008
EVO-010502,OPP-004456,lead,2026-07-23,VEN-006
EVO-010503,OPP-004456,contactado,2026-07-23,VEN-006
EVO-010504,OPP-004461,lead,2026-07-23,VEN-007
EVO-010505,OPP-004408,lead,2026-07-24,VEN-006
EVO-010506,OPP-004411,contactado,2026-07-24,VEN-002
EVO-010507,OPP-004412,propuesta,2026-07-24,VEN-010
EVO-010508,OPP-004417,lead,2026-07-24,VEN-004
EVO-010509,OPP-004418,contactado,2026-07-24,VEN-008
EVO-010510,OPP-004418,calificado,2026-07-24,VEN-008
EVO-010511,OPP-004419,lead,2026-07-24,VEN-011
EVO-010512,OPP-004419,contactado,2026-07-24,VEN-011
EVO-010513,OPP-004420,lead,2026-07-24,VEN-009
EVO-010514,OPP-004426,contactado,2026-07-24,VEN-007
EVO-010515,OPP-004430,lead,2026-07-24,VEN-006
EVO-010516,OPP-004430,contactado,2026-07-24,VEN-006
EVO-010517,OPP-004435,contactado,2026-07-24,VEN-002
EVO-010518,OPP-004437,lead,2026-07-24,VEN-004
EVO-010519,OPP-004437,contactado,2026-07-24,VEN-004
EVO-010520,OPP-004440,lead,2026-07-24,VEN-008
EVO-010521,OPP-004444,contactado,2026-07-24,VEN-004
EVO-010522,OPP-004449,contactado,2026-07-24,VEN-009
EVO-010523,OPP-004453,lead,2026-07-24,VEN-006
EVO-010524,OPP-004458,contactado,2026-07-24,VEN-012
EVO-010525,OPP-004460,lead,2026-07-24,VEN-012
EVO-010526,OPP-004411,calificado,2026-07-25,VEN-002
EVO-010527,OPP-004414,propuesta,2026-07-25,VEN-007
EVO-010528,OPP-004420,contactado,2026-07-25,VEN-009
EVO-010529,OPP-004420,calificado,2026-07-25,VEN-009
EVO-010530,OPP-004422,contactado,2026-07-25,VEN-011
EVO-010531,OPP-004422,calificado,2026-07-25,VEN-011
EVO-010532,OPP-004423,contactado,2026-07-25,VEN-001
EVO-010533,OPP-004428,calificado,2026-07-25,VEN-007
EVO-010534,OPP-004434,calificado,2026-07-25,VEN-004
EVO-010535,OPP-004441,contactado,2026-07-25,VEN-003
EVO-010536,OPP-004406,calificado,2026-07-26,VEN-008
EVO-010537,OPP-004418,propuesta,2026-07-26,VEN-008
EVO-010538,OPP-004423,calificado,2026-07-26,VEN-001
EVO-010539,OPP-004426,calificado,2026-07-26,VEN-007
EVO-010540,OPP-004429,contactado,2026-07-26,VEN-003
EVO-010541,OPP-004438,contactado,2026-07-26,VEN-006
EVO-010542,OPP-004438,calificado,2026-07-26,VEN-006
EVO-010543,OPP-004442,contactado,2026-07-26,VEN-010
EVO-010544,OPP-004442,calificado,2026-07-26,VEN-010
EVO-010545,OPP-004442,propuesta,2026-07-26,VEN-010
EVO-010546,OPP-004453,contactado,2026-07-26,VEN-006
EVO-010547,OPP-004453,calificado,2026-07-26,VEN-006
EVO-010548,OPP-004453,propuesta,2026-07-26,VEN-006
EVO-010549,OPP-004460,contactado,2026-07-26,VEN-012
EVO-010550,OPP-004408,contactado,2026-07-27,VEN-006
EVO-010551,OPP-004418,cierre,2026-07-27,VEN-008
EVO-010552,OPP-004419,calificado,2026-07-27,VEN-011
EVO-010553,OPP-004422,propuesta,2026-07-27,VEN-011
EVO-010554,OPP-004429,calificado,2026-07-27,VEN-003
EVO-010555,OPP-004440,contactado,2026-07-27,VEN-008
EVO-010556,OPP-004441,calificado,2026-07-27,VEN-003
EVO-010557,OPP-004442,cierre,2026-07-27,VEN-010
EVO-010558,OPP-004464,lead,2026-07-27,VEN-005
EVO-010559,OPP-004464,contactado,2026-07-27,VEN-005
EVO-010560,OPP-004465,lead,2026-07-27,VEN-006
EVO-010561,OPP-004469,lead,2026-07-27,VEN-012
EVO-010562,OPP-004469,contactado,2026-07-27,VEN-012
EVO-010563,OPP-004469,calificado,2026-07-27,VEN-012
EVO-010564,OPP-004470,lead,2026-07-27,VEN-009
EVO-010565,OPP-004470,contactado,2026-07-27,VEN-009
EVO-010566,OPP-004471,lead,2026-07-27,VEN-005
EVO-010567,OPP-004481,lead,2026-07-27,VEN-002
EVO-010568,OPP-004482,lead,2026-07-27,VEN-003
EVO-010569,OPP-004487,lead,2026-07-27,VEN-011
EVO-010570,OPP-004494,lead,2026-07-27,VEN-006
EVO-010571,OPP-004500,lead,2026-07-27,VEN-009
EVO-010572,OPP-004501,lead,2026-07-27,VEN-012
EVO-010573,OPP-004503,lead,2026-07-27,VEN-003
EVO-010574,OPP-004505,lead,2026-07-27,VEN-004
EVO-010575,OPP-004440,calificado,2026-07-28,VEN-008
EVO-010576,OPP-004460,calificado,2026-07-28,VEN-012
EVO-010577,OPP-004470,calificado,2026-07-28,VEN-009
EVO-010578,OPP-004470,propuesta,2026-07-28,VEN-009
EVO-010579,OPP-004477,lead,2026-07-28,VEN-006
EVO-010580,OPP-004483,lead,2026-07-28,VEN-011
EVO-010581,OPP-004498,lead,2026-07-28,VEN-003
EVO-010582,OPP-004502,lead,2026-07-28,VEN-011
EVO-010583,OPP-004505,contactado,2026-07-28,VEN-004
EVO-010584,OPP-004505,calificado,2026-07-28,VEN-004
EVO-010585,OPP-004511,lead,2026-07-28,VEN-007
EVO-010586,OPP-004462,lead,2026-07-29,VEN-005
EVO-010587,OPP-004467,lead,2026-07-29,VEN-004
EVO-010588,OPP-004472,lead,2026-07-29,VEN-006
EVO-010589,OPP-004476,lead,2026-07-29,VEN-005
EVO-010590,OPP-004476,contactado,2026-07-29,VEN-005
EVO-010591,OPP-004476,calificado,2026-07-29,VEN-005
EVO-010592,OPP-004480,lead,2026-07-29,VEN-009
EVO-010593,OPP-004480,contactado,2026-07-29,VEN-009
EVO-010594,OPP-004480,calificado,2026-07-29,VEN-009
EVO-010595,OPP-004480,propuesta,2026-07-29,VEN-009
EVO-010596,OPP-004481,contactado,2026-07-29,VEN-002
EVO-010597,OPP-004490,lead,2026-07-29,VEN-004
EVO-010598,OPP-004490,contactado,2026-07-29,VEN-004
EVO-010599,OPP-004491,lead,2026-07-29,VEN-007
EVO-010600,OPP-004492,lead,2026-07-29,VEN-010
EVO-010601,OPP-004495,lead,2026-07-29,VEN-012
EVO-010602,OPP-004495,contactado,2026-07-29,VEN-012
EVO-010603,OPP-004499,lead,2026-07-29,VEN-008
EVO-010604,OPP-004502,contactado,2026-07-29,VEN-011
EVO-010605,OPP-004502,calificado,2026-07-29,VEN-011
EVO-010606,OPP-004503,contactado,2026-07-29,VEN-003
EVO-010607,OPP-004508,lead,2026-07-29,VEN-011
EVO-010608,OPP-004508,contactado,2026-07-29,VEN-011
EVO-010609,OPP-004429,propuesta,2026-07-30,VEN-003
EVO-010610,OPP-004460,propuesta,2026-07-30,VEN-012
EVO-010611,OPP-004463,lead,2026-07-30,VEN-012
EVO-010612,OPP-004467,contactado,2026-07-30,VEN-004
EVO-010613,OPP-004468,lead,2026-07-30,VEN-005
EVO-010614,OPP-004473,lead,2026-07-30,VEN-003
EVO-010615,OPP-004474,lead,2026-07-30,VEN-004
EVO-010616,OPP-004474,contactado,2026-07-30,VEN-004
EVO-010617,OPP-004479,lead,2026-07-30,VEN-005
EVO-010618,OPP-004485,lead,2026-07-30,VEN-008
EVO-010619,OPP-004485,contactado,2026-07-30,VEN-008
EVO-010620,OPP-004486,lead,2026-07-30,VEN-011
EVO-010621,OPP-004491,contactado,2026-07-30,VEN-007
EVO-010622,OPP-004493,lead,2026-07-30,VEN-011
EVO-010623,OPP-004496,lead,2026-07-30,VEN-010
EVO-010624,OPP-004496,contactado,2026-07-30,VEN-010
EVO-010625,OPP-004497,lead,2026-07-30,VEN-010
EVO-010626,OPP-004499,contactado,2026-07-30,VEN-008
EVO-010627,OPP-004500,contactado,2026-07-30,VEN-009
EVO-010628,OPP-004500,calificado,2026-07-30,VEN-009
EVO-010629,OPP-004506,lead,2026-07-30,VEN-011
EVO-010630,OPP-004509,lead,2026-07-30,VEN-012
EVO-010631,OPP-004510,lead,2026-07-30,VEN-003
EVO-010632,OPP-004510,contactado,2026-07-30,VEN-003
EVO-010633,OPP-004511,contactado,2026-07-30,VEN-007
EVO-010634,OPP-004466,lead,2026-07-31,VEN-001
EVO-010635,OPP-004472,contactado,2026-07-31,VEN-006
EVO-010636,OPP-004475,lead,2026-07-31,VEN-010
EVO-010637,OPP-004475,contactado,2026-07-31,VEN-010
EVO-010638,OPP-004475,calificado,2026-07-31,VEN-010
EVO-010639,OPP-004476,propuesta,2026-07-31,VEN-005
EVO-010640,OPP-004477,contactado,2026-07-31,VEN-006
EVO-010641,OPP-004478,lead,2026-07-31,VEN-008
