evento_id,cliente_id,fecha,tipo_evento,usage_points
EVT-008975,CLI-00135,2026-04-25,invitacion_usuario,8
EVT-008976,CLI-00161,2026-04-25,uso_feature,3
EVT-008977,CLI-00161,2026-04-25,login,1
EVT-008978,CLI-00194,2026-04-25,login,2
EVT-008979,CLI-00196,2026-04-25,login,1
EVT-008980,CLI-00200,2026-04-25,uso_feature,4
EVT-008981,CLI-00206,2026-04-25,uso_feature,4
EVT-008982,CLI-00235,2026-04-25,login,2
EVT-008983,CLI-00240,2026-04-25,login,1
EVT-008984,CLI-00260,2026-04-25,descarga_reporte,5
EVT-008985,CLI-00281,2026-04-25,login,1
EVT-008986,CLI-00306,2026-04-25,uso_feature,4
EVT-008987,CLI-00339,2026-04-25,login,2
EVT-008988,CLI-00376,2026-04-25,login,1
EVT-008989,CLI-00379,2026-04-25,login,2
EVT-008990,CLI-00460,2026-04-25,uso_feature,3
EVT-008991,CLI-00485,2026-04-25,login,1
EVT-008992,CLI-00004,2026-04-26,login,2
EVT-008993,CLI-00006,2026-04-26,login,1
EVT-008994,CLI-00028,2026-04-26,login,2
EVT-008995,CLI-00045,2026-04-26,descarga_reporte,6
EVT-008996,CLI-00052,2026-04-26,uso_feature,4
EVT-008997,CLI-00060,2026-04-26,descarga_reporte,5
EVT-008998,CLI-00084,2026-04-26,login,1
EVT-008999,CLI-00170,2026-04-26,descarga_reporte,5
EVT-009000,CLI-00173,2026-04-26,login,1
EVT-009001,CLI-00175,2026-04-26,login,1
EVT-009002,CLI-00289,2026-04-26,descarga_reporte,5
EVT-009003,CLI-00325,2026-04-26,invitacion_usuario,8
EVT-009004,CLI-00333,2026-04-26,login,1
EVT-009005,CLI-00340,2026-04-26,uso_feature,3
EVT-009006,CLI-00342,2026-04-26,login,1
EVT-009007,CLI-00358,2026-04-26,uso_feature,3
EVT-009008,CLI-00429,2026-04-26,login,1
EVT-009009,CLI-00431,2026-04-26,uso_feature,3
EVT-009010,CLI-00468,2026-04-26,login,1
EVT-009011,CLI-00003,2026-04-27,descarga_reporte,6
EVT-009012,CLI-00003,2026-04-27,uso_feature,3
EVT-009013,CLI-00016,2026-04-27,descarga_reporte,6
EVT-009014,CLI-00027,2026-04-27,login,1
EVT-009015,CLI-00041,2026-04-27,uso_feature,3
EVT-009016,CLI-00045,2026-04-27,login,1
EVT-009017,CLI-00046,2026-04-27,uso_feature,3
EVT-009018,CLI-00088,2026-04-27,login,1
EVT-009019,CLI-00108,2026-04-27,login,2
EVT-009020,CLI-00117,2026-04-27,login,1
EVT-009021,CLI-00139,2026-04-27,descarga_reporte,5
EVT-009022,CLI-00142,2026-04-27,uso_feature,3
EVT-009023,CLI-00172,2026-04-27,login,1
EVT-009024,CLI-00175,2026-04-27,login,2
EVT-009025,CLI-00220,2026-04-27,uso_feature,3
EVT-009026,CLI-00235,2026-04-27,login,1
EVT-009027,CLI-00339,2026-04-27,login,1
EVT-009028,CLI-00344,2026-04-27,descarga_reporte,5
EVT-009029,CLI-00437,2026-04-27,uso_feature,3
EVT-009030,CLI-00458,2026-04-27,descarga_reporte,5
EVT-009031,CLI-00503,2026-04-27,uso_feature,3
EVT-009032,CLI-00041,2026-04-28,descarga_reporte,5
EVT-009033,CLI-00046,2026-04-28,login,2
EVT-009034,CLI-00047,2026-04-28,login,1
EVT-009035,CLI-00054,2026-04-28,login,2
EVT-009036,CLI-00081,2026-04-28,uso_feature,3
EVT-009037,CLI-00088,2026-04-28,uso_feature,4
EVT-009038,CLI-00115,2026-04-28,invitacion_usuario,9
EVT-009039,CLI-00203,2026-04-28,login,2
EVT-009040,CLI-00204,2026-04-28,uso_feature,3
EVT-009041,CLI-00238,2026-04-28,login,2
EVT-009042,CLI-00290,2026-04-28,login,1
EVT-009043,CLI-00341,2026-04-28,uso_feature,3
EVT-009044,CLI-00393,2026-04-28,uso_feature,4
EVT-009045,CLI-00410,2026-04-28,uso_feature,3
EVT-009046,CLI-00437,2026-04-28,uso_feature,3
EVT-009047,CLI-00453,2026-04-28,login,1
EVT-009048,CLI-00457,2026-04-28,descarga_reporte,6
EVT-009049,CLI-00485,2026-04-28,login,1
EVT-009050,CLI-00035,2026-05-01,uso_feature,3
EVT-009051,CLI-00043,2026-05-01,uso_feature,3
EVT-009052,CLI-00052,2026-05-01,login,2
EVT-009053,CLI-00054,2026-05-01,uso_feature,3
EVT-009054,CLI-00059,2026-05-01,uso_feature,4
EVT-009055,CLI-00073,2026-05-01,login,2
EVT-009056,CLI-00106,2026-05-01,login,1
EVT-009057,CLI-00107,2026-05-01,login,1
EVT-009058,CLI-00109,2026-05-01,login,2
EVT-009059,CLI-00128,2026-05-01,login,1
EVT-009060,CLI-00145,2026-05-01,login,1
EVT-009061,CLI-00149,2026-05-01,uso_feature,3
EVT-009062,CLI-00150,2026-05-01,login,1
EVT-009063,CLI-00163,2026-05-01,login,1
EVT-009064,CLI-00173,2026-05-01,login,1
EVT-009065,CLI-00248,2026-05-01,uso_feature,3
EVT-009066,CLI-00365,2026-05-01,login,2
EVT-009067,CLI-00411,2026-05-01,uso_feature,3
EVT-009068,CLI-00414,2026-05-01,uso_feature,3
EVT-009069,CLI-00424,2026-05-01,descarga_reporte,5
EVT-009070,CLI-00452,2026-05-01,uso_feature,3
EVT-009071,CLI-00452,2026-05-01,uso_feature,4
EVT-009072,CLI-00503,2026-05-01,descarga_reporte,6
EVT-009073,CLI-00034,2026-05-02,descarga_reporte,6
EVT-009074,CLI-00043,2026-05-02,uso_feature,3
EVT-009075,CLI-00047,2026-05-02,login,1
EVT-009076,CLI-00104,2026-05-02,login,2
EVT-009077,CLI-00106,2026-05-02,uso_feature,3
EVT-009078,CLI-00108,2026-05-02,login,1
EVT-009079,CLI-00115,2026-05-02,login,2
EVT-009080,CLI-00123,2026-05-02,uso_feature,3
EVT-009081,CLI-00194,2026-05-02,descarga_reporte,5
EVT-009082,CLI-00218,2026-05-02,login,2
EVT-009083,CLI-00235,2026-05-02,login,1
EVT-009084,CLI-00238,2026-05-02,uso_feature,3
EVT-009085,CLI-00238,2026-05-02,uso_feature,4
EVT-009086,CLI-00272,2026-05-02,login,2
EVT-009087,CLI-00290,2026-05-02,uso_feature,4
EVT-009088,CLI-00290,2026-05-02,login,2
EVT-009089,CLI-00344,2026-05-02,invitacion_usuario,8
EVT-009090,CLI-00367,2026-05-02,login,2
EVT-009091,CLI-00381,2026-05-02,login,1
EVT-009092,CLI-00018,2026-05-03,login,1
EVT-009093,CLI-00115,2026-05-03,login,1
EVT-009094,CLI-00144,2026-05-03,login,2
EVT-009095,CLI-00169,2026-05-03,login,1
EVT-009096,CLI-00169,2026-05-03,descarga_reporte,5
EVT-009097,CLI-00191,2026-05-03,login,2
EVT-009098,CLI-00242,2026-05-03,login,1
EVT-009099,CLI-00257,2026-05-03,login,1
EVT-009100,CLI-00290,2026-05-03,login,2
EVT-009101,CLI-00365,2026-05-03,uso_feature,3
EVT-009102,CLI-00379,2026-05-03,uso_feature,3
EVT-009103,CLI-00394,2026-05-03,login,1
EVT-009104,CLI-00411,2026-05-03,login,1
EVT-009105,CLI-00425,2026-05-03,login,1
EVT-009106,CLI-00435,2026-05-03,login,2
EVT-009107,CLI-00506,2026-05-03,uso_feature,3
EVT-009108,CLI-00506,2026-05-03,uso_feature,3
EVT-009109,CLI-00016,2026-05-04,login,1
EVT-009110,CLI-00029,2026-05-04,uso_feature,3
EVT-009111,CLI-00045,2026-05-04,uso_feature,4
EVT-009112,CLI-00077,2026-05-04,login,1
EVT-009113,CLI-00144,2026-05-04,uso_feature,4
EVT-009114,CLI-00153,2026-05-04,login,1
EVT-009115,CLI-00189,2026-05-04,login,1
EVT-009116,CLI-00199,2026-05-04,descarga_reporte,5
EVT-009117,CLI-00240,2026-05-04,login,1
EVT-009118,CLI-00242,2026-05-04,uso_feature,4
EVT-009119,CLI-00290,2026-05-04,login,1
EVT-009120,CLI-00376,2026-05-04,login,2
EVT-009121,CLI-00384,2026-05-04,login,1
EVT-009122,CLI-00404,2026-05-04,uso_feature,3
EVT-009123,CLI-00437,2026-05-04,login,2
EVT-009124,CLI-00455,2026-05-04,invitacion_usuario,8
EVT-009125,CLI-00475,2026-05-04,login,2
EVT-009126,CLI-00016,2026-05-05,invitacion_usuario,9
EVT-009127,CLI-00023,2026-05-05,login,1
EVT-009128,CLI-00029,2026-05-05,login,2
EVT-009129,CLI-00035,2026-05-05,login,1
EVT-009130,CLI-00041,2026-05-05,descarga_reporte,5
EVT-009131,CLI-00088,2026-05-05,login,1
EVT-009132,CLI-00097,2026-05-05,descarga_reporte,6
EVT-009133,CLI-00135,2026-05-05,descarga_reporte,5
EVT-009134,CLI-00153,2026-05-05,login,1
EVT-009135,CLI-00195,2026-05-05,uso_feature,3
EVT-009136,CLI-00220,2026-05-05,login,1
EVT-009137,CLI-00228,2026-05-05,invitacion_usuario,8
EVT-009138,CLI-00357,2026-05-05,login,2
EVT-009139,CLI-00410,2026-05-05,login,1
EVT-009140,CLI-00415,2026-05-05,login,1
EVT-009141,CLI-00424,2026-05-05,login,1
EVT-009142,CLI-00429,2026-05-05,descarga_reporte,5
EVT-009143,CLI-00431,2026-05-05,descarga_reporte,6
EVT-009144,CLI-00453,2026-05-05,login,1
EVT-009145,CLI-00027,2026-05-06,descarga_reporte,5
EVT-009146,CLI-00046,2026-05-06,login,1
EVT-009147,CLI-00081,2026-05-06,login,2
EVT-009148,CLI-00131,2026-05-06,uso_feature,3
EVT-009149,CLI-00139,2026-05-06,uso_feature,4
EVT-009150,CLI-00175,2026-05-06,invitacion_usuario,8
EVT-009151,CLI-00191,2026-05-06,login,1
EVT-009152,CLI-00203,2026-05-06,login,1
EVT-009153,CLI-00317,2026-05-06,login,1
EVT-009154,CLI-00347,2026-05-06,descarga_reporte,5
EVT-009155,CLI-00431,2026-05-06,uso_feature,3
EVT-009156,CLI-00435,2026-05-06,uso_feature,3
EVT-009157,CLI-00458,2026-05-06,login,1
EVT-009158,CLI-00484,2026-05-06,uso_feature,3
EVT-009159,CLI-00485,2026-05-06,uso_feature,3
EVT-009160,CLI-00003,2026-05-07,invitacion_usuario,8
EVT-009161,CLI-00004,2026-05-07,login,1
EVT-009162,CLI-00051,2026-05-07,uso_feature,3
EVT-009163,CLI-00054,2026-05-07,login,1
EVT-009164,CLI-00149,2026-05-07,login,1
EVT-009165,CLI-00228,2026-05-07,descarga_reporte,5
EVT-009166,CLI-00260,2026-05-07,login,1
EVT-009167,CLI-00337,2026-05-07,login,1
EVT-009168,CLI-00396,2026-05-07,uso_feature,4
EVT-009169,CLI-00399,2026-05-07,descarga_reporte,5
EVT-009170,CLI-00416,2026-05-07,login,2
EVT-009171,CLI-00428,2026-05-07,descarga_reporte,6
EVT-009172,CLI-00023,2026-05-08,descarga_reporte,6
EVT-009173,CLI-00045,2026-05-08,login,2
EVT-009174,CLI-00073,2026-05-08,descarga_reporte,5
EVT-009175,CLI-00084,2026-05-08,descarga_reporte,5
EVT-009176,CLI-00090,2026-05-08,login,1
EVT-009177,CLI-00128,2026-05-08,descarga_reporte,5
EVT-009178,CLI-00131,2026-05-08,login,1
EVT-009179,CLI-00150,2026-05-08,login,1
EVT-009180,CLI-00200,2026-05-08,login,1
EVT-009181,CLI-00218,2026-05-08,uso_feature,3
EVT-009182,CLI-00272,2026-05-08,descarga_reporte,5
EVT-009183,CLI-00333,2026-05-08,uso_feature,3
EVT-009184,CLI-00341,2026-05-08,uso_feature,3
EVT-009185,CLI-00358,2026-05-08,login,1
EVT-009186,CLI-00358,2026-05-08,uso_feature,3
EVT-009187,CLI-00367,2026-05-08,descarga_reporte,6
EVT-009188,CLI-00376,2026-05-08,login,2
EVT-009189,CLI-00381,2026-05-08,login,1
EVT-009190,CLI-00391,2026-05-08,descarga_reporte,6
EVT-009191,CLI-00410,2026-05-08,login,2
EVT-009192,CLI-00448,2026-05-08,login,1
EVT-009193,CLI-00484,2026-05-08,login,1
EVT-009194,CLI-00503,2026-05-08,login,1
EVT-009195,CLI-00039,2026-05-09,uso_feature,3
EVT-009196,CLI-00107,2026-05-09,login,1
EVT-009197,CLI-00128,2026-05-09,login,1
EVT-009198,CLI-00149,2026-05-09,uso_feature,3
EVT-009199,CLI-00151,2026-05-09,login,1
EVT-009200,CLI-00170,2026-05-09,login,1
EVT-009201,CLI-00172,2026-05-09,uso_feature,3
EVT-009202,CLI-00175,2026-05-09,login,1
EVT-009203,CLI-00196,2026-05-09,login,1
EVT-009204,CLI-00206,2026-05-09,login,1
EVT-009205,CLI-00250,2026-05-09,login,1
EVT-009206,CLI-00264,2026-05-09,login,2
EVT-009207,CLI-00325,2026-05-09,descarga_reporte,6
EVT-009208,CLI-00354,2026-05-09,uso_feature,3
EVT-009209,CLI-00371,2026-05-09,descarga_reporte,5
EVT-009210,CLI-00388,2026-05-09,uso_feature,3
EVT-009211,CLI-00501,2026-05-09,descarga_reporte,5
EVT-009212,CLI-00503,2026-05-09,login,1
EVT-009213,CLI-00505,2026-05-09,login,2
EVT-009214,CLI-00509,2026-05-09,login,2
EVT-009215,CLI-00016,2026-05-10,login,1
EVT-009216,CLI-00097,2026-05-10,descarga_reporte,5
EVT-009217,CLI-00104,2026-05-10,uso_feature,3
EVT-009218,CLI-00104,2026-05-10,login,1
EVT-009219,CLI-00123,2026-05-10,uso_feature,3
EVT-009220,CLI-00203,2026-05-10,login,2
EVT-009221,CLI-00242,2026-05-10,login,1
EVT-009222,CLI-00264,2026-05-10,login,1
EVT-009223,CLI-00289,2026-05-10,invitacion_usuario,8
EVT-009224,CLI-00345,2026-05-10,descarga_reporte,5
EVT-009225,CLI-00354,2026-05-10,login,1
EVT-009226,CLI-00359,2026-05-10,login,2
EVT-009227,CLI-00393,2026-05-10,login,1
EVT-009228,CLI-00393,2026-05-10,login,1
EVT-009229,CLI-00394,2026-05-10,uso_feature,3
EVT-009230,CLI-00404,2026-05-10,login,2
EVT-009231,CLI-00415,2026-05-10,login,2
EVT-009232,CLI-00508,2026-05-10,login,2
EVT-009233,CLI-00027,2026-05-11,login,1
EVT-009234,CLI-00058,2026-05-11,login,1
EVT-009235,CLI-00077,2026-05-11,login,2
EVT-009236,CLI-00107,2026-05-11,uso_feature,3
EVT-009237,CLI-00108,2026-05-11,uso_feature,3
EVT-009238,CLI-00123,2026-05-11,login,1
EVT-009239,CLI-00151,2026-05-11,uso_feature,4
EVT-009240,CLI-00199,2026-05-11,login,1
EVT-009241,CLI-00203,2026-05-11,login,1
EVT-009242,CLI-00216,2026-05-11,uso_feature,3
EVT-009243,CLI-00241,2026-05-11,descarga_reporte,5
EVT-009244,CLI-00339,2026-05-11,uso_feature,3
EVT-009245,CLI-00367,2026-05-11,uso_feature,4
EVT-009246,CLI-00385,2026-05-11,descarga_reporte,6
EVT-009247,CLI-00394,2026-05-11,uso_feature,3
EVT-009248,CLI-00399,2026-05-11,login,1
EVT-009249,CLI-00399,2026-05-11,login,1
EVT-009250,CLI-00428,2026-05-11,login,1
EVT-009251,CLI-00433,2026-05-11,login,1
EVT-009252,CLI-00468,2026-05-11,uso_feature,3
EVT-009253,CLI-00496,2026-05-11,uso_feature,3
EVT-009254,CLI-00505,2026-05-11,uso_feature,3
EVT-009255,CLI-00036,2026-05-12,uso_feature,3
EVT-009256,CLI-00046,2026-05-12,login,1
EVT-009257,CLI-00096,2026-05-12,uso_feature,3
EVT-009258,CLI-00109,2026-05-12,login,2
EVT-009259,CLI-00150,2026-05-12,login,2
EVT-009260,CLI-00151,2026-05-12,uso_feature,3
EVT-009261,CLI-00169,2026-05-12,login,1
EVT-009262,CLI-00199,2026-05-12,login,1
EVT-009263,CLI-00225,2026-05-12,uso_feature,3
EVT-009264,CLI-00238,2026-05-12,uso_feature,3
EVT-009265,CLI-00242,2026-05-12,login,1
EVT-009266,CLI-00250,2026-05-12,login,2
EVT-009267,CLI-00264,2026-05-12,uso_feature,3
EVT-009268,CLI-00289,2026-05-12,login,1
EVT-009269,CLI-00340,2026-05-12,login,1
EVT-009270,CLI-00396,2026-05-12,login,1
EVT-009271,CLI-00404,2026-05-12,login,1
EVT-009272,CLI-00428,2026-05-12,login,1
EVT-009273,CLI-00431,2026-05-12,descarga_reporte,6
EVT-009274,CLI-00435,2026-05-12,descarga_reporte,5
EVT-009275,CLI-00460,2026-05-12,login,1
EVT-009276,CLI-00485,2026-05-12,login,1
EVT-009277,CLI-00496,2026-05-12,login,2
EVT-009278,CLI-00041,2026-05-13,uso_feature,4
EVT-009279,CLI-00096,2026-05-13,uso_feature,4
EVT-009280,CLI-00142,2026-05-13,login,1
EVT-009281,CLI-00161,2026-05-13,login,1
EVT-009282,CLI-00179,2026-05-13,invitacion_usuario,8
EVT-009283,CLI-00225,2026-05-13,descarga_reporte,6
EVT-009284,CLI-00228,2026-05-13,login,2
EVT-009285,CLI-00256,2026-05-13,descarga_reporte,5
EVT-009286,CLI-00264,2026-05-13,uso_feature,3
EVT-009287,CLI-00317,2026-05-13,login,1
EVT-009288,CLI-00341,2026-05-13,login,1
EVT-009289,CLI-00350,2026-05-13,uso_feature,3
EVT-009290,CLI-00390,2026-05-13,uso_feature,3
EVT-009291,CLI-00414,2026-05-13,login,1
EVT-009292,CLI-00431,2026-05-13,uso_feature,4
EVT-009293,CLI-00460,2026-05-13,descarga_reporte,5
EVT-009294,CLI-00509,2026-05-13,login,1
EVT-009295,CLI-00004,2026-05-14,login,1
EVT-009296,CLI-00018,2026-05-14,uso_feature,3
EVT-009297,CLI-00028,2026-05-14,uso_feature,3
EVT-009298,CLI-00029,2026-05-14,uso_feature,4
EVT-009299,CLI-00036,2026-05-14,uso_feature,3
EVT-009300,CLI-00059,2026-05-14,login,1
EVT-009301,CLI-00139,2026-05-14,login,1
EVT-009302,CLI-00145,2026-05-14,uso_feature,3
EVT-009303,CLI-00170,2026-05-14,login,1
EVT-009304,CLI-00196,2026-05-14,uso_feature,3
EVT-009305,CLI-00200,2026-05-14,uso_feature,3
EVT-009306,CLI-00218,2026-05-14,login,1
EVT-009307,CLI-00248,2026-05-14,login,1
EVT-009308,CLI-00257,2026-05-14,login,1
EVT-009309,CLI-00281,2026-05-14,descarga_reporte,5
EVT-009310,CLI-00347,2026-05-14,uso_feature,3
EVT-009311,CLI-00365,2026-05-14,login,1
EVT-009312,CLI-00369,2026-05-14,login,1
EVT-009313,CLI-00371,2026-05-14,login,1
EVT-009314,CLI-00391,2026-05-14,uso_feature,3
EVT-009315,CLI-00393,2026-05-14,login,2
EVT-009316,CLI-00431,2026-05-14,login,2
EVT-009317,CLI-00437,2026-05-14,login,1
EVT-009318,CLI-00458,2026-05-14,login,1
EVT-009319,CLI-00500,2026-05-14,login,1
EVT-009320,CLI-00506,2026-05-14,login,1
EVT-009321,CLI-00041,2026-05-15,login,2
EVT-009322,CLI-00096,2026-05-15,login,2
EVT-009323,CLI-00109,2026-05-15,invitacion_usuario,8
EVT-009324,CLI-00150,2026-05-15,uso_feature,3
EVT-009325,CLI-00153,2026-05-15,login,1
EVT-009326,CLI-00163,2026-05-15,uso_feature,4
EVT-009327,CLI-00170,2026-05-15,login,1
EVT-009328,CLI-00175,2026-05-15,uso_feature,3
EVT-009329,CLI-00289,2026-05-15,login,1
EVT-009330,CLI-00333,2026-05-15,login,2
EVT-009331,CLI-00367,2026-05-15,login,1
EVT-009332,CLI-00391,2026-05-15,uso_feature,3
EVT-009333,CLI-00437,2026-05-15,uso_feature,3
EVT-009334,CLI-00484,2026-05-15,uso_feature,4
EVT-009335,CLI-00496,2026-05-15,descarga_reporte,5
EVT-009336,CLI-00501,2026-05-15,login,1
EVT-009337,CLI-00023,2026-05-16,uso_feature,3
EVT-009338,CLI-00054,2026-05-16,login,1
EVT-009339,CLI-00055,2026-05-16,login,1
EVT-009340,CLI-00081,2026-05-16,uso_feature,3
EVT-009341,CLI-00104,2026-05-16,uso_feature,4
EVT-009342,CLI-00107,2026-05-16,uso_feature,4
EVT-009343,CLI-00115,2026-05-16,uso_feature,3
EVT-009344,CLI-00130,2026-05-16,login,2
EVT-009345,CLI-00136,2026-05-16,uso_feature,3
EVT-009346,CLI-00149,2026-05-16,login,2
EVT-009347,CLI-00289,2026-05-16,login,1
EVT-009348,CLI-00333,2026-05-16,uso_feature,3
EVT-009349,CLI-00381,2026-05-16,login,1
EVT-009350,CLI-00385,2026-05-16,uso_feature,3
EVT-009351,CLI-00414,2026-05-16,login,1
EVT-009352,CLI-00440,2026-05-16,login,1
EVT-009353,CLI-00455,2026-05-16,login,1
EVT-009354,CLI-00485,2026-05-16,descarga_reporte,5
EVT-009355,CLI-00006,2026-05-17,login,2
EVT-009356,CLI-00035,2026-05-17,descarga_reporte,5
EVT-009357,CLI-00036,2026-05-17,uso_feature,4
EVT-009358,CLI-00150,2026-05-17,login,2
EVT-009359,CLI-00175,2026-05-17,login,2
EVT-009360,CLI-00179,2026-05-17,uso_feature,4
EVT-009361,CLI-00206,2026-05-17,invitacion_usuario,9
EVT-009362,CLI-00225,2026-05-17,descarga_reporte,6
EVT-009363,CLI-00265,2026-05-17,uso_feature,3
EVT-009364,CLI-00317,2026-05-17,descarga_reporte,5
EVT-009365,CLI-00344,2026-05-17,invitacion_usuario,9
EVT-009366,CLI-00440,2026-05-17,uso_feature,3
EVT-009367,CLI-00448,2026-05-17,login,1
EVT-009368,CLI-00455,2026-05-17,login,2
EVT-009369,CLI-00485,2026-05-17,descarga_reporte,6
EVT-009370,CLI-00023,2026-05-18,uso_feature,4
EVT-009371,CLI-00029,2026-05-18,uso_feature,3
EVT-009372,CLI-00055,2026-05-18,login,2
EVT-009373,CLI-00172,2026-05-18,login,1
EVT-009374,CLI-00194,2026-05-18,uso_feature,4
EVT-009375,CLI-00203,2026-05-18,login,1
EVT-009376,CLI-00204,2026-05-18,uso_feature,4
EVT-009377,CLI-00225,2026-05-18,uso_feature,4
EVT-009378,CLI-00226,2026-05-18,descarga_reporte,5
EVT-009379,CLI-00290,2026-05-18,uso_feature,4
EVT-009380,CLI-00358,2026-05-18,uso_feature,3
EVT-009381,CLI-00390,2026-05-18,uso_feature,4
EVT-009382,CLI-00425,2026-05-18,descarga_reporte,5
EVT-009383,CLI-00429,2026-05-18,login,1
EVT-009384,CLI-00492,2026-05-18,login,1
EVT-009385,CLI-00006,2026-05-19,login,1
EVT-009386,CLI-00027,2026-05-19,login,2
EVT-009387,CLI-00051,2026-05-19,descarga_reporte,5
EVT-009388,CLI-00080,2026-05-19,uso_feature,4
EVT-009389,CLI-00151,2026-05-19,login,1
EVT-009390,CLI-00189,2026-05-19,uso_feature,3
EVT-009391,CLI-00220,2026-05-19,descarga_reporte,5
EVT-009392,CLI-00250,2026-05-19,uso_feature,3
EVT-009393,CLI-00271,2026-05-19,uso_feature,4
EVT-009394,CLI-00272,2026-05-19,descarga_reporte,6
EVT-009395,CLI-00333,2026-05-19,login,1
EVT-009396,CLI-00369,2026-05-19,login,2
EVT-009397,CLI-00376,2026-05-19,uso_feature,4
EVT-009398,CLI-00416,2026-05-19,uso_feature,3
EVT-009399,CLI-00435,2026-05-19,login,1
EVT-009400,CLI-00446,2026-05-19,login,1
EVT-009401,CLI-00448,2026-05-19,uso_feature,3
EVT-009402,CLI-00460,2026-05-19,uso_feature,3
EVT-009403,CLI-00484,2026-05-19,login,1
EVT-009404,CLI-00041,2026-05-20,login,1
EVT-009405,CLI-00077,2026-05-20,login,2
EVT-009406,CLI-00081,2026-05-20,uso_feature,3
EVT-009407,CLI-00084,2026-05-20,uso_feature,3
EVT-009408,CLI-00090,2026-05-20,invitacion_usuario,8
EVT-009409,CLI-00130,2026-05-20,login,1
EVT-009410,CLI-00135,2026-05-20,uso_feature,3
EVT-009411,CLI-00191,2026-05-20,uso_feature,4
EVT-009412,CLI-00194,2026-05-20,login,2
EVT-009413,CLI-00194,2026-05-20,login,1
EVT-009414,CLI-00242,2026-05-20,login,1
EVT-009415,CLI-00264,2026-05-20,login,1
EVT-009416,CLI-00271,2026-05-20,uso_feature,3
EVT-009417,CLI-00279,2026-05-20,login,2
EVT-009418,CLI-00410,2026-05-20,uso_feature,3
EVT-009419,CLI-00428,2026-05-20,login,1
EVT-009420,CLI-00003,2026-05-21,login,1
EVT-009421,CLI-00039,2026-05-21,uso_feature,3
EVT-009422,CLI-00090,2026-05-21,uso_feature,3
EVT-009423,CLI-00108,2026-05-21,login,1
EVT-009424,CLI-00175,2026-05-21,uso_feature,3
EVT-009425,CLI-00200,2026-05-21,invitacion_usuario,8
EVT-009426,CLI-00216,2026-05-21,invitacion_usuario,8
EVT-009427,CLI-00220,2026-05-21,uso_feature,4
EVT-009428,CLI-00257,2026-05-21,login,1
EVT-009429,CLI-00340,2026-05-21,descarga_reporte,6
EVT-009430,CLI-00343,2026-05-21,uso_feature,3
EVT-009431,CLI-00358,2026-05-21,login,2
EVT-009432,CLI-00385,2026-05-21,login,1
EVT-009433,CLI-00437,2026-05-21,login,1
EVT-009434,CLI-00440,2026-05-21,uso_feature,3
EVT-009435,CLI-00488,2026-05-21,descarga_reporte,6
EVT-009436,CLI-00506,2026-05-21,uso_feature,3
EVT-009437,CLI-00004,2026-05-22,login,2
EVT-009438,CLI-00029,2026-05-22,descarga_reporte,5
EVT-009439,CLI-00034,2026-05-22,login,1
EVT-009440,CLI-00035,2026-05-22,descarga_reporte,6
EVT-009441,CLI-00109,2026-05-22,descarga_reporte,6
EVT-009442,CLI-00123,2026-05-22,login,1
EVT-009443,CLI-00123,2026-05-22,uso_feature,3
EVT-009444,CLI-00139,2026-05-22,descarga_reporte,5
EVT-009445,CLI-00149,2026-05-22,login,2
EVT-009446,CLI-00161,2026-05-22,uso_feature,3
EVT-009447,CLI-00161,2026-05-22,uso_feature,3
EVT-009448,CLI-00179,2026-05-22,login,1
EVT-009449,CLI-00191,2026-05-22,invitacion_usuario,9
EVT-009450,CLI-00211,2026-05-22,descarga_reporte,6
EVT-009451,CLI-00256,2026-05-22,descarga_reporte,6
EVT-009452,CLI-00340,2026-05-22,login,1
EVT-009453,CLI-00396,2026-05-22,uso_feature,4
EVT-009454,CLI-00414,2026-05-22,login,1
EVT-009455,CLI-00443,2026-05-22,descarga_reporte,5
EVT-009456,CLI-00006,2026-05-23,login,1
EVT-009457,CLI-00043,2026-05-23,login,1
EVT-009458,CLI-00045,2026-05-23,login,2
EVT-009459,CLI-00059,2026-05-23,login,2
EVT-009460,CLI-00060,2026-05-23,descarga_reporte,5
EVT-009461,CLI-00066,2026-05-23,uso_feature,4
EVT-009462,CLI-00084,2026-05-23,login,1
EVT-009463,CLI-00115,2026-05-23,uso_feature,4
EVT-009464,CLI-00131,2026-05-23,login,1
EVT-009465,CLI-00136,2026-05-23,login,1
EVT-009466,CLI-00153,2026-05-23,login,1
EVT-009467,CLI-00341,2026-05-23,descarga_reporte,5
EVT-009468,CLI-00376,2026-05-23,descarga_reporte,6
EVT-009469,CLI-00393,2026-05-23,login,1
EVT-009470,CLI-00458,2026-05-23,descarga_reporte,5
EVT-009471,CLI-00460,2026-05-23,uso_feature,3
EVT-009472,CLI-00490,2026-05-23,login,1
EVT-009473,CLI-00490,2026-05-23,login,2
EVT-009474,CLI-00501,2026-05-23,uso_feature,4
EVT-009475,CLI-00018,2026-05-24,descarga_reporte,5
EVT-009476,CLI-00054,2026-05-24,login,1
EVT-009477,CLI-00081,2026-05-24,login,2
EVT-009478,CLI-00096,2026-05-24,descarga_reporte,5
EVT-009479,CLI-00172,2026-05-24,login,2
EVT-009480,CLI-00173,2026-05-24,login,1
EVT-009481,CLI-00191,2026-05-24,invitacion_usuario,8
EVT-009482,CLI-00238,2026-05-24,login,1
EVT-009483,CLI-00247,2026-05-24,descarga_reporte,6
EVT-009484,CLI-00260,2026-05-24,login,1
