cliente_id,fecha,monto_mxn
C-0074,2026-07-14,91.87
C-0074,2026-04-09,763.21
C-0074,2026-01-22,592.31
C-0074,2026-01-21,666.26
C-0074,2026-01-04,1087.23
C-0074,2026-06-30,2001.59
C-0075,2026-07-09,544.08
C-0075,2025-10-27,151.51
C-0075,2025-11-16,333.69
C-0075,2025-11-27,846.54
C-0075,2025-10-02,464.82
C-0075,2025-12-06,342.19
C-0075,2026-01-08,370.65
C-0075,2026-01-16,627.15
C-0075,2026-07-15,467.64
C-0075,2026-03-19,348.11
C-0075,2026-06-11,333.18
C-0075,2026-07-08,106.7
C-0075,2025-11-21,745.33
C-0075,2025-11-18,1463.76
C-0075,2026-06-08,501.91
C-0075,2025-12-24,660.35
C-0075,2026-05-31,665.81
C-0075,2025-10-10,80.55
C-0075,2026-03-08,468.11
C-0075,2026-08-08,419.73
C-0075,2026-06-13,423.08
C-0076,2026-08-15,228.05
C-0076,2026-06-29,604.27
C-0076,2026-04-20,290.59
C-0076,2026-02-24,1180.93
C-0076,2026-07-11,300.82
C-0076,2025-12-20,80.0
C-0076,2026-07-18,933.7
C-0076,2026-02-23,391.41
C-0076,2025-12-31,1016.56
C-0076,2026-05-16,475.7
C-0076,2026-08-18,869.52
C-0076,2026-02-04,359.23
C-0076,2026-04-06,384.1
C-0076,2026-08-21,80.0
C-0076,2025-10-24,912.88
C-0076,2026-07-11,150.66
C-0076,2026-07-06,617.46
C-0077,2025-10-22,227.74
C-0077,2026-04-21,1027.46
C-0077,2025-10-13,622.34
C-0077,2026-01-22,1276.14
C-0077,2026-05-05,301.59
C-0077,2026-03-04,390.21
C-0077,2026-04-24,1451.13
C-0077,2026-08-23,80.0
C-0077,2026-06-17,462.02
C-0078,2026-04-11,1144.97
C-0078,2026-02-24,392.41
C-0078,2025-11-24,1029.37
C-0078,2026-05-18,1200.05
C-0078,2026-08-04,507.32
C-0078,2026-07-22,761.01
C-0078,2025-12-12,275.24
C-0078,2026-08-11,188.49
C-0078,2025-11-04,279.52
C-0078,2026-04-16,622.08
C-0078,2026-06-27,419.21
C-0078,2025-10-15,418.35
C-0078,2026-01-29,362.41
C-0078,2026-04-10,412.28
C-0078,2026-04-14,853.38
C-0078,2025-11-18,450.61
C-0078,2026-05-08,1056.53
C-0078,2025-09-19,589.68
C-0078,2026-05-13,140.93
C-0078,2026-02-11,571.77
C-0078,2025-11-03,1254.22
C-0079,2025-12-14,516.58
C-0079,2025-09-10,786.91
C-0079,2026-04-26,312.96
C-0079,2026-06-19,1014.6
C-0079,2025-11-06,416.99
C-0079,2026-01-28,1155.32
C-0079,2025-10-17,929.34
C-0079,2026-06-16,571.32
C-0079,2026-04-08,423.55
C-0079,2025-11-24,260.99
C-0079,2026-08-20,107.17
C-0079,2026-07-21,575.42
C-0079,2026-08-19,892.07
C-0079,2026-02-16,694.35
C-0079,2026-06-02,1757.67
C-0079,2026-05-12,605.61
C-0079,2025-10-25,652.7
C-0079,2026-01-30,424.89
C-0079,2026-04-07,609.93
C-0079,2026-08-29,501.28
C-0080,2026-06-22,831.62
C-0080,2026-04-23,278.42
C-0080,2026-04-05,306.84
C-0080,2025-09-06,571.01
C-0080,2025-11-06,596.46
C-0080,2026-07-05,689.63
C-0080,2026-06-11,190.48
C-0080,2025-10-03,675.9
C-0080,2026-06-23,498.44
C-0080,2025-11-12,641.3
C-0080,2026-04-08,303.66
C-0080,2026-08-22,1196.67
C-0080,2025-09-28,2078.9
C-0080,2025-12-16,736.63
C-0080,2026-06-23,361.29
C-0080,2026-02-04,687.27
C-0080,2025-09-07,316.33
C-0080,2025-09-13,432.98
C-0080,2026-05-22,612.19
C-0080,2026-03-30,450.66
C-0080,2026-08-02,424.79
C-0081,2025-09-29,279.96
C-0081,2026-02-20,1694.27
C-0081,2025-10-03,485.96
C-0081,2026-05-03,850.82
C-0081,2026-06-28,611.39
C-0081,2026-05-12,211.2
C-0081,2026-02-18,1326.85
C-0081,2026-06-26,479.24
C-0081,2026-04-13,686.73
C-0081,2025-10-24,1571.96
C-0081,2026-03-14,1122.26
C-0081,2026-02-03,114.62
C-0081,2026-04-12,273.33
C-0081,2025-11-14,473.81
C-0081,2026-04-15,958.43
C-0081,2026-05-10,270.97
C-0081,2025-12-11,510.16
C-0081,2026-05-05,322.23
C-0081,2026-04-25,636.29
C-0081,2025-11-23,401.68
C-0081,2025-09-17,1055.01
C-0081,2026-04-22,197.02
C-0081,2026-07-02,343.03
C-0081,2025-12-17,621.73
C-0081,2025-09-13,788.63
C-0082,2026-05-06,224.19
C-0082,2026-01-12,735.38
C-0082,2026-05-30,397.8
C-0082,2026-06-03,135.67
C-0082,2025-09-15,263.63
C-0082,2026-06-09,153.31
C-0082,2025-09-06,133.36
C-0082,2025-12-21,680.07
C-0082,2026-02-12,821.51
C-0082,2026-01-25,459.13
C-0082,2025-09-27,1812.44
C-0082,2025-12-08,401.32
C-0082,2025-09-13,406.69
C-0082,2026-02-13,365.51
C-0082,2026-06-09,99.15
C-0083,2026-06-14,600.4
C-0083,2025-09-30,294.82
C-0083,2025-10-07,933.11
C-0083,2025-09-30,748.03
C-0083,2026-07-08,456.81
C-0083,2026-04-09,315.33
C-0083,2026-05-11,80.0
C-0083,2026-04-22,413.73
C-0083,2026-04-16,317.16
C-0083,2026-06-25,150.91
C-0083,2026-01-08,442.54
C-0083,2026-02-14,1253.35
C-0083,2025-09-09,126.91
C-0083,2025-10-19,399.11
C-0083,2025-11-09,483.13
C-0083,2025-09-28,733.58
C-0083,2026-06-11,305.03
C-0083,2026-06-02,410.44
C-0083,2026-07-26,451.8
C-0083,2026-04-03,765.61
C-0083,2025-10-26,480.14
C-0083,2025-09-27,979.93
C-0083,2025-09-17,295.64
C-0084,2026-02-07,737.1
C-0084,2026-04-14,524.99
C-0084,2025-10-13,1068.35
C-0084,2025-12-24,575.76
C-0084,2026-05-03,582.19
C-0084,2026-08-26,507.46
C-0084,2026-06-20,712.46
C-0084,2026-02-18,191.12
C-0084,2026-03-09,449.22
C-0084,2026-01-17,2404.45
C-0084,2026-03-17,80.0
C-0084,2025-11-16,561.01
C-0084,2026-01-15,626.86
C-0084,2026-05-26,670.47
C-0084,2026-07-20,356.21
C-0084,2026-07-31,1057.5
C-0084,2026-03-30,1241.51
C-0084,2026-04-27,495.73
C-0084,2025-09-06,923.77
C-0084,2026-05-06,110.21
C-0084,2025-09-25,657.57
C-0084,2026-05-25,274.09
C-0084,2026-07-26,699.85
C-0084,2025-11-20,687.2
C-0084,2026-05-20,301.24
C-0084,2026-06-12,534.38
C-0084,2025-10-24,299.15
C-0085,2026-05-25,663.93
C-0085,2026-01-19,609.36
C-0085,2026-05-16,317.36
C-0085,2026-04-17,524.23
C-0085,2026-04-14,466.22
C-0085,2026-02-04,145.82
C-0085,2026-02-17,353.88
C-0085,2025-09-06,419.56
C-0085,2026-05-05,330.15
C-0085,2025-11-20,245.9
C-0085,2025-10-01,1172.25
C-0085,2026-07-01,845.48
C-0085,2026-04-18,160.26
C-0085,2026-08-04,500.06
C-0085,2025-12-23,467.79
C-0085,2025-09-13,630.03
C-0086,2025-10-21,442.62
C-0086,2026-01-10,154.96
C-0086,2026-03-31,80.0
C-0086,2026-06-04,193.81
C-0086,2026-04-20,308.16
C-0086,2026-05-28,400.31
C-0086,2026-03-09,486.52
C-0086,2026-04-21,542.41
C-0086,2026-02-12,685.11
C-0086,2025-10-18,97.33
C-0086,2026-06-12,673.6
C-0086,2026-06-08,541.35
C-0086,2026-06-06,1272.19
C-0087,2026-02-21,1624.37
C-0087,2026-07-18,549.97
C-0087,2026-03-24,956.1
C-0087,2026-06-11,841.19
C-0087,2026-08-21,1664.59
C-0087,2026-05-20,924.77
C-0087,2025-10-14,1178.93
C-0087,2026-01-08,1471.07
C-0087,2026-05-28,2085.82
C-0087,2026-05-18,992.35
C-0087,2026-06-07,517.66
C-0087,2026-01-29,787.63
C-0087,2026-05-07,957.4
C-0087,2026-01-11,144.75
C-0087,2026-04-23,191.96
C-0087,2025-11-10,1425.85
C-0087,2026-06-09,543.11
C-0087,2026-04-11,721.12
C-0087,2026-02-27,425.44
C-0087,2025-12-04,514.1
C-0087,2025-10-27,1053.38
C-0087,2025-11-21,1272.63
C-0087,2026-04-02,720.39
C-0087,2026-06-19,174.38
C-0087,2026-05-17,306.34
C-0088,2026-03-09,275.65
C-0088,2025-11-09,1134.26
C-0088,2026-04-22,1113.66
C-0088,2025-10-23,283.27
C-0088,2026-04-24,898.5
C-0088,2026-06-16,944.15
C-0088,2026-01-01,2147.73
C-0088,2025-09-13,269.05
C-0088,2026-06-12,162.0
C-0088,2026-02-21,270.68
C-0088,2026-01-03,1588.4
C-0088,2026-05-03,167.26
C-0088,2026-02-18,1089.24
C-0088,2026-02-01,604.86
C-0088,2026-01-02,453.73
C-0088,2025-09-12,836.07
C-0088,2026-01-12,659.81
C-0088,2025-09-24,656.44
C-0089,2026-04-17,407.37
C-0089,2026-06-02,451.12
C-0089,2025-09-27,1589.45
C-0089,2026-07-06,1117.96
C-0089,2026-04-28,658.31
C-0089,2025-10-03,258.32
C-0089,2025-12-25,1370.02
C-0089,2025-10-31,603.32
C-0089,2026-08-29,249.81
C-0089,2026-03-21,268.09
C-0089,2025-09-21,132.61
C-0089,2026-08-28,547.24
C-0089,2025-12-14,454.55
C-0089,2026-03-01,473.28
C-0090,2026-06-20,221.42
C-0090,2025-09-11,762.27
C-0090,2026-02-08,283.25
C-0090,2025-12-04,895.91
C-0090,2026-06-22,555.31
C-0090,2026-07-07,259.21
C-0090,2026-01-21,515.63
C-0090,2026-01-07,593.3
C-0090,2026-05-14,565.37
C-0090,2026-05-10,745.61
C-0090,2026-08-01,591.04
C-0090,2025-12-20,355.99
C-0090,2026-05-28,260.72
C-0090,2025-09-06,1480.85
C-0090,2025-09-24,1426.86
C-0090,2026-01-23,437.37
C-0090,2026-06-04,833.2
C-0090,2025-11-12,1225.22
C-0091,2025-10-11,381.14
C-0091,2025-11-24,103.37
C-0091,2025-10-26,920.35
C-0091,2026-03-01,268.63
C-0091,2026-03-22,345.08
C-0091,2025-11-24,650.17
C-0091,2026-08-12,567.24
C-0091,2025-11-21,1035.03
C-0091,2025-11-22,1151.17
C-0091,2025-10-09,730.05
C-0091,2025-10-18,307.96
C-0091,2026-01-02,468.56
C-0091,2025-09-19,356.96
C-0091,2026-02-15,2149.14
C-0091,2025-09-14,663.23
C-0091,2026-02-21,398.2
C-0091,2026-03-28,483.28
C-0091,2026-01-19,255.63
C-0091,2026-06-22,290.61
C-0091,2026-05-27,434.66
C-0091,2025-10-12,620.41
C-0091,2026-03-26,874.22
C-0092,2026-06-28,522.64
C-0092,2026-03-24,678.88
C-0092,2026-06-20,652.96
C-0092,2026-03-16,338.67
C-0092,2026-05-21,719.34
C-0092,2026-07-28,1002.88
C-0092,2025-09-27,340.9
C-0092,2025-09-11,267.44
C-0092,2026-05-03,671.48
C-0092,2026-05-31,290.61
C-0092,2025-09-15,1808.22
C-0092,2026-04-30,485.19
C-0092,2026-04-04,337.88
C-0092,2025-12-20,1398.47
C-0092,2026-07-07,1377.56
C-0092,2025-10-10,500.49
C-0092,2025-12-27,355.19
C-0093,2025-09-19,1075.92
C-0093,2026-06-21,504.41
C-0093,2026-03-25,1144.76
C-0093,2026-05-23,388.65
C-0093,2026-08-08,630.74
C-0093,2026-06-03,743.29
C-0093,2026-08-23,430.09
C-0093,2026-04-26,247.11
C-0093,2026-07-30,696.03
C-0093,2026-02-24,442.69
C-0093,2026-04-22,261.4
C-0093,2026-06-04,414.4
C-0093,2025-11-13,499.73
C-0093,2026-05-29,1036.27
C-0093,2026-05-13,666.6
C-0094,2026-07-18,295.59
C-0094,2026-04-27,374.93
C-0094,2026-07-20,167.24
C-0094,2025-12-01,669.53
C-0094,2025-11-23,149.83
C-0094,2025-12-26,736.91
C-0094,2026-03-28,590.34
C-0094,2026-08-02,490.94
C-0094,2025-09-21,240.81
C-0094,2025-10-25,908.89
C-0094,2026-05-23,1140.38
C-0094,2026-05-25,713.34
C-0094,2026-04-20,664.78
C-0094,2025-10-15,630.43
C-0094,2026-08-12,351.62
C-0094,2026-04-28,399.07
C-0095,2026-07-22,824.49
C-0095,2026-03-15,611.05
C-0095,2025-12-21,417.87
C-0095,2025-12-13,418.45
C-0095,2026-07-13,241.14
C-0095,2026-02-09,854.49
C-0095,2026-08-20,231.57
C-0095,2026-02-15,1219.54
C-0095,2026-08-14,722.4
C-0095,2025-11-07,619.87
C-0095,2026-07-31,305.53
C-0095,2026-01-05,1309.15
C-0095,2026-07-15,949.38
C-0095,2026-02-23,431.77
C-0096,2026-06-15,475.01
C-0096,2026-04-13,967.93
C-0096,2026-06-13,1571.51
C-0096,2026-02-01,963.01
C-0096,2025-09-05,279.0
C-0096,2025-12-09,1030.3
C-0096,2025-12-03,687.89
C-0096,2026-01-23,802.15
C-0096,2026-04-17,1364.33
C-0096,2026-05-28,1229.89
C-0096,2026-04-11,1204.94
C-0096,2026-06-28,811.67
C-0096,2026-06-26,1259.06
C-0096,2026-03-24,1072.44
C-0096,2026-01-31,327.55
C-0096,2026-03-24,446.66
C-0096,2026-05-23,321.52
C-0096,2026-04-17,111.19
C-0096,2026-02-12,643.96
C-0097,2026-01-01,154.78
C-0097,2026-04-20,1154.0
C-0097,2025-10-28,354.51
C-0097,2025-09-17,154.01
C-0097,2026-08-10,489.32
C-0097,2026-05-12,1166.72
C-0097,2026-04-12,445.51
C-0097,2026-03-09,417.6
C-0097,2026-04-22,294.98
C-0097,2025-10-30,611.01
C-0097,2026-04-02,486.48
C-0097,2026-05-06,1725.82
C-0097,2026-07-11,423.33
C-0097,2025-11-27,356.78
C-0097,2025-11-10,427.83
C-0097,2026-01-18,327.19
C-0098,2025-09-17,1132.35
C-0098,2026-03-05,425.67
C-0098,2026-03-07,126.18
C-0098,2026-03-22,484.96
C-0098,2025-12-06,937.8
C-0098,2025-11-10,845.31
C-0098,2026-05-16,228.1
C-0098,2025-10-08,330.29
C-0098,2025-09-16,442.48
C-0098,2026-01-18,243.95
C-0098,2026-04-25,80.0
C-0098,2026-08-21,537.76
C-0098,2026-07-28,332.25
C-0098,2026-01-30,681.51
C-0098,2025-10-20,429.38
C-0098,2025-09-08,354.92
C-0098,2026-08-26,445.66
C-0098,2026-05-06,383.43
C-0098,2025-12-01,349.26
C-0098,2026-06-04,659.2
C-0098,2026-04-21,896.2
C-0098,2025-10-01,259.24
C-0098,2025-11-28,289.32
C-0098,2026-01-24,1123.42
C-0098,2026-03-23,392.48
C-0098,2026-02-12,250.68
C-0098,2025-12-05,1170.4
C-0098,2025-09-23,1075.57
C-0098,2026-08-11,1137.21
C-0098,2025-09-14,602.26
C-0099,2025-11-13,240.67
C-0099,2025-11-21,605.85
C-0099,2025-10-07,312.95
C-0099,2026-06-21,432.61
C-0099,2025-11-12,633.32
C-0099,2025-12-13,1023.32
C-0099,2026-01-23,672.04
C-0099,2026-04-01,784.49
C-0099,2026-06-21,748.4
C-0099,2026-01-27,367.89
C-0099,2025-11-16,441.93
C-0099,2026-02-14,550.39
C-0099,2026-03-01,178.88
C-0099,2026-03-16,318.21
C-0099,2026-08-14,343.34
C-0099,2025-09-19,811.97
C-0099,2026-03-07,639.56
C-0100,2026-01-20,441.13
C-0100,2026-06-22,129.36
C-0100,2025-12-27,601.69
C-0100,2025-11-05,145.35
C-0100,2026-03-27,551.31
C-0100,2026-06-09,532.36
C-0100,2026-05-22,716.88
C-0100,2025-12-11,284.96
C-0100,2025-12-28,705.29
C-0100,2026-06-01,276.52
C-0100,2026-04-02,632.62
C-0100,2025-09-15,583.37
C-0100,2025-11-04,753.25
C-0100,2026-06-02,1612.7
C-0100,2025-11-11,1614.81
C-0100,2026-02-14,225.0
C-0100,2026-04-02,198.06
C-0100,2026-08-03,2168.39
C-0100,2026-01-18,308.13
C-0101,2026-03-11,458.19
C-0101,2025-12-31,878.17
C-0101,2026-06-29,1453.11
C-0101,2025-11-23,633.59
C-0101,2026-04-04,516.86
C-0101,2026-05-08,1335.83
C-0101,2026-08-10,374.42
C-0101,2026-07-07,289.06
C-0101,2025-11-09,367.94
C-0101,2025-12-13,1612.55
C-0101,2026-05-15,774.5
C-0101,2026-04-17,1167.36
C-0101,2026-02-27,342.85
C-0101,2026-03-04,945.02
C-0101,2025-12-18,522.85
C-0102,2026-03-28,577.15
C-0102,2026-03-05,321.5
C-0102,2025-09-05,303.99
C-0102,2026-03-19,1751.59
C-0102,2026-01-30,335.81
C-0102,2026-06-02,301.31
C-0102,2025-10-22,442.04
C-0102,2026-05-26,700.41
C-0102,2026-05-11,1284.83
C-0102,2025-11-22,399.01
C-0102,2026-07-17,431.06
C-0102,2026-04-24,217.01
C-0102,2026-06-01,849.19
C-0102,2026-05-12,262.17
C-0102,2025-11-23,274.3
C-0102,2026-07-14,694.09
C-0103,2026-04-27,373.03
C-0103,2026-04-30,329.7
C-0103,2026-03-08,519.36
C-0103,2026-01-28,1120.16
C-0103,2025-11-04,719.74
C-0103,2026-03-28,209.87
C-0103,2026-04-14,1228.53
C-0103,2026-03-15,593.81
C-0103,2025-11-08,753.64
C-0103,2026-01-12,1401.95
C-0103,2025-09-05,837.97
C-0103,2025-10-23,610.58
C-0103,2025-12-14,617.58
C-0103,2025-12-10,1462.35
C-0103,2025-11-19,284.3
C-0103,2026-08-05,353.84
C-0103,2026-02-06,1074.0
C-0103,2025-11-03,476.69
C-0104,2026-01-25,1087.31
C-0104,2025-10-15,548.37
C-0104,2025-09-13,628.66
C-0104,2026-08-05,254.34
C-0104,2026-07-13,182.21
C-0104,2026-08-30,366.88
C-0104,2026-02-17,1018.75
C-0104,2025-12-06,670.25
C-0104,2025-10-27,839.97
C-0104,2025-12-27,670.99
C-0104,2026-03-30,297.88
C-0104,2026-03-08,138.66
C-0105,2025-11-02,888.68
C-0105,2025-10-30,696.8
C-0105,2026-04-20,1015.68
C-0105,2025-12-19,83.09
C-0105,2026-02-25,818.93
C-0105,2025-10-08,538.06
C-0105,2026-06-08,418.56
C-0105,2025-10-06,186.97
C-0105,2025-12-31,154.03
C-0105,2026-02-18,470.07
C-0105,2025-09-08,222.36
C-0105,2026-06-02,1164.33
C-0105,2025-10-15,442.1
C-0105,2025-11-05,702.55
C-0105,2026-01-20,436.3
C-0105,2025-10-21,993.34
C-0105,2026-05-03,404.23
C-0105,2025-12-27,1289.2
C-0105,2026-06-14,624.57
C-0105,2025-10-28,825.27
C-0106,2026-05-25,1066.42
C-0106,2025-10-12,354.76
C-0106,2025-09-21,311.12
C-0106,2026-01-03,591.85
C-0106,2025-12-08,996.57
C-0106,2026-07-26,1236.7
C-0106,2026-02-27,1036.26
C-0106,2025-12-15,80.0
C-0106,2026-08-15,629.03
C-0106,2026-05-25,277.22
C-0106,2026-08-26,526.18
C-0106,2026-03-07,343.09
C-0106,2025-11-23,1485.73
C-0106,2026-03-02,104.34
C-0106,2026-07-04,141.92
C-0106,2026-03-26,1332.84
C-0106,2025-10-12,739.46
C-0106,2026-02-03,270.0
C-0106,2025-12-11,828.87
C-0106,2025-11-05,142.41
C-0106,2026-02-27,371.93
C-0106,2025-11-18,403.78
C-0107,2026-07-14,397.92
C-0107,2026-03-05,917.34
C-0107,2026-01-31,450.86
C-0107,2026-08-05,310.66
C-0107,2026-06-29,990.63
C-0107,2026-07-01,329.8
C-0107,2026-08-17,471.41
C-0107,2026-01-16,820.03
C-0107,2026-08-10,510.02
C-0107,2025-10-11,456.07
C-0107,2025-09-16,1628.28
C-0107,2026-03-09,229.14
C-0107,2025-11-19,1024.34
C-0107,2026-01-13,1031.43
C-0107,2026-04-09,855.66
C-0107,2026-02-18,752.13
C-0107,2025-10-06,265.34
C-0107,2025-10-13,507.85
C-0107,2026-01-07,348.05
C-0108,2026-07-28,302.5
C-0108,2026-01-31,1047.26
C-0108,2025-11-06,292.0
C-0108,2026-05-22,740.65
C-0108,2026-01-11,516.27
C-0108,2026-08-11,1645.69
C-0108,2026-05-10,364.89
C-0108,2025-10-29,525.71
C-0108,2026-04-15,184.09
C-0108,2026-03-20,1002.43
C-0108,2025-10-23,199.35
C-0108,2025-10-16,1004.68
C-0108,2025-10-29,651.11
C-0108,2025-10-14,849.48
C-0108,2026-03-17,470.35
C-0108,2025-11-25,80.0
C-0108,2026-07-25,524.03
C-0108,2026-01-27,506.12
C-0108,2026-08-23,174.93
C-0108,2025-11-11,381.23
C-0109,2025-10-06,694.49
C-0109,2026-04-11,1212.29
C-0109,2026-01-12,337.09
C-0109,2025-09-05,749.35
C-0109,2026-05-18,111.23
C-0109,2025-09-18,709.34
C-0109,2025-12-08,262.19
C-0109,2026-03-01,791.07
C-0109,2025-09-09,294.13
C-0109,2026-05-24,682.04
C-0109,2026-05-12,1084.83
C-0109,2026-08-06,677.76
C-0109,2025-09-19,856.38
C-0109,2025-10-03,269.32
C-0109,2025-11-01,429.65
C-0109,2025-12-03,1125.07
C-0109,2026-04-27,765.84
C-0109,2026-05-03,571.79
C-0110,2026-08-28,80.0
C-0110,2026-03-26,464.94
C-0110,2026-05-30,736.68
C-0110,2025-10-05,1244.99
C-0110,2026-01-07,81.07
C-0110,2026-02-08,708.03
C-0110,2026-06-29,511.78
C-0110,2026-06-26,333.16
C-0110,2025-09-10,512.05
C-0110,2026-07-31,557.58
C-0110,2026-02-06,602.3
C-0110,2026-01-21,849.49
C-0110,2026-04-01,1057.08
C-0110,2026-05-30,850.37
C-0110,2026-01-27,1162.2
C-0110,2026-02-01,599.57
C-0110,2026-01-21,167.56
C-0110,2026-05-16,312.25
C-0111,2026-02-28,487.77
C-0111,2026-04-28,558.79
C-0111,2025-09-16,1036.9
C-0111,2026-03-29,859.95
C-0111,2026-07-18,403.33
C-0111,2026-02-26,381.0
C-0111,2025-11-02,213.19
C-0111,2026-04-13,580.39
C-0111,2026-01-22,172.65
C-0112,2026-03-28,155.37
C-0112,2026-01-02,679.06
C-0112,2025-12-10,483.95
C-0112,2026-02-04,1046.65
C-0112,2025-12-31,907.1
C-0112,2026-03-02,300.75
C-0112,2026-03-09,645.82
C-0112,2026-02-10,307.97
C-0112,2026-04-06,499.55
C-0112,2025-12-28,650.58
C-0112,2025-10-20,570.01
C-0112,2025-12-01,981.97
C-0112,2026-02-27,438.59
C-0113,2025-11-08,404.95
C-0113,2026-08-01,544.38
C-0113,2026-03-12,440.53
C-0113,2025-12-31,533.4
C-0113,2026-07-07,80.0
C-0113,2026-03-06,1221.66
C-0113,2025-12-25,422.3
C-0113,2025-12-02,325.76
C-0113,2026-02-17,265.34
C-0113,2026-02-05,1148.92
C-0113,2026-01-06,1534.73
C-0113,2026-02-26,587.32
C-0113,2026-02-20,386.82
C-0113,2025-12-24,453.28
C-0113,2025-11-07,443.08
C-0113,2026-06-02,679.26
C-0114,2026-02-14,361.97
C-0114,2026-02-08,1566.62
C-0114,2026-01-17,423.44
C-0114,2026-04-26,1195.96
C-0114,2026-02-23,207.42
C-0114,2025-10-20,872.7
C-0114,2026-02-07,252.19
C-0114,2026-03-23,913.3
C-0114,2026-05-23,837.91
C-0114,2025-11-18,1330.42
C-0114,2025-09-08,381.64
C-0114,2026-07-15,455.18
C-0114,2026-03-27,287.77
C-0114,2025-12-18,712.98
C-0114,2026-04-23,410.01
C-0114,2026-05-05,598.51
C-0114,2026-08-12,351.65
C-0114,2025-11-10,967.6
C-0114,2026-07-16,2324.25
C-0114,2026-07-10,268.82
C-0114,2026-07-14,683.63
C-0114,2026-01-06,831.61
C-0115,2025-10-20,1461.21
C-0115,2025-12-30,120.96
C-0115,2025-09-15,1242.22
C-0115,2026-01-08,1228.64
C-0115,2025-10-26,913.39
C-0115,2025-11-11,617.83
C-0115,2026-02-04,459.49
C-0115,2025-12-03,244.7
C-0115,2025-09-16,835.74
C-0115,2026-02-25,557.99
C-0115,2026-02-06,982.76
C-0115,2025-12-27,460.39
C-0115,2026-06-25,778.28
C-0115,2026-05-07,266.89
C-0115,2026-06-14,818.9
C-0115,2026-07-06,519.65
C-0116,2025-10-08,548.22
C-0116,2025-12-01,210.73
C-0116,2025-11-20,237.03
C-0116,2025-10-14,941.89
C-0116,2026-02-10,553.71
C-0116,2026-08-20,267.09
C-0116,2026-08-20,698.96
C-0116,2026-07-23,258.86
C-0116,2026-06-13,319.82
C-0116,2026-08-12,157.58
C-0116,2026-07-25,475.27
C-0116,2026-01-26,718.19
C-0116,2026-03-29,141.77
C-0116,2026-01-21,1229.93
C-0116,2026-02-03,1150.25
C-0116,2025-12-29,761.48
C-0116,2025-09-26,637.29
C-0116,2026-03-25,805.39
C-0116,2025-09-18,1286.97
C-0116,2026-04-11,437.57
C-0116,2026-04-27,593.41
C-0116,2026-07-18,962.93
C-0117,2026-05-23,150.27
C-0117,2025-12-18,1699.35
C-0117,2026-05-16,338.77
C-0117,2026-03-07,2281.63
C-0117,2025-12-19,518.58
C-0117,2026-06-02,495.02
C-0117,2026-05-10,439.03
C-0117,2025-10-26,675.55
C-0117,2025-11-06,635.23
C-0117,2026-07-01,449.09
C-0117,2025-10-31,317.64
C-0117,2026-06-11,1161.22
C-0117,2025-10-27,555.35
C-0117,2026-02-16,1958.59
C-0117,2026-02-25,1081.47
C-0117,2025-12-03,381.89
C-0117,2026-08-07,465.66
C-0117,2026-03-31,1186.26
C-0117,2026-05-23,80.0
C-0117,2026-07-16,343.42
C-0117,2026-01-17,241.89
C-0118,2026-06-09,80.0
C-0118,2025-10-09,80.0
C-0118,2026-04-27,747.34
C-0118,2025-10-05,2469.27
C-0118,2025-11-03,508.53
C-0118,2026-04-26,480.91
C-0118,2025-11-05,299.95
C-0118,2025-10-02,420.0
C-0118,2026-04-08,725.66
C-0118,2026-03-03,184.48
C-0118,2026-08-04,455.05
C-0118,2026-01-04,718.54
C-0118,2025-10-03,702.36
C-0118,2026-04-17,603.2
C-0118,2026-07-30,560.51
C-0118,2026-01-16,91.42
C-0118,2025-11-02,155.29
C-0118,2025-09-26,771.61
C-0118,2025-09-28,601.93
C-0118,2026-04-08,834.52
C-0118,2025-10-17,407.93
C-0118,2026-05-23,408.61
C-0118,2026-05-04,517.54
C-0118,2025-12-25,905.43
C-0119,2026-04-25,935.88
C-0119,2025-10-13,588.68
C-0119,2025-11-21,1030.63
C-0119,2026-07-24,862.34
C-0119,2025-09-08,334.79
C-0119,2026-04-18,530.88
C-0119,2026-02-27,925.85
C-0119,2025-12-07,555.35
C-0119,2026-05-29,550.68
C-0119,2026-03-03,847.73
C-0119,2025-10-22,541.25
C-0119,2026-05-28,147.86
C-0119,2025-09-14,347.26
C-0119,2026-07-08,1091.06
C-0119,2025-09-09,473.85
C-0119,2025-12-01,893.99
C-0119,2025-12-07,1007.09
C-0119,2026-08-12,292.18
C-0120,2026-05-18,753.51
C-0120,2026-04-25,196.97
C-0120,2026-02-03,163.73
C-0120,2025-12-04,786.53
C-0120,2026-01-18,256.53
C-0120,2026-02-10,840.53
C-0120,2026-05-26,844.52
C-0120,2026-06-01,803.51
C-0120,2025-09-05,704.43
C-0120,2026-04-16,804.21
C-0120,2026-07-19,1365.94
C-0120,2026-02-04,170.65
C-0120,2025-11-16,132.95
C-0120,2026-07-15,302.99
C-0120,2025-11-08,625.83
C-0120,2025-11-12,187.51
C-0121,2026-03-23,1011.21
C-0121,2026-03-26,150.84
C-0121,2026-06-28,493.56
C-0121,2025-12-02,1082.91
C-0121,2026-02-02,112.55
C-0121,2025-11-30,822.74
C-0121,2025-09-27,1686.95
C-0121,2026-01-07,1244.18
C-0121,2026-03-28,193.88
C-0121,2025-12-19,166.1
C-0121,2025-10-24,355.46
C-0121,2026-04-25,245.85
C-0121,2026-03-08,557.37
C-0121,2026-03-26,657.29
C-0121,2025-09-05,2037.09
