sku,fecha,unidades_vendidas,costo_unitario,precio_unitario,ingreso,costo_total
SKU-0292,2026-01-28,145,44.4,50.84,7371.8,6438.0
SKU-0292,2026-01-29,150,44.4,50.84,7626.0,6660.0
SKU-0292,2026-01-30,184,44.4,50.84,9354.56,8169.6
SKU-0292,2026-01-31,116,44.4,50.84,5897.44,5150.4
SKU-0292,2026-02-01,84,44.4,50.84,4270.56,3729.6
SKU-0292,2026-02-02,135,44.4,50.84,6863.4,5994.0
SKU-0292,2026-02-03,164,44.4,50.84,8337.76,7281.6
SKU-0292,2026-02-04,135,44.4,50.84,6863.4,5994.0
SKU-0292,2026-02-05,140,44.4,50.84,7117.6,6216.0
SKU-0292,2026-02-06,194,44.4,50.84,9862.96,8613.6
SKU-0292,2026-02-07,87,44.4,50.84,4423.08,3862.8
SKU-0292,2026-02-08,79,44.4,50.84,4016.36,3507.6
SKU-0292,2026-02-09,137,44.4,50.84,6965.08,6082.8
SKU-0292,2026-02-10,171,44.4,50.84,8693.64,7592.4
SKU-0292,2026-02-11,170,44.4,50.84,8642.8,7548.0
SKU-0292,2026-02-12,158,44.4,50.84,8032.72,7015.2
SKU-0292,2026-02-13,176,44.4,50.84,8947.84,7814.4
SKU-0292,2026-02-14,115,44.4,50.84,5846.6,5106.0
SKU-0292,2026-02-15,79,44.4,50.84,4016.36,3507.6
SKU-0292,2026-02-16,132,44.4,50.84,6710.88,5860.8
SKU-0292,2026-02-17,140,44.4,50.84,7117.6,6216.0
SKU-0292,2026-02-18,150,44.4,50.84,7626.0,6660.0
SKU-0292,2026-02-19,171,44.4,50.84,8693.64,7592.4
SKU-0292,2026-02-20,187,44.4,50.84,9507.08,8302.8
SKU-0292,2026-02-21,109,44.4,50.84,5541.56,4839.6
SKU-0292,2026-02-22,77,44.4,50.84,3914.68,3418.8
SKU-0292,2026-02-23,146,44.4,50.84,7422.64,6482.4
SKU-0292,2026-02-24,128,44.4,50.84,6507.52,5683.2
SKU-0292,2026-02-25,153,44.4,50.84,7778.52,6793.2
SKU-0292,2026-02-26,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-02-27,175,44.4,50.84,8897.0,7770.0
SKU-0292,2026-02-28,95,44.4,50.84,4829.8,4218.0
SKU-0292,2026-03-01,79,44.4,50.84,4016.36,3507.6
SKU-0292,2026-03-02,151,44.4,50.84,7676.84,6704.4
SKU-0292,2026-03-03,158,44.4,50.84,8032.72,7015.2
SKU-0292,2026-03-04,136,44.4,50.84,6914.24,6038.4
SKU-0292,2026-03-05,170,44.4,50.84,8642.8,7548.0
SKU-0292,2026-03-06,171,44.4,50.84,8693.64,7592.4
SKU-0292,2026-03-07,105,44.4,50.84,5338.2,4662.0
SKU-0292,2026-03-08,70,44.4,50.84,3558.8,3108.0
SKU-0292,2026-03-09,167,44.4,50.84,8490.28,7414.8
SKU-0292,2026-03-10,155,44.4,50.84,7880.2,6882.0
SKU-0292,2026-03-11,177,44.4,50.84,8998.68,7858.8
SKU-0292,2026-03-12,147,44.4,50.84,7473.48,6526.8
SKU-0292,2026-03-13,189,44.4,50.84,9608.76,8391.6
SKU-0292,2026-03-14,84,44.4,50.84,4270.56,3729.6
SKU-0292,2026-03-15,79,44.4,50.84,4016.36,3507.6
SKU-0292,2026-03-16,148,44.4,50.84,7524.32,6571.2
SKU-0292,2026-03-17,130,44.4,50.84,6609.2,5772.0
SKU-0292,2026-03-18,146,44.4,50.84,7422.64,6482.4
SKU-0292,2026-03-19,143,44.4,50.84,7270.12,6349.2
SKU-0292,2026-03-20,215,44.4,50.84,10930.6,9546.0
SKU-0292,2026-03-21,109,44.4,50.84,5541.56,4839.6
SKU-0292,2026-03-22,68,44.4,50.84,3457.12,3019.2
SKU-0292,2026-03-23,161,44.4,50.84,8185.24,7148.4
SKU-0292,2026-03-24,136,44.4,50.84,6914.24,6038.4
SKU-0292,2026-03-25,163,44.4,50.84,8286.92,7237.2
SKU-0292,2026-03-26,174,44.4,50.84,8846.16,7725.6
SKU-0292,2026-03-27,203,44.4,50.84,10320.52,9013.2
SKU-0292,2026-03-28,109,44.4,50.84,5541.56,4839.6
SKU-0292,2026-03-29,67,44.4,50.84,3406.28,2974.8
SKU-0292,2026-03-30,156,44.4,50.84,7931.04,6926.4
SKU-0292,2026-03-31,176,44.4,50.84,8947.84,7814.4
SKU-0292,2026-04-01,146,44.4,50.84,7422.64,6482.4
SKU-0292,2026-04-02,161,44.4,50.84,8185.24,7148.4
SKU-0292,2026-04-03,175,44.4,50.84,8897.0,7770.0
SKU-0292,2026-04-04,114,44.4,50.84,5795.76,5061.6
SKU-0292,2026-04-05,73,44.4,50.84,3711.32,3241.2
SKU-0292,2026-04-06,159,44.4,50.84,8083.56,7059.6
SKU-0292,2026-04-07,154,44.4,50.84,7829.36,6837.6
SKU-0292,2026-04-08,145,44.4,50.84,7371.8,6438.0
SKU-0292,2026-04-09,161,44.4,50.84,8185.24,7148.4
SKU-0292,2026-04-10,172,44.4,50.84,8744.48,7636.8
SKU-0292,2026-04-11,101,44.4,50.84,5134.84,4484.4
SKU-0292,2026-04-12,65,44.4,50.84,3304.6,2886.0
SKU-0292,2026-04-13,132,44.4,50.84,6710.88,5860.8
SKU-0292,2026-04-14,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-04-15,147,44.4,50.84,7473.48,6526.8
SKU-0292,2026-04-16,173,44.4,50.84,8795.32,7681.2
SKU-0292,2026-04-17,173,44.4,50.84,8795.32,7681.2
SKU-0292,2026-04-18,107,44.4,50.84,5439.88,4750.8
SKU-0292,2026-04-19,80,44.4,50.84,4067.2,3552.0
SKU-0292,2026-04-20,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-04-21,143,44.4,50.84,7270.12,6349.2
SKU-0292,2026-04-22,149,44.4,50.84,7575.16,6615.6
SKU-0292,2026-04-23,142,44.4,50.84,7219.28,6304.8
SKU-0292,2026-04-24,161,44.4,50.84,8185.24,7148.4
SKU-0292,2026-04-25,108,44.4,50.84,5490.72,4795.2
SKU-0292,2026-04-26,100,44.4,50.84,5084.0,4440.0
SKU-0292,2026-04-27,144,44.4,50.84,7320.96,6393.6
SKU-0292,2026-04-28,167,44.4,50.84,8490.28,7414.8
SKU-0292,2026-04-29,167,44.4,50.84,8490.28,7414.8
SKU-0292,2026-04-30,142,44.4,50.84,7219.28,6304.8
SKU-0292,2026-05-01,177,44.4,50.84,8998.68,7858.8
SKU-0292,2026-05-02,122,44.4,50.84,6202.48,5416.8
SKU-0292,2026-05-03,74,44.4,50.84,3762.16,3285.6
SKU-0292,2026-05-04,151,44.4,50.84,7676.84,6704.4
SKU-0292,2026-05-05,160,44.4,50.84,8134.4,7104.0
SKU-0292,2026-05-06,170,44.4,50.84,8642.8,7548.0
SKU-0292,2026-05-07,154,44.4,50.84,7829.36,6837.6
SKU-0292,2026-05-08,181,44.4,50.84,9202.04,8036.4
SKU-0292,2026-05-09,104,44.4,50.84,5287.36,4617.6
SKU-0292,2026-05-10,75,44.4,50.84,3813.0,3330.0
SKU-0292,2026-05-11,165,44.4,50.84,8388.6,7326.0
SKU-0292,2026-05-12,135,44.4,50.84,6863.4,5994.0
SKU-0292,2026-05-13,142,44.4,50.84,7219.28,6304.8
SKU-0292,2026-05-14,156,44.4,50.84,7931.04,6926.4
SKU-0292,2026-05-15,169,44.4,50.84,8591.96,7503.6
SKU-0292,2026-05-16,103,44.4,50.84,5236.52,4573.2
SKU-0292,2026-05-17,70,44.4,50.84,3558.8,3108.0
SKU-0292,2026-05-18,143,44.4,50.84,7270.12,6349.2
SKU-0292,2026-05-19,141,44.4,50.84,7168.44,6260.4
SKU-0292,2026-05-20,166,44.4,50.84,8439.44,7370.4
SKU-0292,2026-05-21,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-05-22,186,44.4,50.84,9456.24,8258.4
SKU-0292,2026-05-23,99,44.4,50.84,5033.16,4395.6
SKU-0292,2026-05-24,97,44.4,50.84,4931.48,4306.8
SKU-0292,2026-05-25,153,44.4,50.84,7778.52,6793.2
SKU-0292,2026-05-26,142,44.4,50.84,7219.28,6304.8
SKU-0292,2026-05-27,144,44.4,50.84,7320.96,6393.6
SKU-0292,2026-05-28,177,44.4,50.84,8998.68,7858.8
SKU-0292,2026-05-29,160,44.4,50.84,8134.4,7104.0
SKU-0292,2026-05-30,112,44.4,50.84,5694.08,4972.8
SKU-0292,2026-05-31,72,44.4,50.84,3660.48,3196.8
SKU-0292,2026-06-01,150,44.4,50.84,7626.0,6660.0
SKU-0292,2026-06-02,133,44.4,50.84,6761.72,5905.2
SKU-0292,2026-06-03,135,44.4,50.84,6863.4,5994.0
SKU-0292,2026-06-04,169,44.4,50.84,8591.96,7503.6
SKU-0292,2026-06-05,207,44.4,50.84,10523.88,9190.8
SKU-0292,2026-06-06,92,44.4,50.84,4677.28,4084.8
SKU-0292,2026-06-07,83,44.4,50.84,4219.72,3685.2
SKU-0292,2026-06-08,143,44.4,50.84,7270.12,6349.2
SKU-0292,2026-06-09,152,44.4,50.84,7727.68,6748.8
SKU-0292,2026-06-10,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-06-11,148,44.4,50.84,7524.32,6571.2
SKU-0292,2026-06-12,175,44.4,50.84,8897.0,7770.0
SKU-0292,2026-06-13,110,44.4,50.84,5592.4,4884.0
SKU-0292,2026-06-14,94,44.4,50.84,4778.96,4173.6
SKU-0292,2026-06-15,144,44.4,50.84,7320.96,6393.6
SKU-0292,2026-06-16,156,44.4,50.84,7931.04,6926.4
SKU-0292,2026-06-17,162,44.4,50.84,8236.08,7192.8
SKU-0292,2026-06-18,185,44.4,50.84,9405.4,8214.0
SKU-0292,2026-06-19,169,44.4,50.84,8591.96,7503.6
SKU-0292,2026-06-20,88,44.4,50.84,4473.92,3907.2
SKU-0292,2026-06-21,81,44.4,50.84,4118.04,3596.4
SKU-0292,2026-06-22,133,44.4,50.84,6761.72,5905.2
SKU-0292,2026-06-23,146,44.4,50.84,7422.64,6482.4
SKU-0292,2026-06-24,169,44.4,50.84,8591.96,7503.6
SKU-0292,2026-06-25,169,44.4,50.84,8591.96,7503.6
SKU-0292,2026-06-26,172,44.4,50.84,8744.48,7636.8
SKU-0292,2026-06-27,105,44.4,50.84,5338.2,4662.0
SKU-0292,2026-06-28,82,44.4,50.84,4168.88,3640.8
SKU-0292,2026-06-29,165,44.4,50.84,8388.6,7326.0
SKU-0292,2026-06-30,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-07-01,130,44.4,50.84,6609.2,5772.0
SKU-0292,2026-07-02,149,44.4,50.84,7575.16,6615.6
SKU-0292,2026-07-03,152,44.4,50.84,7727.68,6748.8
SKU-0292,2026-07-04,104,44.4,50.84,5287.36,4617.6
SKU-0292,2026-07-05,83,44.4,50.84,4219.72,3685.2
SKU-0292,2026-07-06,143,44.4,50.84,7270.12,6349.2
SKU-0292,2026-07-07,159,44.4,50.84,8083.56,7059.6
SKU-0292,2026-07-08,157,44.4,50.84,7981.88,6970.8
SKU-0292,2026-07-09,154,44.4,50.84,7829.36,6837.6
SKU-0292,2026-07-10,168,44.4,50.84,8541.12,7459.2
SKU-0292,2026-07-11,103,44.4,50.84,5236.52,4573.2
SKU-0292,2026-07-12,92,44.4,50.84,4677.28,4084.8
SKU-0292,2026-07-13,137,44.4,50.84,6965.08,6082.8
SKU-0292,2026-07-14,155,44.4,50.84,7880.2,6882.0
SKU-0292,2026-07-15,163,44.4,50.84,8286.92,7237.2
SKU-0292,2026-07-16,162,44.4,50.84,8236.08,7192.8
SKU-0292,2026-07-17,167,44.4,50.84,8490.28,7414.8
SKU-0292,2026-07-18,109,44.4,50.84,5541.56,4839.6
SKU-0292,2026-07-19,77,44.4,50.84,3914.68,3418.8
SKU-0292,2026-07-20,147,44.4,50.84,7473.48,6526.8
SKU-0292,2026-07-21,147,44.4,50.84,7473.48,6526.8
SKU-0292,2026-07-22,166,44.4,50.84,8439.44,7370.4
SKU-0292,2026-07-23,147,44.4,50.84,7473.48,6526.8
SKU-0292,2026-07-24,173,44.4,50.84,8795.32,7681.2
SKU-0292,2026-07-25,87,44.4,50.84,4423.08,3862.8
SKU-0292,2026-07-26,81,44.4,50.84,4118.04,3596.4
SKU-0292,2026-07-27,123,44.4,50.84,6253.32,5461.2
SKU-0292,2026-07-28,142,44.4,50.84,7219.28,6304.8
SKU-0292,2026-07-29,167,44.4,50.84,8490.28,7414.8
SKU-0292,2026-07-30,160,44.4,50.84,8134.4,7104.0
SKU-0292,2026-07-31,179,44.4,50.84,9100.36,7947.6
SKU-0292,2026-08-01,111,44.4,50.84,5643.24,4928.4
SKU-0292,2026-08-02,95,44.4,50.84,4829.8,4218.0
SKU-0292,2026-08-03,143,44.4,50.84,7270.12,6349.2
SKU-0292,2026-08-04,144,44.4,50.84,7320.96,6393.6
SKU-0292,2026-08-05,149,44.4,50.84,7575.16,6615.6
SKU-0292,2026-08-06,156,44.4,50.84,7931.04,6926.4
SKU-0292,2026-08-07,176,44.4,50.84,8947.84,7814.4
SKU-0292,2026-08-08,102,44.4,50.84,5185.68,4528.8
SKU-0292,2026-08-09,88,44.4,50.84,4473.92,3907.2
SKU-0292,2026-08-10,159,44.4,50.84,8083.56,7059.6
SKU-0292,2026-08-11,156,44.4,50.84,7931.04,6926.4
SKU-0292,2026-08-12,164,44.4,50.84,8337.76,7281.6
SKU-0292,2026-08-13,144,44.4,50.84,7320.96,6393.6
SKU-0292,2026-08-14,179,44.4,50.84,9100.36,7947.6
SKU-0292,2026-08-15,113,44.4,50.84,5744.92,5017.2
SKU-0292,2026-08-16,70,44.4,50.84,3558.8,3108.0
SKU-0292,2026-08-17,139,44.4,50.84,7066.76,6171.6
SKU-0292,2026-08-18,160,44.4,50.84,8134.4,7104.0
SKU-0292,2026-08-19,155,44.4,50.84,7880.2,6882.0
SKU-0292,2026-08-20,166,44.4,50.84,8439.44,7370.4
SKU-0292,2026-08-21,175,44.4,50.84,8897.0,7770.0
SKU-0292,2026-08-22,99,44.4,50.84,5033.16,4395.6
SKU-0292,2026-08-23,87,44.4,50.84,4423.08,3862.8
SKU-0292,2026-08-24,141,44.4,50.84,7168.44,6260.4
SKU-0292,2026-08-25,156,44.4,50.84,7931.04,6926.4
SKU-0292,2026-08-26,150,44.4,50.84,7626.0,6660.0
SKU-0292,2026-08-27,152,44.4,50.84,7727.68,6748.8
SKU-0292,2026-08-28,178,44.4,50.84,9049.52,7903.2
SKU-0292,2026-08-29,120,44.4,50.84,6100.8,5328.0
SKU-0292,2026-08-30,73,44.4,50.84,3711.32,3241.2
SKU-0292,2026-08-31,139,44.4,50.84,7066.76,6171.6
SKU-0293,2025-03-01,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-03-02,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-03-03,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-03-04,7,237.76,290.75,2035.25,1664.32
SKU-0293,2025-03-05,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-03-06,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-03-07,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-03-08,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-03-09,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-03-10,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-03-11,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-03-12,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-03-13,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-03-14,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-03-15,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-03-16,5,237.76,290.75,1453.75,1188.8
SKU-0293,2025-03-17,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-03-18,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-03-19,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-03-20,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-03-21,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-03-22,8,237.76,290.75,2326.0,1902.08
SKU-0293,2025-03-23,7,237.76,290.75,2035.25,1664.32
SKU-0293,2025-03-24,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-03-25,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-03-26,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-03-27,26,237.76,290.75,7559.5,6181.76
SKU-0293,2025-03-28,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-03-29,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-03-30,5,237.76,290.75,1453.75,1188.8
SKU-0293,2025-03-31,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-04-01,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-04-02,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-04-03,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-04-04,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-04-05,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-04-06,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-04-07,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-04-08,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-04-09,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-04-10,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-04-11,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-04-12,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-04-13,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-04-14,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-04-15,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-04-16,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-04-17,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-04-18,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-04-19,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-04-20,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-04-21,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-04-22,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-04-23,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-04-24,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-04-25,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-04-26,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-04-27,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-04-28,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-04-29,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-04-30,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-05-01,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-05-02,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-05-03,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-05-04,7,237.76,290.75,2035.25,1664.32
SKU-0293,2025-05-05,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-05-06,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-05-07,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-05-08,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-05-09,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-05-10,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-05-11,5,237.76,290.75,1453.75,1188.8
SKU-0293,2025-05-12,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-05-13,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-05-14,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-05-15,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-05-16,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-05-17,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-05-18,7,237.76,290.75,2035.25,1664.32
SKU-0293,2025-05-19,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-05-20,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-05-21,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-05-22,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-05-23,24,237.76,290.75,6978.0,5706.24
SKU-0293,2025-05-24,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-05-25,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-05-26,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-05-27,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-05-28,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-05-29,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-05-30,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-05-31,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-06-01,3,237.76,290.75,872.25,713.28
SKU-0293,2025-06-02,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-06-03,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-06-04,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-06-05,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-06-06,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-06-07,7,237.76,290.75,2035.25,1664.32
SKU-0293,2025-06-08,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-06-09,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-06-10,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-06-11,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-06-12,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-06-13,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-06-14,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-06-15,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-06-16,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-06-17,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-06-18,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-06-19,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-06-20,24,237.76,290.75,6978.0,5706.24
SKU-0293,2025-06-21,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-06-22,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-06-23,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-06-24,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-06-25,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-06-26,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-06-27,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-06-28,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-06-29,9,237.76,290.75,2616.75,2139.84
SKU-0293,2025-06-30,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-07-01,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-07-02,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-07-03,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-07-04,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-07-05,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-07-06,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-07-07,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-07-08,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-07-09,24,237.76,290.75,6978.0,5706.24
SKU-0293,2025-07-10,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-07-11,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-07-12,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-07-13,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-07-14,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-07-15,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-07-16,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-07-17,15,237.76,290.75,4361.25,3566.4
SKU-0293,2025-07-18,29,237.76,290.75,8431.75,6895.04
SKU-0293,2025-07-19,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-07-20,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-07-21,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-07-22,24,237.76,290.75,6978.0,5706.24
SKU-0293,2025-07-23,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-07-24,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-07-25,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-07-26,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-07-27,6,237.76,290.75,1744.5,1426.56
SKU-0293,2025-07-28,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-07-29,22,237.76,290.75,6396.5,5230.72
SKU-0293,2025-07-30,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-07-31,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-08-01,29,237.76,290.75,8431.75,6895.04
SKU-0293,2025-08-02,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-08-03,21,237.76,290.75,6105.75,4992.96
SKU-0293,2025-08-04,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-08-05,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-08-06,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-08-07,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-08-08,25,237.76,290.75,7268.75,5944.0
SKU-0293,2025-08-09,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-08-10,7,237.76,290.75,2035.25,1664.32
SKU-0293,2025-08-11,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-08-12,13,237.76,290.75,3779.75,3090.88
SKU-0293,2025-08-13,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-08-14,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-08-15,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-08-16,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-08-17,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-08-18,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-08-19,14,237.76,290.75,4070.5,3328.64
SKU-0293,2025-08-20,23,237.76,290.75,6687.25,5468.48
SKU-0293,2025-08-21,17,237.76,290.75,4942.75,4041.92
SKU-0293,2025-08-22,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-08-23,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-08-24,12,237.76,290.75,3489.0,2853.12
SKU-0293,2025-08-25,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-08-26,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-08-27,16,237.76,290.75,4652.0,3804.16
SKU-0293,2025-08-28,29,237.76,290.75,8431.75,6895.04
SKU-0293,2025-08-29,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-08-30,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-08-31,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-09-01,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-09-02,24,237.76,290.75,6978.0,5706.24
SKU-0293,2025-09-03,18,237.76,290.75,5233.5,4279.68
SKU-0293,2025-09-04,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-09-05,24,237.76,290.75,6978.0,5706.24
SKU-0293,2025-09-06,10,237.76,290.75,2907.5,2377.6
SKU-0293,2025-09-07,11,237.76,290.75,3198.25,2615.36
SKU-0293,2025-09-08,19,237.76,290.75,5524.25,4517.44
SKU-0293,2025-09-09,20,237.76,290.75,5815.0,4755.2
SKU-0293,2025-09-10,13,237.76,290.75,3779.75,3090.88
